pmid	year	journal	title
26223654	2015	J Immunol	Chronic Psoriatic Skin Inflammation Leads to Increased Monocyte Adhesion and Aggregation.
26217796	2015	Data Brief	Data supporting the identification of compound for inhibition of survivin of colorectal cancer by using ingenuity pathway analysis of gene expression profiling of colorectal cancer tissues.
26208914	2015	Neuromolecular Med	Astrocyte Transcriptome from the Mecp2(308)-Truncated Mouse Model of Rett Syndrome.
26205789	2015	BMC Med Genomics	Expression analysis of human adipose-derived stem cells during in vitro differentiation to an adipocyte lineage.
26203049	2015	Oncotarget	Increased cathepsin D protein expression is a biomarker for osteosarcomas, pulmonary metastases and other bone malignancies.
26200114	2015	PLoS One	Integrative Analysis of the Developing Postnatal Mouse Heart Transcriptome.
26194619	2015	Proteomics	Loss of neprilysin alters protein expression in the brain of Alzheimer's disease model mice.
26188803	2015	Age (Dordr)	Transcriptomic and epigenetic analyses reveal a gender difference in aging-associated inflammation: the Vitality 90+ study.
26187737	2015	BMC Syst Biol	Identification of putative drug targets for human sperm-egg interaction defect using protein network approach.
26179105	2015	J Thromb Haemost	Alternatively spliced tissue factor synergizes with the estrogen receptor pathway in promoting breast cancer progression.
26176219	2015	PLoS One	Molecular Mechanism of the Cell Death Induced by the Histone Deacetylase Pan Inhibitor LBH589 (Panobinostat) in Wilms Tumor Cells.
26175502	2015	Physiol Genomics	Responses of the mammary transcriptome of dairy cows to altered photoperiod during late gestation.
26175500	2015	Physiol Genomics	PBMC transcriptomic responses to primary and secondary vaccination differ due to divergent lean growth and antibody titers in a pig model.
26175278	2015	Sci Rep	Large scale systematic proteomic quantification from non-metastatic to metastatic colorectal cancer.
26171964	2015	PLoS One	Meta-Analysis of Placental Transcriptome Data Identifies a Novel Molecular Pathway Related to Preeclampsia.
26171582	2015	Genes Chromosomes Cancer	Gene expression in colon cancer: A focus on tumor site and molecular phenotype.
26165378	2015	Int J Mol Med	Genetic analysis of genes causing hypertension and stroke in spontaneously hypertensive rats: Gene expression profiles in the kidneys.
26161641	2015	PLoS One	Unraveling the Rat Intestine, Spleen and Liver Genome-Wide Transcriptome after the Oral Administration of Lavender Oil by a Two-Color Dye-Swap DNA Microarray Approach.
26159288	2015	Eur Urol	Low-Molecular-Weight Protein Tyrosine Phosphatase Predicts Prostate Cancer Outcome by Increasing the Metastatic Potential.
26148798	2015	J Allergy Clin Immunol	Small RNA profiling reveals deregulated phosphatase and tensin homolog (PTEN)/phosphoinositide 3-kinase (PI3K)/Akt pathway in bronchial smooth muscle cells from asthmatic patients.
26148557	2015	BMC Genomics	Reorganization of metastamiRs in the evolution of metastatic aggressive neuroblastoma cells.
26137221	2015	J Mol Psychiatry	Insights into the origin of DNA methylation differences between monozygotic twins discordant for schizophrenia.
26136641	2015	Cancer Cell Int	Analyzing the gene expression profile of anaplastic histology Wilms' tumor with real-time polymerase chain reaction arrays.
26134183	2015	Methods Mol Biol	Integrating Microarray Data and GRNs.
26131905	2015	PLoS One	iTRAQ-Based Quantitative Proteomic Analysis of the Initiation of Head Regeneration in Planarians.
26112417	2015	Immunol Lett	RNA Seq profiling reveals a novel expression pattern of TGF-β target genes in human blood eosinophils.
26109882	2015	Interdiscip Toxicol	Systems toxicology approaches enable mechanistic comparison of spontaneous and cigarette smoke-related lung tumor development in the A/J mouse model.
26109564	2015	J Comp Neurol	Transcriptome response to infraorbital nerve transection in the gonadally intact male rat barrel cortex: RNA-seq.
26104615	2015	Pregnancy Hypertens	Differential gene expression in obese pregnancy.
26101583	2015	Cell Biosci	Association of aberrant DNA methylation in Apc(min/+) mice with the epithelial-mesenchymal transition and Wnt/β-catenin pathways: genome-wide analysis using MeDIP-seq.
26090810	2015	PLoS One	Ruminal Transcriptomic Analysis of Grass-Fed and Grain-Fed Angus Beef Cattle.
26074246	2015	J Dairy Sci	The effect of calving in the summer on the hepatic transcriptome of Holstein cows during the peripartal period.
26061528	2015	PLoS One	Long-Term Mild, rather than Intense, Exercise Enhances Adult Hippocampal Neurogenesis and Greatly Changes the Transcriptomic Profile of the Hippocampus.
26047984	2015	Brain Res	Midbrain dopamine neurons in Parkinson's disease exhibit a dysregulated miRNA and target-gene network.
26047815	2015	Cardiovasc Diabetol	Galectin-3 deficiency exacerbates hyperglycemia and the endothelial response to diabetes.
26044620	2015	BMC Syst Biol	Gene network analysis shows immune-signaling and ERK1/2 as novel genetic markers for multiple addiction phenotypes: alcohol, smoking and opioid addiction.
26028607	2015	Vascul Pharmacol	Endothelial transcriptomic changes induced by oxidized low density lipoprotein disclose an up-regulation of Jak-Stat pathway.
26021444	2015	Breast Cancer Res	Serial expression analysis of breast tumors during neoadjuvant chemotherapy reveals changes in cell cycle and immune pathways associated with recurrence and response.
26019261	2015	Biol Reprod	Novel Targets for the Transcription Factors MEF2 in MA-10 Leydig Cells.
26016560	2015	Mol Nutr Food Res	Egg ovotransferrin-derived ACE inhibitory peptide IRW increases ACE2 but decreases proinflammatory genes expression in mesenteric artery of spontaneously hypertensive rats.
26010722	2015	Mol Biosyst	Mutated genes and driver pathways involved in myelodysplastic syndromes—a transcriptome sequencing based approach.
26001963	2015	Toxicol Sci	Transcriptomic Changes in Zebrafish Embryos and Larvae Following Benzo[a]pyrene Exposure.
25994290	2015	BMC Genomics	Characterization of a novel chicken muscle disorder through differential gene expression and pathway analysis using RNA-sequencing.
25983695	2015	Front Psychiatry	Improved Sleep in Military Personnel is Associated with Changes in the Expression of Inflammatory Genes and Improvement in Depression Symptoms.
25981845	2015	Am J Obstet Gynecol	Differential expression of plasma microRNA in preeclamptic patients at delivery and 1 year postpartum.
25974021	2015	PLoS One	Identical MicroRNAs Regulate Liver Protection during Anaesthetic and Ischemic Preconditioning in Rats: An animal study.
25965695	2015	PLoS One	Resveratrol ameliorates imiquimod-induced psoriasis-like skin inflammation in mice.
25961636	2015	Epigenetics	Analysis of DNA methylation and gene expression in radiation-resistant head and neck tumors.
25960134	2015	Acta Pharmacol Sin	Phenotype-dependent alteration of pathways and networks reveals a pure synergistic mechanism for compounds treating mouse cerebral ischemia.
25958384	2015	BMC Cancer	NBPF1, a tumor suppressor candidate in neuroblastoma, exerts growth inhibitory effects by inducing a G1 cell cycle arrest.
25954975	2015	PLoS One	Autoantibody profiling on human proteome microarray for biomarker discovery in cerebrospinal fluid and sera of neuropsychiatric lupus.
25948477	2015	Acta Pharmacol Sin	Molecular network-based analysis of guizhi-shaoyao-zhimu decoction, a TCM herbal formula, for treatment of diabetic peripheral neuropathy.
25939814	2015	Hum Brain Mapp	CREB-BDNF pathway influences alcohol cue-elicited activation in drinkers.
25938766	2015	PLoS One	A metabolomic study of rats with doxorubicin-induced cardiomyopathy and Shengmai injection treatment.
25933445	2015	Toxicol Appl Pharmacol	Integrative analyses of miRNA and proteomics identify potential biological pathways associated with onset of pulmonary fibrosis in the bleomycin rat model.
25929241	2015	Electrophoresis	iTRAQ-based quantitative subcellular proteomic analysis of Avibirnavirus-infected cells.
25925968	2015	Phytomedicine	Cell cycle arrest and induction of apoptosis by cajanin stilbene acid from Cajanus cajan in breast cancer cells.
25925804	2015	J Pathol	A type I interferon signature characterizes chronic antibody-mediated rejection in kidney transplantation.
25925728	2015	J Pathol	Ghrelin promotes renal cell carcinoma metastasis via Snail activation and is associated with poor prognosis.
25924856	2015	J Dent Res	Insulin Response Genes in Different Stages of Periodontal Disease.
25918841	2015	PLoS One	A genome wide association study links glutamate receptor pathway to sporadic Creutzfeldt-Jakob disease risk.
25914319	2015	Head Neck	Immortalization of epithelial cells in oral carcinogenesis as revealed by genome-wide array comparative genomic hybridization: A meta-analysis.
25901897	2015	PLoS One	RNA-Seq Analysis of the Host Response to Staphylococcus aureus Skin and Soft Tissue Infection in a Mouse Model.
25899098	2015	J Proteome Res	Metabonomics reveals metabolite changes in biliary atresia infants.
25890236	2015	BMC Med	Improved survival among colon cancer patients with increased differentially expressed pathways.
25888722	2015	Arthritis Res Ther	Transcriptome analysis of ageing in uninjured human Achilles tendon.
25886394	2015	BMC Cancer	EIF6 over-expression increases the motility and invasiveness of cancer cells by modulating the expression of a critical subset of membrane-bound proteins.
25881111	2015	BMC Res Notes	The dilution effect and the importance of selecting the right internal control genes for RT-qPCR: a paradigmatic approach in fetal sheep.
25880539	2015	J Ovarian Res	A metabolomic approach to identifying platinum resistance in ovarian cancer.
25880399	2015	J Neuroinflammation	Neuregulin-1 inhibits neuroinflammatory responses in a rat model of organophosphate-nerve agent-induced delayed neuronal injury.
25879740	2015	Reprod Biol Endocrinol	Global gene expression in granulosa cells of growing, plateau and atretic dominant follicles in cattle.
25877879	2015	Pathog Dis	Host gene expression for Mycobacterium avium subsp. paratuberculosis infection in human THP-1 macrophages.
25877381	2015	Curr Cancer Drug Targets	An Integrative Analysis of the Putative Gefitinib-resistance Related Genes in a Lung Cancer Cell Line Model System.
25876907	2015	Physiol Rep	Maternal age effects on myometrial expression of contractile proteins, uterine gene expression, and contractile activity during labor in the rat.
25873381	2015	MBio	Changes in expression induced by Epstein-Barr Virus LMP1-CTAR1: potential role of bcl3.
25871699	2015	Digestion	Comprehensive Analysis of Serum microRNAs in Autoimmune Pancreatitis.
25871513	2015	Gene	Transcriptomic profiling of peripheral blood CD4⁺ T-cells in asthmatics with and without depression.
25868278	2015	Bing Du Xue Bao	[Cell proteins that potentially interact with HBV polymerase were identified by co-immunoprecipitation-based LC-MS/MS identification and IPA].
25865804	2015	Neurochem Int	Linking a compound-heterozygous Parkin mutant (Q311R and A371T) to Parkinson's disease by using proteomic and molecular approaches.
25860498	2015	Cell Oncol (Dordr)	Anti-proliferative, apoptotic and signal transduction effects of hesperidin in non-small cell lung cancer cells.
25860293	2015	Blood Cancer J	Mesenchymal stromal cells derived from acute myeloid leukemia bone marrow exhibit aberrant cytogenetics and cytokine elaboration.
25853691	2015	J Neuropathol Exp Neurol	Membrane proteome analysis of glioblastoma cell invasion.
25849153	2015	PLoS One	Towards unraveling the human tooth transcriptome: the dentome.
25841900	2015	Vet J	Gene network and canonical pathway analysis in canine myxomatous mitral valve disease: a microarray study.
25826212	2015	PLoS One	MicroRNA signature characterizes primary tumors that metastasize in an esophageal adenocarcinoma rat model.
25824636	2015	Int J Mol Med	Maternal peripheral blood natural killer cells incorporate placenta-associated microRNAs during pregnancy.
25814924	2015	Front Neurosci	Transcriptomal changes and functional annotation of the developing non-human primate choroid plexus.
25809007	2015	Electrophoresis	Proteomic and functional profiles of a follicle-stimulating hormone positive human nonfunctional pituitary adenoma.
25805566	2015	Med Oncol	Cell signaling events differentiate ER-negative subtypes from ER-positive breast cancer.
25803269	2015	J Clin Endocrinol Metab	Maternal Smoking Dysregulates Protein Expression in Second Trimester Human Fetal Livers in a Sex-Specific Manner.
25802182	2015	Amino Acids	Homocysteine thiolactone and N-homocysteinylated protein induce pro-atherogenic changes in gene expression in human vascular endothelial cells.
25800681	2015	J Cyst Fibros	The hsa-miR-125a/hsa-let-7e/hsa-miR-99b cluster is potentially implicated in Cystic Fibrosis pathogenesis.
25797398	2015	Microbes Infect	Micro RNA expression profiles in peripheral blood cells of rats that were experimentally infected with Trypanosoma congolense and different Trypanosoma brucei subspecies.
25787002	2015	Yi Chuan	[Regulation of autophagy on dendritic cells during rat liver regeneration by IPA].
25782841	2015	Mol Genet Genomics	Transcriptomic analysis to elucidate the molecular mechanisms that underlie feed efficiency in meat-type chickens.
25774879	2015	PLoS One	Hepatocyte nuclear factor 4 alpha is a key factor related to depression and physiological homeostasis in the mouse brain.
25772209	2015	Am J Obstet Gynecol	The pathway not taken: understanding 'omics data in the perinatal context.
25766252	2015	Sci Rep	Lipidomic-based investigation into the regulatory effect of Schisandrin B on palmitic acid level in non-alcoholic steatotic livers.
25756958	2015	Mol Biosyst	Proteomic analysis of human Sonic Hedgehog (SHH) medulloblastoma stem-like cells.
25740058	2015	Tumour Biol	The circadian gene CRY2 is associated with breast cancer aggressiveness possibly via epigenomic modifications.
25733813	2015	Drug Des Devel Ther	Proteomic response to 5,6-dimethylxanthenone 4-acetic acid (DMXAA, vadimezan) in human non-small cell lung cancer A549 cells determined by the stable-isotope labeling by amino acids in cell culture (SILAC) approach.
25728835	2015	Schizophr Res	Proteomic pathway analysis of the hippocampus in schizophrenia and bipolar affective disorder implicates 14-3-3 signaling, aryl hydrocarbon receptor signaling, and glucose metabolism: potential roles in GABAergic interneuron pathology.
25725301	2015	Environ Res	Transcriptional profiling and biological pathway analysis of human equivalence PCB exposure in vitro: indicator of disease and disorder development in humans.
25723491	2015	PLoS One	The effects of knockdown of rho-associated kinase 1 and zipper-interacting protein kinase on gene expression and function in cultured human arterial smooth muscle cells.
25723318	2015	Biol Res	Proteomic analysis of the regenerating liver following 2/3 partial hepatectomy in rats.
25721888	2015	Biochim Biophys Acta	Nuclear envelope proteins Nesprin2 and LaminA regulate proliferation and apoptosis of vascular endothelial cells in response to shear stress.
25716693	2015	Physiol Genomics	Downregulation of growth hormone 1 gene in the cerebellum and prefrontal cortex of rats with depressive-like behavior.
25716159	2015	Arch Toxicol	Synthetic cajanin stilbene acid derivatives inhibit c-MYC in breast cancer cells.
25716081	2015	Neurobiol Aging	Aging alters long-term potentiation--related gene networks and impairs synaptic protein synthesis in the rat hippocampus.
25712914	2015	Proteomics Clin Appl	A proteomic study of the regulatory role for STAT-1 in cytokine-induced beta-cell death.
25707580	2015	Mol Cell Biochem	Simultaneous oral and inhalational intake of molecular hydrogen additively suppresses signaling pathways in rodents.
25707478	2015	Arthritis Rheumatol	The Rheumatoid Arthritis Risk Gene LBH Regulates Growth in Fibroblast-like Synoviocytes.
25704883	2015	Oncotarget	Hydrazinobenzoylcurcumin inhibits androgen receptor activity and growth of castration-resistant prostate cancer in mice.
25704023	2015	J Pharmacol Sci	TRAIL pathway is associated with inhibition of colon cancer by protopanaxadiol.
25700309	2015	Medicine (Baltimore)	Differentially expressed miRNAs in acute wound healing of the skin: a pilot study.
25697377	2015	Mol Hum Reprod	Genome-wide DNA methylation identifies trophoblast invasion-related genes: Claudin-4 and Fucosyltransferase IV control mobility via altering matrix metalloproteinase activity.
25690421	2015	Nutrients	Rhizoma Dioscoreae extract protects against alveolar bone loss in ovariectomized rats via microRNAs regulation.
25663004	2015	Prostate	Differential gene expression profiling of functionally and developmentally distinct human prostate epithelial populations.
25659151	2015	PLoS One	Identifying a kinase network regulating FGF14:Nav1.6 complex assembly using split-luciferase complementation.
25653573	2015	Proteome Sci	Proteomics analysis of urine reveals acute phase response proteins as candidate diagnostic biomarkers for prostate cancer.
25652596	2015	Dev Neurobiol	A proteomic approach to understand MMP-3-driven developmental processes in the postnatal cerebellum: Chaperonin CCT6A and MAP kinase as contributing factors.
25652587	2015	Mol Cancer Res	The histone demethylase jumonji coordinates cellular senescence including secretion of neural stem cell-attracting cytokines.
25636890	2015	Phytomedicine	iTRAQ-based proteomic identification of proteins involved in anti-angiogenic effects of Panduratin A on HUVECs.
27087761	2015	J Proteomics Bioinform	Personalized Radioproteomics: Identification of a Protein Biomarker Signature for Preemptive Rescue by Tocopherol Succinate in CD34(+) Irradiated Progenitor Cells Isolated from a Healthy Control Donor.
25634257	2015	Fish Shellfish Immunol	RIG-I specifically mediates group II type I IFN activation in nervous necrosis virus infected zebrafish cells.
25631509	2015	Pak J Pharm Sci	Quantitative proteomics analysis for effect of Acanthopanax senticosus extract on neuroinflammation.
25624462	2015	J Med Genet	DCAF4, a novel gene associated with leucocyte telomere length.
25622784	2015	Genomics	Transcriptional profiling and functional network analyses of islet-like clusters (ILCs) generated from pancreatic stem cells in vitro.
25621392	2015	Epigenetics	Genome-wide DNA methylation profiling of recurrent and non-recurrent chordomas.
25621181	2015	J Carcinog Mutagen	Differential Effect of Active Smoking on Gene Expression in Male and Female Smokers.
25617731	2015	Heart Rhythm	Integrated analysis of microRNA and mRNA expression profiles in the left atrium of patients with nonvalvular paroxysmal atrial fibrillation: Role of miR-146b-5p in atrial fibrosis.
25616259	2015	Environ Health Perspect	Developmental exposure to a commercial PBDE mixture: effects on protein networks in the cerebellum and hippocampus of rats.
25611922	2015	Epigenetics	microRNA expression in the cervix during pregnancy is associated with length of gestation.
25604826	2015	Sci Rep	Variant allele frequency enrichment analysis in vitro reveals sonic hedgehog pathway to impede sustained temozolomide response in GBM.
25604687	2015	Invest Ophthalmol Vis Sci	Microarray analysis of gene expression in fibrovascular membranes excised from patients with proliferative diabetic retinopathy.
25603303	2015	PLoS One	Influences of gestational obesity on associations between genotypes and gene expression levels in offspring following maternal gastrointestinal bypass surgery for obesity.
25595538	2015	J Assist Reprod Genet	Preliminary proteomic analysis on the alterations in follicular fluid proteins from women undergoing natural cycles or controlled ovarian hyperstimulation.
25594006	2015	Oncoscience	Altered metabolic pathways in clear cell renal cell carcinoma: A meta-analysis and validation study focused on the deregulated genes and their associated networks.
25581909	2015	Anesthesiology	Using next-generation RNA sequencing to examine ischemic changes induced by cold blood cardioplegia on the human left ventricular myocardium transcriptome.
25575966	2015	Osteoarthritis Cartilage	Insights into osteoarthritis progression revealed by analyses of both knee tibiofemoral compartments.
25560800	2015	Oral Oncol	Gene expression profiling reveals biological pathways responsible for phenotypic heterogeneity between UK and Sri Lankan oral squamous cell carcinomas.
25557953	2015	Gastroenterology	Unique genomic profile of fibrolamellar hepatocellular carcinoma.
25550371	2015	Stroke	Delayed pituitary adenylate cyclase-activating polypeptide delivery after brain stroke improves functional recovery by inducing m2 microglia/macrophage polarization.
27600210	2015	Microarrays (Basel)	Unraveling the Specific Ischemic Core and Penumbra Transcriptome in the Permanent Middle Cerebral Artery Occlusion Mouse Model Brain Treated with the Neuropeptide PACAP38.
26962294	2015	J Proteomics Bioinform	Reduced PARP1 as a Serum Biomarker for Graft Rejection in Kidney Transplantation.
25547110	2014	Physiol Genomics	Temporal analysis of reciprocal miRNA-mRNA expression patterns predicts regulatory networks during differentiation in human skeletal muscle cells.
25546727	2014	Genes Chromosomes Cancer	Global transcriptome and sequenome analysis of formalin-fixed salivary epithelial-myoepithelial carcinoma specimens.
25546487	2014	J Tissue Eng Regen Med	An in vitro priming step increases the expression of numerous epidermal growth and migration mediators in a tissue-engineering construct.
25537970	2014	J Chin Med Assoc	Comparative proteomic analysis of rat left ventricle in a subtotal nephrectomy model.
25533920	2014	J Pharm Pharmacol	Proteomic analysis of mitochondria in respiratory epithelial cells infected with human respiratory syncytial virus and functional implications for virus and cell biology.
25527334	2014	Toxicol Sci	mRNA and miRNA regulatory networks reflective of multi-walled carbon nanotube-induced lung inflammatory and fibrotic pathologies in mice.
25514564	2014	Nutrients	The protective effect of Rhizoma Dioscoreae extract against alveolar bone loss in ovariectomized rats via regulating Wnt and p38 MAPK signaling.
25512709	2014	Genet Epigenet	Bioinformatic Dissecting of TP53 Regulation Pathway Underlying Butyrate-induced Histone Modification in Epigenetic Regulation.
25505591	2014	Pharmacol Res Perspect	Dexmedetomidine preconditioning ameliorates kidney ischemia-reperfusion injury.
25498962	2014	Mol Cell Endocrinol	Mature adipocyte proteome reveals differentially altered protein abundances between lean, overweight and morbidly obese human subjects.
25494716	2014	BMC Genomics	RNA-seq analysis of broiler liver transcriptome reveals novel responses to high ambient temperature.
25491574	2014	Mamm Genome	Determining differentially expressed miRNAs and validating miRNA--target relationships using the SPRET/Ei mouse strain.
25490189	2014	Radiology	Glioblastoma: imaging genomic mapping reveals sex-specific oncogenic associations of cell death.
25487418	2014	Funct Integr Genomics	Signature microRNAs in human cornea limbal epithelium.
25486521	2014	PLoS One	Metabolomics analysis of metabolic effects of nicotinamide phosphoribosyltransferase (NAMPT) inhibition on human cancer cells.
25483902	2014	J Thorac Cardiovasc Surg	Preoperative gene expression may be associated with neurocognitive decline after cardiopulmonary bypass.
25483067	2014	Cell Cycle	Gene expression profiling of replicative and induced senescence.
25482129	2014	Leukemia	PTPROt-mediated regulation of p53/Foxm1 suppresses leukemic phenotype in a CLL mouse model.
25482058	2014	Epigenetics	Influence of the Prader-Willi syndrome imprinting center on the DNA methylation landscape in the mouse brain.
25481874	2014	Oncotarget	Proteomic analysis of zoledronic-acid resistant prostate cancer cells unveils novel pathways characterizing an invasive phenotype.
25481245	2014	BMC Cancer	Human Hematopoietic Signal peptide-containing Secreted 1 (hHSS1) modulates genes and pathways in glioma: implications for the regulation of tumorigenicity and angiogenesis.
25476832	2014	Life Sci	iTRAQ-based proteomic analysis of tetramethylpyrazine inhibition on lipopolysaccharide-induced microglial activation.
25470663	2014	Epigenetics	TGF-β induces global changes in DNA methylation during the epithelial-to-mesenchymal transition in ovarian cancer cells.
25466888	2014	FASEB J	CXCR3 expression defines a novel subset of innate CD8+ T cells that enhance immunity against bacterial infection and cancer upon stimulation with IL-15.
25465723	2014	Differentiation	Differential proteome analysis of the cell differentiation regulated by BCC, CRH, CXCR4, GnRH, GPCR, IL1 signaling pathways in Chinese fire-bellied newt limb regeneration.
25458152	2014	J Biomech	Temporal phosphoproteomics to investigate the mechanotransduction of vascular smooth muscle cells in response to cyclic stretch.
25444926	2014	Cancer Lett	Ran signaling in melanoma: implications for the development of alternative therapeutic strategies.
25437055	2014	Epigenetics	Genome-wide DNA methylation variability in adolescent monozygotic twins followed since birth.
25427637	2014	Tumour Biol	Potential predictive plasma biomarkers for cervical cancer by 2D-DIGE proteomics and Ingenuity Pathway Analysis.
25420111	2014	PLoS One	Proteomic analysis of the effects of aged garlic extract and its FruArg component on lipopolysaccharide-induced neuroinflammatory response in microglial cells.
25416481	2014	Cell Biol Toxicol	Using SILAC proteomics to investigate the effect of the mycotoxin, alternariol, in the human H295R steroidogenesis model.
25413326	2014	Physiol Rep	DNA microarray-based analysis of voluntary resistance wheel running reveals novel transcriptome leading robust hippocampal plasticity.
25403085	2014	Lipids Health Dis	Pharmacogenomic analysis of retinoic-acid induced dyslipidemia in congenic rat model.
25401993	2014	Cell Physiol Biochem	Comparative proteomic profile of the human placenta in normal and fetal growth restriction subjects.
25398683	2014	Cancer Causes Control	Aberrant methylation of miR-34b is associated with long-term shiftwork: a potential mechanism for increased breast cancer susceptibility.
25392690	2014	Cancer Inform	Integrated DNA Copy Number and Gene Expression Regulatory Network Analysis of Non-small Cell Lung Cancer Metastasis.
25380052	2014	PLoS One	Expression profiling of rectal tumors defines response to neoadjuvant treatment related genes.
25368602	2014	Front Endocrinol (Lausanne)	Thyroid Hormone-Regulated Cardiac microRNAs are Predicted to Suppress Pathological Hypertrophic Signaling.
25368508	2014	Cancer Inform	Master regulators, regulatory networks, and pathways of glioblastoma subtypes.
25367286	2014	Pediatr Cardiol	Alteration of gene expression profiling including GPR174 and GNG2 is associated with vasovagal syncope.
25345512	2014	CNS Neurol Disord Drug Targets	Gene expression analysis approach to establish possible links between Parkinson's disease, cancer and cardiovascular diseases.
25342931	2014	Proteome Sci	Impact of three commercial feed formulations on farmed gilthead sea bream (Sparus aurata, L.) metabolism as inferred from liver and blood serum proteomics.
25338953	2014	Eur J Med Res	Construction of microRNA and transcription factor regulatory network based on gene expression data in cardiomyopathy.
25338682	2014	Diagn Pathol	Unveiling transcription factor regulation and differential co-expression genes in Duchenne muscular dystrophy.
25336442	2014	Stem Cells	Interrogation of a context-specific transcription factor network identifies novel regulators of pluripotency.
25305590	2014	J Proteomics	A proteomic analysis of p53-independent induction of apoptosis by bortezomib in 4T1 breast cancer cell line.
25304377	2014	Cancer Lett	Next generation sequencing of pancreatic cyst fluid microRNAs from low grade-benign and high grade-invasive lesions.
25295026	2014	Front Neurol	Mitochondrial Gene Expression Profiles and Metabolic Pathways in the Amygdala Associated with Exaggerated Fear in an Animal Model of PTSD.
25290246	2014	J Cell Biochem	DNA microarray and signal transduction analysis in pulmonary artery smooth muscle cells from heritable and idiopathic pulmonary arterial hypertension subjects.
25273983	2014	BMC Genomics	iTRAQ-proteomics and bioinformatics analyses of mammary tissue from cows with clinical mastitis due to natural infection with Staphylococci aureus.
25264875	2014	PLoS One	Pathway analysis of genetic factors associated with spontaneous preterm birth and pre-labor preterm rupture of membranes.
25264617	2014	J Proteome Res	Proteomic study of the microdissected aortic media in human thoracic aortic aneurysms.
25254208	2014	Biomed Res Int	MicroRNA profiling reveals unique miRNA signatures in IGF-1 treated embryonic striatal stem cell fate decisions in striatal neurogenesis in vitro.
25251443	2014	Pancreas	Paraneoplastic Ma Antigen-Like 1 as a Potential Prognostic Biomarker in Human Pancreatic Ductal Adenocarcinoma.
25234496	2014	J Proteomics	Differential proteomic analysis of umbilical artery tissue from preeclampsia patients, using iTRAQ isobaric tags and 2D nano LC-MS/MS.
25230228	2014	CNS Neurol Disord Drug Targets	Transcriptomics study of neurodegenerative disease: emphasis on synaptic dysfunction mechanism in Alzheimer's disease.
25229777	2014	PLoS One	Gene expression and pathway analysis of effects of the CMAH deactivation on mouse lung, kidney and heart.
25226537	2014	Int J Mol Sci	Synergistic effect of combinatorial treatment with curcumin and mitomycin C on the induction of apoptosis of breast cancer cells: a cDNA microarray analysis.
25225614	2014	Cancer Metab	Loss of HSulf-1 promotes altered lipid metabolism in ovarian cancer.
25225064	2014	Clin Cancer Res	Concurrent alterations in TERT, KDM6A, and the BRCA pathway in bladder cancer.
25223591	2014	J Ethnopharmacol	Neuroprotection or neurotoxicity? new insights into the effects of Acanthopanax senticosus harms on nervous system through cerebral metabolomics analysis.
25219825	2014	Eur Rev Med Pharmacol Sci	Integrated bioinformatics analyses identify dysregulated miRNAs in lung cancer.
25206354	2014	Front Immunol	RNA-seq Transcriptional Profiling of Peripheral Blood Leukocytes from Cattle Infected with Mycobacterium bovis.
25199657	2014	Funct Integr Genomics	Gut response induced by weaning in piglet features marked changes in immune and inflammatory response.
25189756	2014	Sci Rep	Identification of gene expression biomarkers for predicting radiation exposure.
25183238	2014	Vet Microbiol	Transcriptome analysis of CNS immediately before and after the detection of PrP(Sc) in SSBP/1 sheep scrapie.
25177543	2014	Proteomes	Bioinformatic Analysis of Differential Protein Expression in Calu-3 Cells Exposed to Carbon Nanotubes.
25171473	2014	Cancer Biomark	Down-regulation of LXR/RXR activation and negative acute phase response pathways in colon adenocarcinoma revealed by proteomics and bioinformatics analysis.
25161098	2014	FEBS J	SPLUNC1 is associated with nasopharyngeal carcinoma prognosis and plays an important role in all-trans-retinoic acid-induced growth inhibition and differentiation in nasopharyngeal cancer cells.
25159465	2014	J Allergy Clin Immunol	Identification of novel gene signatures in patients with atopic dermatitis complicated by eczema herpeticum.
25157233	2014	Front Pharmacol	Extravillous trophoblast cells-derived exosomes promote vascular smooth muscle cell migration.
25155083	2014	Ann Allergy Asthma Immunol	Molecular interaction network and pathway studies of ADAM33 potentially relevant to asthma.
25150490	2014	Int J Cardiol	A global proteome approach in uric acid stimulated human aortic endothelial cells revealed regulation of multiple major cellular pathways.
25150061	2014	Am J Physiol Lung Cell Mol Physiol	The genome-wide transcriptional response to neonatal hyperoxia identifies Ahr as a key regulator.
25146988	2014	Invest Ophthalmol Vis Sci	Molecular mechanism of formation of cortical opacity in CRYAAN101D transgenic mice.
25142712	2014	Neurogenetics	Genes and gene networks implicated in aggression related behaviour.
25142485	2014	Eur Respir J	Longitudinal analysis of sarcoidosis blood transcriptomic signatures and disease outcomes.
25133674	2014	PLoS One	A quantitative proteomic approach to identify significantly altered protein networks in the serum of patients with lymphangioleiomyomatosis (LAM).
25125592	2014	Rheumatology (Oxford)	Interferon gene expression signature in rheumatoid arthritis neutrophils correlates with a good response to TNFi therapy.
25124890	2014	Biol Res Nurs	A genomic profile of the immune response to stroke with implications for stroke recovery.
25123171	2014	Part Fibre Toxicol	Oxidative stress and reduced responsiveness of challenged circulating leukocytes following pulmonary instillation of metal-rich particulate matter in rats.
25104396	2014	Eur J Neurol	Serum proteomic analysis of a pre-symptomatic multiple sclerosis cohort.
25100957	2014	Front Behav Neurosci	Environmental enrichment alters protein expression as well as the proteomic response to cocaine in rat nucleus accumbens.
