pmid	year	journal	title
26251102	2015	Plant Biotechnol. J.	The Regulatory Status of Genome-edited Crops.
26237572	2015	Curr Protoc Stem Cell Biol	TALEN- and CRISPR/Cas9-Mediated Gene Editing in Human Pluripotent Stem Cells Using Lipid-Based Transfection.
26231992	2015	Int J Surg	Recent advances in genome editing and creation of genetically modified pigs.
26227017	2015	J. Reprod. Dev.	Generation of α1,3-galactosyltransferase and cytidine monophospho-N-acetylneuraminic acid hydroxylase gene double-knockout pigs.
26226135	2015	PLoS ONE	GBM Derived Gangliosides Induce T Cell Apoptosis through Activation of the Caspase Cascade Involving Both the Extrinsic and the Intrinsic Pathway.
26225991	2015	Viruses	CCR5 Targeted Cell Therapy for HIV and Prevention of Viral Escape.
26224674	2015	Clin Calcium	[Analysis of Musculoskeletal Systems and Their Diseases. The research for musculoskeletal disease using genome editing technology].
26221953	2015	PLoS ONE	A TALEN-Exon Skipping Design for a Bethlem Myopathy Model in Zebrafish.
26219216	2015	Dev. Growth Differ.	Regulation of growth rate and developmental timing by Xenopus thyroid hormone receptor α.
26217959	2015	Prion	Efficient PRNP deletion in bovine genome using gene-editing technologies in bovine cells.
26208947	2015	J Cell Commun Signal	Come together, right now….
26198291	2015	Angiogenesis	Metallothionein 2 regulates endothelial cell migration through transcriptional regulation of vegfc expression.
26196022	2015	Cell Logist	An optimized TALEN application for mutagenesis and screening in Drosophila melanogaster.
26195792	2015	Proc. Natl. Acad. Sci. U.S.A.	Knockout silkworms reveal a dispensable role for juvenile hormones in holometabolous life cycle.
26183927	2015	Cancer Res.	Multiplex Genome-Edited T-cell Manufacturing Platform for &quot;Off-the-Shelf&quot; Adoptive T-cell Immunotherapies.
26153077	2015	G3 (Bethesda)	Targeted Modification of Gene Function Exploiting Homology-Directed Repair of TALEN-Mediated Double-Strand Breaks in Barley.
26149094	2015	Exp. Eye Res.	A conserved role of αA-crystallin in the development of the zebrafish embryonic lens.
26143640	2015	Oncotarget	Intron-based genomic editing: a highly efficient method for generating knockin zebrafish.
26140053	2015	Biotechnol Biofuels	Construction of a self-cloning system in the unicellular green alga Pseudochoricystis ellipsoidea.
26137216	2015	Cell Biosci	Application of CRISPR/Cas9 for biomedical discoveries.
26125227	2015	Oncotarget	Direct regulation of E-cadherin by targeted histone methylation of TALE-SET fusion protein in cancer cells.
26122191	2015	Sci Rep	Corrigendum: Generation of the SCN1A epilepsy mutation in hiPS cells using the TALEN technique.
26118977	2015	Birth Defects Res. Part A Clin. Mol. Teratol.	EFTUD2 deficiency in vertebrates: Identification of a novel human mutation and generation of a zebrafish model.
26106397	2015	Front Plant Sci	Biotechnological strategies and tools for Plum pox virus resistance: trans-, intra-, cis-genesis, and beyond.
26101343	2015	Hypertension	Exacerbating Pressure Overload-Induced Cardiac Hypertrophy: Novel Role of Adaptor Molecule Src Homology 2-B3.
26097888	2015	Oncoscience	TALEN-mediated apc mutation in Xenopus tropicalis phenocopies familial adenomatous polyposis.
26095606	2015	Stem Cell Reports	Genome Editing in Mouse Spermatogonial Stem Cell Lines Using TALEN and Double-Nicking CRISPR/Cas9.
26088417	2015	Cell Res.	Generation of fertile offspring from Kit(w)/Kit(wv) mice through differentiation of gene corrected nuclear transfer embryonic stem cells.
26086883	2015	Antiviral Res.	Irbesartan, an FDA approved drug for hypertension and diabetic nephropathy, is a potent inhibitor for hepatitis B virus entry by disturbing Na(+)-dependent taurocholate cotransporting polypeptide activity.
26078220	2015	Nat Commun	Rh D blood group conversion using transcription activator-like effector nucleases.
26071353	2015	Biochem. Biophys. Res. Commun.	In vitro culture and in vitro fertilization techniques for prairie voles (Microtus ochrogaster).
26062981	2015	Stem Cells Transl Med	Efficient Gene Editing in Pluripotent Stem Cells by Bacterial Injection of Transcription Activator-Like Effector Nuclease Proteins.
26057433	2015	Sci Rep	Generation of mutant mice via the CRISPR/Cas9 system using FokI-dCas9.
26053181	2015	Oncotarget	MicroRNA-106b inhibits osteoclastogenesis and osteolysis by targeting RANKL in giant cell tumor of bone.
26052525	2015	Mol Ther Methods Clin Dev	Efficient genome editing in hematopoietic stem cells with helper-dependent Ad5/35 vectors expressing site-specific endonucleases under microRNA regulation.
26052330	2015	Front Immunol	Novel Genome-Editing Tools to Model and Correct Primary Immunodeficiencies.
26035392	2015	Dis Model Mech	A new cellular model to follow Friedreich's ataxia development in a time-resolved way.
26035390	2015	Dis Model Mech	ALS mutant FUS proteins are recruited into stress granules in induced pluripotent stem cell-derived motoneurons.
26027462	2015	Trends Plant Sci.	Feasibility of new breeding techniques for organic farming.
26011187	2015	Plant Biotechnol. J.	Multiplexed, targeted gene editing in Nicotiana benthamiana for glyco-engineering and monoclonal antibody production.
26007655	2015	Nucleic Acids Res.	Destruction of a distal hypoxia response element abolishes trans-activation of the PAG1 gene mediated by HIF-independent chromatin looping.
26000843	2015	Mol. Cell	Choosing the Right Tool for the Job: RNAi, TALEN, or CRISPR.
25994151	2015	Sci Rep	Gene targeting by TALEN-induced homologous recombination in goats directs production of β-lactoglobulin-free, high-human lactoferrin milk.
25993524	2015	Endocrinology	Disruption of Zebrafish Follicle-Stimulating Hormone Receptor (fshr) But Not Luteinizing Hormone Receptor (lhcgr) Gene by TALEN Leads to Failed Follicle Activation in Females Followed by Sexual Reversal to Males.
25985872	2015	Mol. Cells	Measuring and Reducing Off-Target Activities of Programmable Nucleases Including CRISPR-Cas9.
25964300	2015	Nucleic Acids Res.	mRNA transfection of a novel TAL effector nuclease (TALEN) facilitates efficient knockout of HIV co-receptor CCR5.
25956682	2015	Exp. Biol. Med. (Maywood)	Utilization of TALEN and CRISPR/Cas9 technologies for gene targeting and modification.
25955014	2015	Autophagy	Divergent roles of BECN1 in LC3 lipidation and autophagosomal function.
25953924	2015	Circ. Res.	Cold-Inducible RNA-Binding Protein Regulates Cardiac Repolarization by Targeting Transient Outward Potassium Channels.
25946221	2015	PLoS ONE	Damaging the Integrated HIV Proviral DNA with TALENs.
25920501	2015	In Vitro Cell. Dev. Biol. Anim.	Homeolog-specific targeted mutagenesis in Xenopus laevis using TALENs.
25912819	2015	Microb Biotechnol	Knockout of the adp gene related with colonization in Bacillus nematocida B16 using customized transcription activator-like effectors nucleases.
25910206	2015	Cell	Selective elimination of mitochondrial mutations in the germline by genome editing.
25907554	2015	J. Biol. Chem.	Maternal and Zygotic Sphingosine Kinase 2 Are Indispensable for Cardiac Development in Zebrafish.
25888632	2015	Oncotarget	Hypoxia/reoxygenation-experienced cancer cell migration and metastasis are regulated by Rap1- and Rac1-GTPase activation via the expression of thymosin beta-4.
25881968	2015	Insect Biochem. Mol. Biol.	The silkworm glutathione S-transferase gene noppera-bo is required for ecdysteroid biosynthesis and larval development.
25873558	2015	J Biomol Screen	Versatile Viral Vector Strategies for Postscreening Target Validation and RNAi ON-Target Control.
25867543	2015	Plant Biotechnol. J.	TALEN-mediated targeted mutagenesis produces a large variety of heritable mutations in rice.
25856577	2015	PLoS ONE	Gene editing by co-transformation of TALEN and chimeric RNA/DNA oligonucleotides on the rice OsEPSPS gene and the inheritance of mutations.
25853735	2015	PLoS ONE	Advanced echocardiography in adult zebrafish reveals delayed recovery of heart function after myocardial cryoinjury.
25848989	2015	J. Biotechnol.	Targeted gene mutation in tetraploid potato through transient TALEN expression in protoplasts.
25846201	2015	Plant Biotechnol. J.	Improving cold storage and processing traits in potato through targeted gene knockout.
25842973	2015	Cell Stem Cell	Clinical translation of TALENS: Treating SCID-X1 by gene editing in iPSCs.
25822541	2015	PLoS ONE	Germline-transmitted genome editing in Arabidopsis thaliana Using TAL-effector-nucleases.
25815482	2015	PLoS ONE	Heritable CRISPR/Cas9-mediated genome editing in the yellow fever mosquito, Aedes aegypti.
25800339	2015	Reprod. Domest. Anim.	Generation of Foxo3-targeted Mice by Injection of mRNAs Encoding Transcription Activator-like Effector Nucleases (TALENs) into Zygotes.
25799417	2015	PLoS ONE	Development of a targeted flip-in system in avian DT40 cells.
25788694	2015	Cancer Res.	A chemical genetics approach for the functional assessment of novel cancer genes.
25781928	2015	PLoS ONE	Claudin-2 knockout by TALEN-mediated gene targeting in MDCK cells: claudin-2 independently determines the leaky property of tight junctions in MDCK cells.
25781496	2015	PLoS ONE	A high excision potential of TALENs for integrated DNA of HIV-based lentiviral vector.
25777362	2015	Sci Rep	A platform for rapid generation of single and multiplexed reporters in human iPSC lines.
25775608	2015	Proc. Natl. Acad. Sci. U.S.A.	Silencing of end-joining repair for efficient site-specific gene insertion after TALEN/CRISPR mutagenesis in Aedes aegypti.
25774757	2015	PLoS ONE	Genome editing using TALENs in blind Mexican Cavefish, Astyanax mexicanus.
25765640	2015	Nucleic Acids Res.	Genome engineering of isogenic human ES cells to model autism disorders.
25762467	2015	Sci Rep	TALEN mediated targeted editing of GM2/GD2-synthase gene modulates anchorage independent growth by reducing anoikis resistance in mouse tumor cells.
25759395	2015	Am. J. Physiol. Endocrinol. Metab.	Depletion of suppressor of cytokine signaling-1a causes hepatic steatosis and insulin resistance in zebrafish.
25743488	2015	Trends Genet.	Shortening trinucleotide repeats using highly specific endonucleases: a possible approach to gene therapy?
25741760	2015	J Vis Exp	Transfection, selection, and colony-picking of human induced pluripotent stem cells TALEN-targeted with a GFP gene into the AAVS1 safe harbor.
25737641	2015	J Blood Med	Recent trends in the gene therapy of β-thalassemia.
25733846	2015	Proc. Natl. Acad. Sci. U.S.A.	TALE nickase-mediated SP110 knockin endows cattle with increased resistance to tuberculosis.
25728696	2015	Curr. Biol.	Zyxin antagonizes the FERM protein expanded to couple F-actin and Yorkie-dependent organ growth.
25724657	2015	Dev. Biol.	Xenopus pax6 mutants affect eye development and other organ systems, and have phenotypic similarities to human aniridia patients.
25724646	2015	J. Biol. Chem.	Zebrafish foxc1a plays a crucial role in early somitogenesis by restricting the expression of aldh1a2 directly.
25719200	2015	PLoS Genet.	Mutations in MAB21L2 result in ocular Coloboma, microcornea and cataracts.
25702800	2015	Stem Cells	Genome modification leads to phenotype reversal in human myotonic dystrophy type 1 induced pluripotent stem cell-derived neural stem cells.
25695746	2015	Anim. Biotechnol.	Myostatin gene mutated mice induced with tale nucleases.
25685662	2015	FEBS Open Bio	Creation of targeted genomic deletions using TALEN or CRISPR/Cas nuclease pairs in one-cell mouse embryos.
25683503	2015	Biotechnol. Bioeng.	Tailor-made TALEN system for highly efficient targeted gene replacement in the rice blast fungus.
25681393	2015	Biol Open	Heterodimeric TALENs induce targeted heritable mutations in the crustacean Daphnia magna.
25678554	2015	Hum. Mol. Genet.	Characterization of mitochondrial FOXRED1 in the assembly of respiratory chain complex I.
25665700	2015	J Am Med Inform Assoc	Evaluation of an electronic health record-supported obesity management protocol implemented in a community health center: a cautionary note.
25661867	2015	Biol Open	Development of a new approach for targeted gene editing in primordial germ cells using TALENs in Xenopus.
25659035	2015	Cell Cycle	DNA damage-induced regulatory interplay between DAXX, p53, ATM kinase and Wip1 phosphatase.
25654695	2015	MAbs	Albumin-deficient mouse models for studying metabolism of human albumin and pharmacokinetics of albumin-based drugs.
25652910	2015	J Hematol Oncol	Loss of Angiopoietin-like 7 diminishes the regeneration capacity of hematopoietic stem and progenitor cells.
25644697	2015	Plant Biotechnol. J.	Heritable site-specific mutagenesis using TALENs in maize.
25641265	2015	Insect Biochem. Mol. Biol.	Targeted mutagenesis and functional analysis of adipokinetic hormone-encoding gene in Drosophila.
25637305	2015	Anal. Biochem.	An efficient method for multiple site-directed mutagenesis using type IIs restriction enzymes.
27499866	2015	Regeneration (Oxf)	TALEN-mediated gene editing of the thrombospondin-1 locus in axolotl.
25632877	2015	Sci Rep	Optimized tuning of TALEN specificity using non-conventional RVDs.
25615614	2015	PLoS ONE	Differential requirement for irf8 in formation of embryonic and adult macrophages in zebrafish.
25603988	2015	Transgenic Res.	Molecular scissors and their application in genetically modified farm animals.
25599829	2015	Plant Biotechnol. J.	Creation of fragrant rice by targeted knockout of the OsBADH2 gene using TALEN technology.
25596827	2015	Chromosome Res.	TALEN-mediated genome engineering to generate targeted mice.
25596823	2015	Chromosome Res.	Advances in genetic modification of farm animals using zinc-finger nucleases (ZFN).
25596277	2015	Biol Open	Highly efficient gene knockout by injection of TALEN mRNAs into oocytes and host transfer in Xenopus laevis.
25587899	2015	PLoS ONE	Transcription activator-like effector nuclease (TALEN)-mediated CLYBL targeting enables enhanced transgene expression and one-step generation of dual reporter human induced pluripotent stem cell (iPSC) and neural stem cell (NSC) lines.
25579647	2015	Stem Cells Dev.	TALEN-Mediated Gene Disruption on Y Chromosome Reveals Critical Role of EIF2S3Y in Mouse Spermatogenesis.
25553825	2015	J Control Release	Current and future delivery systems for engineered nucleases: ZFN, TALEN and RGEN.
25547119	2014	Cell Res.	Chondroitin sulfate proteoglycan 4 functions as the cellular receptor for Clostridium difficile toxin B.
25541967	2014	PLoS ONE	CCR5 gene disruption via lentiviral vectors expressing Cas9 and single guided RNA renders cells resistant to HIV-1 infection.
25541197	2014	Nucleic Acids Res.	Creating a monomeric endonuclease TALE-I-SceI with high specificity and low genotoxicity in human cells.
25524489	2014	J Lab Autom	Efficient production of a gene mutant cell line through integrating TALENs and high-throughput cell cloning.
25503383	2014	Nat. Biotechnol.	Genome-wide detection of DNA double-stranded breaks induced by engineered nucleases.
25500889	2014	J. Clin. Invest.	TALEN-mediated targeting of HPV oncogenes ameliorates HPV-related cervical malignancy.
25496918	2014	Trends Biotechnol.	Enabling plant synthetic biology through genome engineering.
25475013	2014	Sci Rep	A multicolor panel of TALE-KRAB based transcriptional repressor vectors enabling knockdown of multiple gene targets.
25474420	2014	PLoS ONE	TALEN/CRISPR-mediated eGFP knock-in add-on at the OCT4 locus does not impact differentiation of human embryonic stem cells towards endoderm.
25466900	2014	FASEB J.	Reduced synaptic density and deficient locomotor response in neuronal activity-regulated pentraxin 2a mutant zebrafish.
25453752	2014	Cell Rep	TALEN gene knockouts reveal no requirement for the conserved human shelterin protein Rap1 in telomere protection and length regulation.
25453131	2014	New Phytol.	Magical mystery tour: MLO proteins in plant immunity and beyond.
25452106	2014	Cell. Signal.	Modulation of TCR responsiveness by the Grb2-family adaptor, Gads.
25448983	2014	FEBS Lett.	TALEN-mediated mutagenesis in zebrafish reveals a role for r-spondin 2 in fin ray and vertebral development.
25448263	2014	Transgenic Res.	Generation of outbred Ace2 knockout mice by RNA transfection of TALENs displaying colitis reminiscent pathophysiology and inflammation.
25448232	2014	Curr. Opin. Biotechnol.	Plant genome editing by novel tools: TALEN and other sequence specific nucleases.
25434822	2014	Stem Cell Reports	Precise correction of the dystrophin gene in duchenne muscular dystrophy patient induced pluripotent stem cells by TALEN and CRISPR-Cas9.
25417547	2014	Nat Commun	TALEN and CRISPR/Cas9-mediated genome editing in the early-branching metazoan Nematostella vectensis.
25416366	2014	Meth. Enzymol.	The use of mitochondria-targeted endonucleases to manipulate mtDNA.
25416289	2014	Plant Cell Physiol.	Genome editing with engineered nucleases in plants.
25414792	2014	Gigascience	Advances in genome editing technology and its promising application in evolutionary and ecological studies.
25414332	2014	Nucleic Acids Res.	Multi-kilobase homozygous targeted gene replacement in human induced pluripotent stem cells.
25410609	2014	Nat Commun	Microhomology-mediated end-joining-dependent integration of donor DNA in cells and animals using TALENs and CRISPR/Cas9.
25408415	2014	Methods Mol. Biol.	Creating knockout and knockin rodents using engineered endonucleases via direct embryo injection.
25408414	2014	Methods Mol. Biol.	Using engineered endonucleases to create knockout and knockin zebrafish models.
25408405	2014	Methods Mol. Biol.	Ligation-independent cloning (LIC) assembly of TALEN genes.
25408404	2014	Methods Mol. Biol.	Efficient design and assembly of custom TALENs using the Golden Gate platform.
25404042	2014	BMC Biotechnol.	Targeted gene disruption by use of transcription activator-like effector nuclease (TALEN) in the water flea Daphnia pulex.
25398343	2014	Meth. Enzymol.	The iCRISPR platform for rapid genome editing in human pluripotent stem cells.
25398339	2014	Meth. Enzymol.	Tagging endogenous loci for live-cell fluorescence imaging and molecule counting using ZFNs, TALENs, and Cas9.
25398338	2014	Meth. Enzymol.	Genome editing in human stem cells.
25398335	2014	Meth. Enzymol.	Determining the specificities of TALENs, Cas9, and other genome-editing enzymes.
25396299	2014	Mol. Endocrinol.	Genetic analysis of zebrafish gonadotropin (FSH and LH) functions by TALEN-mediated gene disruption.
25366346	2014	FASEB J.	Histone methyltransferase Dot1L plays a role in postembryonic development in Xenopus tropicalis.
25364499	2014	Cell Biosci	Strategies for gene disruption in Drosophila.
25349712	2014	Acta Naturae	TALEN and CRISPR/Cas Genome Editing Systems: Tools of Discovery.
25336735	2014	Development	Making designer mutants in model organisms.
25304376	2014	Cancer Lett.	Disruption of microRNA-21 by TALEN leads to diminished cell transformation and increased expression of cell-environment interaction genes.
25303365	2014	Elife	A clathrin coat assembly role for the muniscin protein central linker revealed by TALEN-mediated gene editing.
25280326	2014	J. Urol.	Re: TALEN-engineered AR gene rearrangements reveal endocrine uncoupling of androgen receptor in prostate cancer.
25255092	2014	Nat Protoc	CRISPR/Cas-mediated genome editing in the rat via direct injection of one-cell embryos.
25249466	2014	Development	Efficient homologous recombination-mediated genome engineering in zebrafish using TALE nucleases.
25245189	2014	Oncotarget	TALEN-mediated Nanog disruption results in less invasiveness, more chemosensitivity and reversal of EMT in Hela cells.
25245091	2014	Curr Gene Ther	TALEN-mediated generation and genetic correction of disease-specific human induced pluripotent stem cells.
25241166	2014	FEBS Lett.	Efficient gene targeting of the Rosa26 locus in mouse zygotes using TALE nucleases.
25236476	2014	Sci Rep	An efficient genotyping method for genome-modified animals and human cells generated with CRISPR/Cas9 system.
25233442	2014	Nat Commun	The transcription factor Apontic-like controls diverse colouration pattern in caterpillars.
25230987	2014	Sci Rep	Novel lentiviral vectors with mutated reverse transcriptase for mRNA delivery of TALE nucleases.
25204701	2014	Transgenic Res.	Genome edited sheep and cattle.
25204665	2014	BMC Res Notes	Highly efficient genome editing via 2A-coupled co-expression of two TALEN monomers.
25188731	2014	ACS Chem. Biol.	Genome editing-enabled HTS assays expand drug target pathways for Charcot-Marie-tooth disease.
25160973	2014	Dev. Dyn.	Poly peak parser: Method and software for identification of unknown indels using sanger sequencing of polymerase chain reaction products.
25157572	2014	PLoS ONE	ZO-1 knockout by TALEN-mediated gene targeting in MDCK cells: involvement of ZO-1 in the regulation of cytoskeleton and cell shape.
25155554	2014	Dev. Cell	Conditional knockouts generated by engineered CRISPR-Cas9 endonuclease reveal the roles of coronin in C. elegans neural development.
25139993	2014	Proc. Natl. Acad. Sci. U.S.A.	Targeted gene knockout in chickens mediated by TALENs.
25135198	2014	Nat Commun	Understanding functional miRNA-target interactions in vivo by site-specific genome engineering.
25125145	2014	Insect Mol. Biol.	Transcription activator-like effector nuclease (TALEN)-mediated female-specific sterility in the silkworm, Bombyx mori.
25118822	2014	PLoS ONE	Generation of Ugt1-deficient murine liver cell lines using TALEN technology.
25116387	2014	Sci Rep	Using RNA-seq and targeted nucleases to identify mechanisms of drug resistance in acute myeloid leukemia.
25107905	2014	J. Biol. Chem.	IκB kinase β (IKBKB) mutations in lymphomas that constitutively activate canonical nuclear factor κB (NFκB) signaling.
25077765	2014	Exp. Anim.	Application of oocyte cryopreservation technology in TALEN-mediated mouse genome editing.
25076033	2014	Yi Chuan	Myostatin knockout in bovine fetal fibroblasts by using TALEN.
25070752	2014	Cancer Res.	TALEN-mediated somatic mutagenesis in murine models of cancer.
25058426	2014	Cell Death Dis	Defects of protein production in erythroid cells revealed in a zebrafish Diamond-Blackfan anemia model for mutation in RPS19.
25057889	2014	Biochem. J.	TALEN-mediated genome editing: prospects and perspectives.
25056495	2014	Mar. Biotechnol.	Efficient knockout of transplanted green fluorescent protein gene in medaka using TALENs.
25047178	2014	Methods	Efficient strategies for TALEN-mediated genome editing in mammalian cell lines.
25040173	2014	Cell Prolif.	A TALEN-based specific transcript knock-down of PIWIL2 suppresses cell growth in HepG2 tumor cell.
25038773	2014	Nat. Biotechnol.	Simultaneous editing of three homoeoalleles in hexaploid bread wheat confers heritable resistance to powdery mildew.
25027812	2014	Sci Rep	Highly efficient targeted mutagenesis in one-cell mouse embryos mediated by the TALEN and CRISPR/Cas systems.
25010494	2014	PLoS Genet.	Unraveling genetic modifiers in the gria4 mouse model of absence epilepsy.
24996168	2014	Cell Stem Cell	Targeted gene correction minimally impacts whole-genome mutational load in human-disease-specific induced pluripotent stem cell clones.
24996167	2014	Cell Stem Cell	Low incidence of off-target mutations in individual CRISPR-Cas9 and TALEN targeted human stem cell clones detected by whole-genome sequencing.
24996165	2014	Cell Stem Cell	Whole-genome sequencing analysis reveals high specificity of CRISPR/Cas9 and TALEN-based genome editing in human iPSCs.
24976124	2014	J Genet Genomics	Identification of EGF as an important regulator for promoting CYP3A4 expression in human embryonic stem cell-derived hepatocytes using TALEN-based gene targeting.
24976123	2014	J Genet Genomics	Rapid and efficient assembly of transcription activator-like effector genes by USER cloning.
24975516	2014	Transplant Rev (Orlando)	Promising future for the transgenic rat in transplantation research.
24953032	2014	Sci Rep	Generation of the SCN1A epilepsy mutation in hiPS cells using the TALEN technique.
24947903	2014	Curr Stem Cell Res Ther	Therapeutic application of endothelial progenitor cells for treatment of cardiovascular diseases.
24945275	2014	PLoS ONE	The serine-threonine protein kinase PAK4 is dispensable in zebrafish: identification of a morpholino-generated pseudophenotype.
24942577	2014	J. Virol.	TALEN knockout of the PSIP1 gene in human cells: analyses of HIV-1 replication and allosteric integrase inhibitor mechanism.
24931489	2014	Cell Stem Cell	An iCRISPR platform for rapid, multiplexable, and inducible genome editing in human pluripotent stem cells.
24927536	2014	Proc. Natl. Acad. Sci. U.S.A.	Targeted inversion and reversion of the blood coagulation factor 8 gene in human iPS cells using TALENs.
24907364	2014	Brief Funct Genomics	TAL effectors: tools for DNA targeting.
24902847	2014	BMC Dev. Biol.	Targeted germ line disruptions reveal general and species-specific roles for paralog group 1 hox genes in zebrafish.
24901507	2014	PLoS ONE	A PCR based protocol for detecting indel mutations induced by TALENs and CRISPR/Cas9 in zebrafish.
24899196	2014	J. Virol.	Hepatitis C virus entry is impaired by claudin-1 downregulation in diacylglycerol acyltransferase-1-deficient cells.
24874787	2014	Methods	Gene knockout by targeted mutagenesis in a hemimetabolous insect, the two-spotted cricket Gryllus bimaculatus, using TALENs.
24870618	2014	Mol. Biotechnol.	Applications of TALENs and CRISPR/Cas9 in human cells and their potentials for gene therapy.
24865549	2014	Mol Med Rep	Talen-mediated girdin knockout downregulates cell proliferation, migration and invasion in human esophageal carcinoma ECA109 cells.
24861617	2014	Nucleic Acids Res.	CHOPCHOP: a CRISPR/Cas9 and TALEN web tool for genome editing.
24859969	2014	J. Mol. Endocrinol.	RANK receptor oligomerisation in the regulation of NFκB signalling.
24853770	2014	Sci Rep	Transcription activator-like effector nuclease-mediated transduction of exogenous gene into IL2RG locus.
24851712	2014	Plant Biotechnol. J.	Improved soybean oil quality by targeted mutagenesis of the fatty acid desaturase 2 gene family.
24846981	2014	Yi Chuan	[Targeted modification of CCR5 gene in rabbits by TALEN].
24843011	2014	Elife	Targeted genome editing by lentiviral protein transduction of zinc-finger and TAL-effector nucleases.
24838303	2014	Neurosci Bull	Generation of a monkey with MECP2 mutations by TALEN-based gene targeting.
24835147	2014	Dalton Trans	Switching from antiferromagnetic to ferromagnetic coupling in heptanuclear [M(t)6M(c)](n+) complexes by going from an achiral to a chiral triplesalen ligand.
24833591	2014	Stem Cells Transl Med	Stable enhanced green fluorescent protein expression after differentiation and transplantation of reporter human induced pluripotent stem cells generated by AAVS1 transcription activator-like effector nucleases.
24815161	2014	Transplant. Proc.	Fluorescent labeling and visualization of human induced pluripotent stem cells with the use of transcription activator-like effector nucleases.
24813227	2014	Zebrafish	Generation of myostatin B knockout yellow catfish (Tachysurus fulvidraco) using transcription activator-like effector nucleases.
24813078	2014	Blood Cancer J	TALEN-mediated genetic tailoring as a tool to analyze the function of acquired mutations in multiple myeloma cells.
24803674	2014	Nucleic Acids Res.	Development of synthetic selfish elements based on modular nucleases in Drosophila melanogaster.
24799706	2014	Proc. Natl. Acad. Sci. U.S.A.	Engraftment of human iPS cells and allogeneic porcine cells into pigs with inactivated RAG2 and accompanying severe combined immunodeficiency.
24794718	2014	Biochim. Biophys. Acta	Endonucleases: new tools to edit the mouse genome.
24792154	2014	Nucleic Acids Res.	TALENs facilitate targeted genome editing in human cells with high specificity and low cytotoxicity.
24788536	2014	PLoS ONE	The position of DNA cleavage by TALENs and cell synchronization influences the frequency of gene editing directed by single-stranded oligonucleotides.
24780619	2014	J Genet Genomics	Mutagenesis at specific genomic loci of amphioxus Branchiostoma belcheri using TALEN method.
24780521	2014	Methods	Enrichment of cells with TALEN-induced mutations using surrogate reporters.
24768297	2014	Cell Metab.	PTENα, a PTEN isoform translated through alternative initiation, regulates mitochondrial function and energy metabolism.
24751823	2014	Methods	TALEN-mediated Drosophila genome editing: protocols and applications.
24751427	2014	Prog Mol Biol Transl Sci	Zebrafish as a model of cardiac disease.
24748175	2014	PLoS ONE	Highly specific contractions of a single CAG/CTG trinucleotide repeat by TALEN in yeast.
24747922	2014	Methods	Methods for targeted mutagenesis in zebrafish using TALENs.
24747757	2014	J Vis Exp	Mouse genome engineering using designer nucleases.
24739648	2014	G3 (Bethesda)	The I-TevI nuclease and linker domains contribute to the specificity of monomeric TALENs.
24717974	2014	RNA	A TALEN-based strategy for efficient bi-allelic miRNA ablation in human cells.
24713411	2014	Gene	Direct gene disruption by TALENs in medaka embryos.
24704174	2014	Methods	CRISPR/Cas9 and TALEN-mediated knock-in approaches in zebrafish.
24693489	2014	Curr Trop Med Rep	Novel Genetic and Molecular Tools for the Investigation and Control of Dengue Virus Transmission by Mosquitoes.
24691488	2014	PLoS ONE	Precise gene modification mediated by TALEN and single-stranded oligodeoxynucleotides in human cells.
24688299	2014	Genet. Mol. Biol.	Use of the heteroduplex mobility assay and cell sorting to select genome sequences of the CCR5 gene in HEK 293T cells edited by transcription activator-like effector nucleases.
24680698	2014	Methods	TALEN utilization in rice genome modifications.
24680697	2014	Methods	A simple TALEN-based protocol for efficient genome-editing in Drosophila.
24671437	2014	Sci China Life Sci	Bidirectional effect of Wnt signaling antagonist DKK1 on the modulation of anthrax toxin uptake.
24670996	2014	Gene Ther.	TALEN-mediated editing of endogenous T-cell receptors facilitates efficient reprogramming of T lymphocytes by lentiviral gene transfer.
24659249	2014	Biol Open	Various applications of TALEN- and CRISPR/Cas9-mediated homologous recombination to modify the Drosophila genome.
24653002	2014	Genetics	TALENs mediate efficient and heritable mutation of endogenous genes in the marine annelid Platynereis dumerilii.
24649486	2014	New Phytol.	SWEET sugar transporters for phloem transport and pathogen nutrition.
24643227	2014	PLoS ONE	True-breeding targeted gene knock-out in barley using designer TALE-nuclease in haploid cells.
24637837	2014	Nucleus	Are genes switched on when they kiss?
24636012	2014	Genes Cells	FAST-id system for enrichment of cells with TALEN-induced mutations and large deletions.
24622844	2014	Protein Cell	Revisiting the TALE repeat.
24619765	2014	Genesis	Germ cell mutations of the ascidian Ciona intestinalis with TALE nucleases.
24618838	2014	PLoS ONE	Bacterial delivery of TALEN proteins for human genome editing.
24589733	2014	Biochem. Biophys. Res. Commun.	TALE nickase mediates high efficient targeted transgene integration at the human multi-copy ribosomal DNA locus.
24586924	2014	PLoS ONE	TALEN-mediated modification of the bovine genome for large-scale production of human serum albumin.
24572118	2014	Med Sci (Paris)	[Targeted genome modifications using TALEN].
24569350	2014	Nucleic Acids Res.	Comprehensive analysis of the specificity of transcription activator-like effector nucleases.
24567370	2014	Mol. Cell. Biol.	Simultaneous gene editing by injection of mRNAs encoding transcription activator-like effector nucleases into mouse zygotes.
24565747	2014	Methods	The use of TALENs for nonhomologous end joining mutagenesis in silkworm and fruitfly.
24561826	2014	Methods	Construction and characterization of adenoviral vectors for the delivery of TALENs into human cells.
