pmid	year	count	title	otherid
3103528	2011	2	Inhibitory Actions of Anti-M&#xFC;llerian Hormone (AMH) on Ovarian Primordial Follicle Assembly	21637711
3102718	2011	2	Proteomic Analysis of Honeybee (<italic>Apis mellifera</italic> L.) Pupae Head Development	21637821
3123543	2011	3	Modeling microRNA-mRNA Interactions Using PLS Regression in Human Colon Cancer	21595958
3218884	2011	6	Identification of new autoantibody specificities directed at proteins involved in the transforming growth factor &#x3B2; pathway in patients with systemic sclerosis	21569507
3098789	2011	1	The PathOlogist: an automated tool for pathway-centric analysis	21542931
3083416	2011	3	Novel Autism Subtype-Dependent Genetic Variants Are Revealed by Quantitative Trait and Subphenotype Association Analyses of Published GWAS Data	21556359
3090009	2011	1	Bioinformatics Identification of Modules of Transcription Factor Binding Sites in Alzheimer's Disease-Related Genes by In Silico Promoter Analysis and Microarrays	21559189
3134336	2011	1	Poplar maintains zinc homeostasis with heavy metal genes <italic>HMA4</italic> and <italic>PCS1</italic>	21504875
3072770	2011	2	The Rat Genome Database Pathway Portal	21478484
3081796	2011	1	Novel serum proteomic signatures in a non-human primate model of retinal injury	21527995
3055855	2011	5	Assessing quality and completeness of human transcriptional regulatory pathways on a genome-wide scale	21356087
3040179	2011	1	Aberrant DNA Methylation of Matrix Remodeling and Cell Adhesion Related Genes in Pterygium	21359202
3033425	2011	2	Stage-Specific Expression of TNF&#x3B1; Regulates Bad/Bid-Mediated Apoptosis and RIP1/ROS-Mediated Secondary Necrosis in Birnavirus-Infected Fish Cells	21304825
3019228	2010	2	BiologicalNetworks 2.0 - an integrative view of genome biology data	21190573
3026990	2010	1	Induction of Metastatic Gastric Cancer by Peroxisome Proliferator-Activated Receptor<italic>&#x3B4;</italic> Activation	21318167
3001886	2010	2	<italic>Coxiella burnetii</italic>, the Agent of Q Fever, Replicates within Trophoblasts and Induces a Unique Transcriptional Response	21179488
3094412	2011	1	Global Gene Expression Profiling of a Population Exposed to a Range of Benzene Levels	21147609
3091788	2010	2	Apoplast proteome reveals that extracellular matrix contributes to multistress response in poplar	21114852
3017868	2010	1	Genome wide transcriptome profiling of a murine acute melioidosis model reveals new insights into how <italic>Burkholderia pseudomallei </italic>overcomes host innate immunity	21110886
3224690	2010	3	Transcriptomic and metabolomic shifts in rice roots in response to Cr (VI) stress	21092124
3002901	2010	7	Deducing corticotropin-releasing hormone receptor type 1 signaling networks from gene expression data by usage of genetic algorithms and graphical Gaussian models	21092110
2981578	2010	1	Role of the Epigenetic Regulator HP1&#x3B3; in the Control of Embryonic Stem Cell Properties	21085495
3018137	2010	5	Use of a bovine genome array to identify new biological pathways for beef marbling in Hanwoo (<italic>Korean Cattle</italic>)	21062493
2988752	2010	1	Prioritizing genes associated with prostate cancer development	21044312
2972245	2010	3	Diet-induced obesity in zebrafish shares common pathophysiological pathways with mammalian obesity	20961460
2958119	2010	2	Differential Protein Expression in Honeybee (<italic>Apis mellifera L.</italic>) Larvae: Underlying Caste Differentiation	20975997
3096978	2010	2	A multigene predictor of metastatic outcome in early stage hormone receptor-negative and triple-negative breast cancer	20946665
2967426	2010	1	Region-Specific Genetic Alterations in the Aging Hippocampus: Implications For Cognitive Aging	21048902
3091710	2010	2	Primary transcriptomes of <italic>Mycobacterium avium </italic>subsp. <italic>paratuberculosis </italic>reveal proprietary pathways in tissue and macrophages	20939887
3091695	2010	1	Gene expression profiling in the stress control brain region hypothalamic paraventricular nucleus reveals a novel gene network including Amyloid beta Precursor Protein	20932279
2949395	2010	1	RNAi Screen Indicates Widespread Biological Function for Human Natural Antisense Transcripts	20957177
2945314	2010	1	Induction of Ovarian Primordial Follicle Assembly by Connective Tissue Growth Factor CTGF	20886044
2939879	2010	3	Queen Conch (<italic>Strombus gigas</italic>) Testis Regresses during the Reproductive Season at Nearshore Sites in the Florida Keys	20856805
2993235	2010	10	Comparative Transcriptional Profiling and Preliminary Study on Heterosis Mechanism of Super-Hybrid Rice	20729474
2923187	2010	5	Hybrid Models Identified a 12-Gene Signature for Lung Cancer Prognosis and Chemoresponse Prediction	20808922
2905436	2010	2	Gene Bionetwork Analysis of Ovarian Primordial Follicle Development	20661288
2945029	2010	2	Pharmacoproteomic study of the effects of chondroitin and glucosamine sulfate on human articular chondrocytes	20626852
2903602	2010	1	Activated networking of platelet activating factor receptor and FAK/STAT1 induces malignant potential in BRCA1-mutant at-risk ovarian epithelium	20576130
2896956	2010	1	Transcriptomic responses in mouse brain exposed to chronic excess of the neurotransmitter glutamate	20529287
2903569	2010	3	Prediction of epigenetically regulated genes in breast cancer cell lines	20525369
2890538	2010	4	Proteomic analysis of the fish pathogen <italic>Flavobacterium columnare</italic>	20525376
3500165	2010	23	A survey of current software for network analysis in molecular biology	20650822
2887449	2010	7	Revealing fosfomycin primary effect on <italic>Staphylococcus aureus </italic>transcriptome: modulation of cell envelope biosynthesis and phosphoenolpyruvate induced starvation	20515462
2881405	2010	1	PathText: a text mining integrator for biological pathway visualizations	20529930
2881366	2010	4	Sparse multitask regression for identifying common mechanism of response to therapeutic targets	20529943
2880319	2010	3	Custom CGH array profiling of copy number variations (CNVs) on chromosome 6p21.32 (HLA locus) in patients with venous malformations associated with multiple sclerosis	20426824
2854141	2010	4	Uncovering Molecular Biomarkers That Correlate Cognitive Decline with the Changes of Hippocampus' Gene Expression Profiles in Alzheimer's Disease	20405009
2873801	2010	5	Investigation of post-transcriptional gene regulatory networks associated with autism spectrum disorders by microRNA expression profiling of lymphoblastoid cell lines	20374639
2842296	2010	1	Dissecting Interferon-Induced Transcriptional Programs in Human Peripheral Blood Cells	20339534
2992755	2010	2	A systems biology approach to understanding atherosclerosis	20201031
2822851	2010	2	Atlas of Signaling for Interpretation of Microarray Experiments	20174649
3098106	2010	1	Testing for mean and correlation changes in microarray experiments: an application for pathway analysis	20109181
3098100	2010	1	Biana: a software framework for compiling biological interactions and analyzing networks	20105306
2820680	2010	1	Bioinformatics challenges for genome-wide association studies	20053841
2810308	2009	2	Proteomic analysis of honeybee worker (<italic>Apis mellifera</italic>) hypopharyngeal gland development	20043834
2776985	2009	1	Identifying Drug Effects via Pathway Alterations using an Integer Linear Programming Optimization Formulation on Phosphoproteomic Data	19997482
2775909	2009	1	The Rat Genome Database Curators: Who, What, Where, Why	19956751
3152789	2009	1	NATbox: a network analysis toolbox in R	19811679
2727793	2009	1	The Variant rs1867277 in <italic>FOXE1</italic> Gene Confers Thyroid Cancer Susceptibility through the Recruitment of USF1/USF2 Transcription Factors	19730683
2745768	2009	4	Depletion of T-cell intracellular antigen proteins promotes cell proliferation	19709424
2737544	2009	2	Induction of the interleukin 6/ signal transducer and activator of transcription pathway in the lungs of mice sub-chronically exposed to mainstream tobacco smoke	19698101
2746235	2009	4	Involvement of potential pathways in malignant transformation from Oral Leukoplakia to Oral Squamous Cell Carcinoma revealed by proteomic analysis	19691830
2730746	2009	3	Proteome analysis of biomarkers in the cerebrospinal fluid of neuromyelitis optica patients	19710940
2730056	2009	2	Proteomic-based identification of maternal proteins in mature mouse oocytes	19646285
2728535	2009	4	Zebrafish reward mutants reveal novel transcripts mediating the behavioral effects of amphetamine	19646228
2729748	2009	4	A dynamic network of transcription in LPS-treated human subjects	19638230
2734845	2009	1	Adapted Boolean network models for extracellular matrix formation	19622164
2712748	2009	1	Methods for interpreting lists of affected genes obtained in a DNA microarray experiment	19615118
2712742	2009	1	Gene network reconstruction from microarray data	19615112
2712741	2009	10	Pathway results from the chicken data set using GOTM, Pathway Studio and Ingenuity softwares	19615111
2720969	2009	1	Uncovering the <italic>Arabidopsis thaliana </italic>nectary transcriptome: investigation of differential gene expression in floral nectariferous tissues	19604393
2966327	2009	6	The transcriptional response of <italic>Pasteurella multocida </italic>to three classes of antibiotics	19607655
2713996	2009	4	Gene expression responses in male fathead minnows exposed to binary mixtures of an estrogen and antiestrogen	19594897
2704914	2009	1	Expression of muscarinic receptors in human and mouse sclera and their role in the regulation of scleral fibroblasts proliferation	19578554
2685981	2009	9	Gene Expression Profiling of Lymphoblasts from Autistic and Nonaffected Sib Pairs: Altered Pathways in Neuronal Development and Steroid Biosynthesis	19492049
2706685	2009	1	Positional identification of variants of <italic>Adamts16</italic> linked to inherited hypertension	19423552
2682497	2009	6	Proteomic analysis of salt-stressed tomato (<italic>Solanum lycopersicum</italic>) seedlings: effect of genotype and exogenous application of glycinebetaine	19336390
2674432	2009	1	JNets: Exploring networks by integrating annotation	19323810
2670830	2009	5	Distinct gene subsets in pterygia formation and recurrence: dissecting complex biological phenomenon using genome wide expression data	19272163
2688274	2009	1	SEPALLATA3: the 'glue' for MADS box transcription factor complex formation	19243611
2755790	2009	1	Collateral circulation	19101749
2713027	2009	6	Mitochondrial Dysregulation of Osteoarthritic Human Articular Chondrocytes Analyzed by Proteomics	18784066
2597730	2008	2	Genome-wide Analysis of BP1 Transcriptional Targets in Breast Cancer Cell Line Hs578T	19119308
2636684	2008	1	A survey of visualization tools for biological network analysis	19040716
2656241	2008	3	Identification of possible candidate genes regulating Sj&#xF6;gren's syndrome-associated autoimmunity: a potential role for <italic>TNFSF4 </italic>in autoimmune exocrinopathy	19032782
2614498	2008	5	Egr1 regulates the coordinated expression of numerous EGF receptor target genes as identified by ChIP-on-chip	19032775
2583956	2008	2	Shortest-Path Network Analysis Is a Useful Approach toward Identifying Genetic Determinants of Longevity	19030232
2657316	2008	2	Possible regulation of genes associated with intracellular signaling cascade in rat liver regeneration	18991167
2686558	2009	1	The Rat Genome Database 2009: variation, ontologies and pathways	18996890
2613930	2008	3	Identification of a small optimal subset of CpG sites as bio-markers from high-throughput DNA methylation profiles	18954440
2572629	2008	10	Global analysis of gene expression changes during retinoic acid-induced growth arrest and differentiation of melanoma: comparison to differentially expressed genes in melanocytes vs melanoma	18847503
2570369	2008	4	Analysis of Porcine Transcriptional Response to <italic>Salmonella enterica </italic>serovar Choleraesuis suggests novel targets of NFkappaB are activated in the Mesenteric Lymph Node	18811943
2518833	2008	3	Identification of a 5-Protein Biomarker Molecular Signature for Predicting Alzheimer's Disease	18769539
2537576	2008	1	ProteoLens: a visual analytic tool for multi-scale database-driven biological network data mining	18793469
2530876	2008	1	The IL-10 and IFN-&#x3B3; pathways are essential to the potent immunosuppressive activity of cultured CD8<sup>+ </sup>NKT-like cells	18664279
2719727	2008	1	In praise of arrays	18568367
2367384	2008	7	Effects of Subminimum Inhibitory Concentrations  of Antibiotics on the <italic>Pasteurella multocida</italic> Proteome: A Systems Approach	18464924
2397510	2008	4	Indirect genomic effects on survival from gene expression data	18358079
2311292	2008	1	An indicator of cancer: downregulation of Monoamine Oxidase-A in multiple organs and species	18366702
2275249	2008	4	Rank-based edge reconstruction for scale-free genetic regulatory networks	18237422
2290973	2008	2	Drinking-Water Arsenic Exposure Modulates Gene Expression in Human Lymphocytes from a U.S. Population	18414638
2234434	2007	2	Gene expression and biological processes influenced by deletion of <italic>Stat3 </italic>in pulmonary type II epithelial cells	18070348
2063513	2007	3	Gene Expression in Human Hippocampus from Cocaine Abusers Identifies Genes which Regulate Extracellular Matrix Remodeling	18000554
2082048	2007	1	Genes2Networks: connecting lists of gene symbols using mammalian protein interactions databases	17916244
2082045	2007	1	A statistical method to incorporate biological knowledge for generating testable novel gene regulatory interactions from microarray experiments	17727721
1940026	2007	1	Automatic extraction of gene ontology annotation and its correlation with clusters in protein networks	17620146
1868596	2007	3	Endothelial Cells' Activation and Apoptosis Induced by a Subset of Antibodies against Human Cytomegalovirus: Relevance to the Pathogenesis of Atherosclerosis	17534423
1847948	2007	3	Large-scale mapping of human protein&#x2013;protein interactions by mass spectrometry	17353931
