pmid	year	count	title	otherid
4951516	2016	2	Nucleoside modifications in the regulation of gene expression: focus on tRNA	27094388
4914109	2016	24	iGEMS: an integrated model for identification of alternative exon usage events	27095197
4882347	2016	1	Disease-specific dynamic biomarkers selected by integrating inflammatory mediators with clinical informatics in ARDS patients with severe pneumonia	27095254
4872112	2016	9	Peak-valley-peak pattern of histone modifications delineates active regulatory elements and their directionality	27095194
4850262	2016	10	The <italic>Acinetobacter baumannii</italic> Two-Component System AdeRS Regulates Genes Required for Multidrug Efflux, Biofilm Formation, and Virulence in a Strain-Specific Manner	27094331
4850258	2016	13	Computational Analysis Reveals a Key Regulator of Cryptococcal Virulence and Determinant of Host Response	27094327
4850254	2016	3	Chemical Genomics Identifies the PERK-Mediated Unfolded Protein Stress Response as a Cellular Target for Influenza Virus Inhibition	27094326
4848642	2016	1	From Mollusks to Medicine: A Venomics Approach for the Discovery and Characterization of Therapeutics from Terebridae Peptide Toxins	27104567
4838832	2016	19	Nuclear RNA-seq of single neurons reveals molecular signatures of activation	27090946
4837631	2016	12	Fine mapping and RNA-Seq unravels candidate genes for a major QTL controlling multiple fiber quality traits at the T<sub>1</sub> region in upland cotton	27094760
4837615	2016	2	Transcriptome analysis of highly purified mouse spermatogenic cell populations: gene expression signatures switch from meiotic-to postmeiotic-related processes at pachytene stage	27094866
4837594	2016	2	The endonuclease domain of the LINE-1 ORF2 protein can tolerate multiple mutations	27099633
4837502	2016	2	Is there a role of synovial biopsy in drug development?	27094362
4836751	2016	12	Transcriptional Profiling of Ileocecal Valve of Holstein Dairy Cows Infected with <italic>Mycobacterium avium</italic> subsp. <italic>Paratuberculosis</italic>	27093613
4836691	2016	6	Analysis on Gene Expression Profile in Oncospheres and Early Stage Metacestodes from <italic>Echinococcus multilocularis</italic>	27092774
4836665	2016	3	Differences in Whole Blood Gene Expression Associated with Infection Time-Course and Extent of Fetal Mortality in a Reproductive Model of Type 2 Porcine Reproductive and Respiratory Syndrome Virus (PRRSV) Infection	27093427
4836657	2016	1	The Influence of the Global Gene Expression Shift on Downstream Analyses	27092944
4836240	2016	1	Genome-Wide Identification and Function Analyses of Heat Shock Transcription Factors in Potato	27148315
4835806	2016	20	Insights into the Mechanisms Underlying Ultraviolet-C Induced Resveratrol Metabolism in Grapevine (<italic>V. amurensis</italic> Rupr.) cv. &#x201C;Tonghua-3&#x201D;	27148326
4835796	2016	1	Detection and characterization of two co-infection variant strains of avian orthoreovirus (ARV) in young layer chickens using next-generation sequencing (NGS)	27089943
4835793	2016	4	Gene set of chemosensory receptors in the polyembryonic endoparasitoid <italic>Macrocentrus cingulum</italic>	27090020
4835787	2016	10	Isoform switching and exon skipping induced by the DNA methylation inhibitor 5-Aza-2&#x2032;-deoxycytidine	27090213
4835728	2016	5	The Asian arowana (<italic>Scleropages formosus</italic>) genome provides new insights into the evolution of an early lineage of teleosts	27089831
4835717	2016	9	Global Transcriptome Profiling Analysis of Inhibitory Effects of Paclobutrazol on Leaf Growth in Lily (<italic>Lilium</italic> Longiflorum-Asiatic Hybrid)	27148316
4835503	2016	3	Overlapping <italic>Podospora anserina</italic> Transcriptional Responses to Bacterial and Fungal Non Self Indicate a Multilayered Innate Immune Response	27148175
5078064	2016	2	Survival in acute myeloid leukemia is associated with NKp44 splice variants	27102296
4938638	2016	4	An Improved Genome Assembly of <italic>Azadirachta indica</italic> A. Juss.	27172223
4896187	2016	100	Accurate Profiling of Gene Expression and Alternative Polyadenylation with Whole Transcriptome Termini Site Sequencing (WTTS-Seq)	27098915
4886833	2016	1	Histone H3 globular domain acetylation identifies a new class of enhancers	27089178
4852350	2016	13	Transcriptomic Analysis of Resistant and Susceptible<italic> Bombyx mori</italic> Strains Following BmNPV Infection Provides Insights into the Antiviral Mechanisms	27195279
4837483	2016	3	Mincle-mediated translational regulation is required for strong nitric oxide production and inflammation resolution	27089465
4837475	2016	5	Repulsive cues combined with physical barriers and cell&#x2013;cell adhesion determine progenitor cell positioning during organogenesis	27088892
4837449	2016	28	A uniform survey of allele-specific binding and expression over 1000-Genomes-Project individuals	27089393
4835947	2016	16	Transcriptomic and physiological analysis of common duckweed <italic>Lemna minor</italic> responses to NH<sub>4</sub><sup>+</sup> toxicity	27091123
4835900	2016	2	Sequencing and characterization of leaf transcriptomes of six diploid <italic>Nicotiana</italic> species	27096138
4835834	2016	2	Identification of stromal ColX&#x3B1;1 and tumor-infiltrating lymphocytes as putative predictive markers of neoadjuvant therapy in estrogen receptor-positive/HER2-positive breast cancer	27090210
4835109	2016	1	Human Epithelial Cells Discriminate between Commensal and Pathogenic Interactions with <italic>Candida albicans</italic>	27088599
4835058	2016	2	Transcriptome Analysis Revealed Changes of Multiple Genes Involved in <italic>Haliotis discus hannai</italic> Innate Immunity during <italic>Vibrio parahemolyticus</italic> Infection	27088873
4834828	2016	6	Single-cell epigenomics: powerful new methods for understanding gene regulation and cell identity	27091476
4834565	2016	9	Genome-wide transcriptomic analysis reveals correlation between higher WRKY61 expression and reduced symptom severity in Turnip crinkle virus infected <italic>Arabidopsis thaliana</italic>	27086702
4834353	2016	14	<italic>De novo</italic> Transcriptome Analysis and Molecular Marker Development of Two <italic>Hemarthria</italic> Species	27148320
4892722	2016	9	Fibre elongation requires normal redox homeostasis modulated by cytosolic ascorbate peroxidase in cotton (<italic>Gossypium hirsutum</italic>)	27091877
4856820	2016	1	Identification of myogenic regulatory genes in the muscle transcriptome of beltfish (<italic>Trichiurus lepturus</italic>): A major commercial marine fish species with robust swimming ability	27222805
5003485	2016	1	Microarray-Based Comparative Genomic and Transcriptome Analysis of <italic>Borrelia burgdorferi</italic>	27600075
4947483	2016	1	Genetic and physical mapping of the earliness <italic>per se</italic> locus <italic>Eps-A</italic><sup><italic>m</italic></sup><italic>1</italic> in <italic>Triticum monococcum</italic> identifies <italic>EARLY FLOWERING 3</italic> (<italic>ELF3</italic>) as a candidate gene	27085709
4937312	2016	13	Two sets of RNAi components are required for heterochromatin formation <italic>in trans</italic> triggered by truncated transgenes	27085807
4919474	2016	8	A Class of Diacylglycerol Acyltransferase 1 Inhibitors Identified by a Combination of Phenotypic High-throughput Screening, Genomics, and Genetics	27428418
4917338	2016	8	Activation of GCN2 kinase by ribosome stalling links translation elongation with translation initiation	27085088
4889671	2016	16	Genome Sequence and Analysis of a Stress-Tolerant, Wild-Derived Strain of <italic>Saccharomyces cerevisiae</italic> Used in Biofuels Research	27172212
4848596	2016	2	Shutoff of Host Gene Expression in Influenza A Virus and Herpesviruses: Similar Mechanisms and Common Themes	27092522
4834207	2016	3	NPInter v3.0: an upgraded database of noncoding RNA-associated interactions	27087310
4833949	2016	16	B chromosome contains active genes and impacts the transcription of A chromosomes in maize (<italic>Zea mays L.</italic>)	27083560
4833939	2016	10	HDAC inhibitors cause site-specific chromatin remodeling at PU.1-bound enhancers in K562 cells	27087856
4833937	2016	4	Genome-wide analysis and expression profiling of glyoxalase gene families in soybean (<italic>Glycine max</italic>) indicate their development and abiotic stress specific response	27083416
4833905	2016	1	Discovering biomarkers for antidepressant response: protocol from the Canadian biomarker integration network in depression (CAN-BIND) and clinical characteristics of the first patient cohort	27084692
5429016	2017	3	Development of a cloud-based Bioinformatics Training Platform	27084333
5078054	2016	1	QKI5-mediated alternative splicing of the histone variant macroH2A1 regulates gastric carcinogenesis	27092877
5001582	2016	4	Transcription facilitates sister chromatid cohesion on chromosomal arms	27084937
5001581	2016	1	The delivery of therapeutic oligonucleotides	27084936
4872636	2016	1	RNA Extraction from a Mycobacterium under UltrahighElectric Field Intensity in a Microfluidic Device	27081872
4872113	2016	6	Systematic identification of gene family regulators in mouse and human embryonic stem cells	27084933
4835552	2016	5	Impact of gut microbiota on the fly's germ line	27080728
4835542	2016	22	A large family of <italic>Dscam</italic> genes with tandemly arrayed 5&#x2032; cassettes in <italic>Chelicerata</italic>	27080167
4833383	2016	3	<italic>Infinity</italic>: An In-Silico Tool for Genome-Wide Prediction of Specific DNA Matrices in miRNA Genomic Loci	27082112
4833304	2016	42	AuPairWise: A Method to Estimate RNA-Seq Replicability through Co-expression	27082953
4833294	2016	1	Comprehensive Transcriptome Analysis of Response to Nickel Stress in White Birch (<italic>Betula papyrifera</italic>)	27082755
4832562	2016	23	Beyond comparisons of means: understanding changes in gene expression at the single-cell level	27083558
4832554	2016	8	Whole-transcriptome analyses of the Sapsaree, a Korean natural monument, before and after exercise-induced stress	27087983
4832540	2016	42	Single-cell sequencing in stem cell biology	27083874
4832266	2016	4	A Network of Splice Isoforms for the Mouse	27079421
4832241	2016	1	Tongue Coating and the Salivary Microbial Communities Vary in Children with Halitosis	27080513
4831890	2016	6	Steady-state and dynamic gene expression programs in <italic>Saccharomyces cerevisiae</italic> in response to variation in environmental nitrogen	26941329
4831876	2016	8	Cytosolic splice isoform of Hsp70 nucleotide exchange factor Fes1 is required for the degradation of misfolded proteins in yeast	26912797
4941931	2016	1	Efficient Nucleic Acid Extraction and 16S rRNA Gene Sequencing for Bacterial Community Characterization	27168460
4841239	2016	28	The myogenic electric organ of <italic>Sternopygus macrurus</italic>: a non-contractile tissue with a skeletal muscle transcriptome	27114860
4834629	2016	6	Explosive cell lysis as a mechanism for the biogenesis of bacterial membrane vesicles and biofilms	27075392
4831844	2016	1	Computational Reconstruction of NF&#x3BA;B Pathway Interaction Mechanisms during Prostate Cancer	27078000
4831825	2016	4	Ups and Downs of Poised RNA Polymerase II in B-Cells	27078128
4831815	2016	15	Identification of Genome-Wide Variants and Discovery of Variants Associated with <italic>Brassica rapa</italic> Clubroot Resistance Gene <italic>Rcr1</italic> through Bulked Segregant RNA Sequencing	27078023
4831801	2016	15	Identification of Differentially Expressed Genes Associated with Litter Size in Berkshire Pig Placenta	27078025
4831773	2016	3	ZmMADS47 Regulates Zein Gene Transcription through Interaction with Opaque2	27077660
4831757	2016	4	Coordinated Evolution of Transcriptional and Post-Transcriptional Regulation for Mitochondrial Functions in Yeast Strains	27077367
4831743	2016	1	The Proton-Sensing G-Protein Coupled Receptor GPR4 Promotes Angiogenesis in Head and Neck Cancer	27078157
4831157	2016	49	Single-cell analysis of long non-coding RNAs in the developing human neocortex	27081004
4831122	2016	11	Single-cell profiling of lncRNAs in the developing human brain	27079200
4831003	2016	14	DNA context represents transcription regulation of the gene in mouse embryonic stem cells	27075878
4830928	2016	5	Integrative transcriptome, proteome, phosphoproteome and genetic mapping reveals new aspects in a fiberless mutant of cotton	27075604
4830839	2016	2	Combined Cytological and Transcriptomic Analysis Reveals a Nitric Oxide Signaling Pathway Involved in Cold-Inhibited <italic>Camellia sinensis</italic> Pollen Tube Growth	27148289
4830831	2016	4	<italic>Arbuscular mycorrhiza</italic> Symbiosis Induces a Major Transcriptional Reprogramming of the Potato <italic>SWEET</italic> Sugar Transporter Family	27148312
4830809	2016	2	Functional classification of rice flanking sequence tagged genes using MapMan terms and global understanding on metabolic and regulatory pathways affected by <italic>dxr</italic> mutant having defects in light response	27076183
5078043	2016	2	MERTK as a novel therapeutic target in head and neck cancer	27081701
4987876	2016	2	deepTools2: a next generation web server for deep-sequencing data analysis	27079975
4978933	2016	1	MINTbase: a framework for the interactive exploration of mitochondrial and nuclear tRNA fragments	27153631
4909610	2016	6	Systems Nutrigenomics Reveals Brain Gene Networks Linking Metabolic and Brain Disorders	27322469
4898798	2016	1	The Genome of <italic>Haemoproteus tartakovskyi</italic> and Its Relationship to Human Malaria Parasites	27190205
4889272	2016	4	Autophagy protects ovarian cancer-associated fibroblasts against oxidative stress	27074587
4865369	2016	1	Wnt, Ptk7, and FGFRL expression gradients control trunk positional identity in planarian regeneration	27074666
4849012	2016	4	Prediction of Toxin Genes from Chinese Yellow Catfish Based on Transcriptomic and Proteomic Sequencing	27089325
4833865	2016	4	The cell adhesion molecule Fasciclin2 regulates brush border length and organization in <italic>Drosophila</italic> renal tubules	27072072
4833864	2016	3	High-dimensional genomic data bias correction and data integration using MANCIE	27072482
4833863	2016	2	RAS signalling through PI3-Kinase controls cell migration via modulation of Reelin expression	27071537
4830907	2016	5	PmiRExAt: plant miRNA expression atlas database and web applications	27081157
4830559	2016	1	Human Milk Cells and Lipids Conserve Numerous Known and Novel miRNAs, Some of Which Are Differentially Expressed during Lactation	27074017
4830546	2016	1	Whole Blood Gene Expression Profiling in Preclinical and Clinical Cattle Infected with Atypical Bovine Spongiform Encephalopathy	27073865
4829873	2016	69	RNA-seq analysis for detecting quantitative trait-associated genes	27071914
4829847	2016	1	Genome-wide identification, structural analysis and new insights into late embryogenesis abundant (<italic>LEA</italic>) gene family formation pattern in <italic>Brassica napus</italic>	27072743
4829796	2016	1	Identification and Expression Analysis of BURP Domain-Containing Genes in <italic>Medicago truncatula</italic>	27148311
4829608	2016	1	Using Transcriptomics to Identify Differential Gene Expression in Response to Salinity among Australian <italic>Phragmites australis</italic> Clones	27148279
4829581	2016	4	Transcriptional Profiles of Hybrid <italic>Eucalyptus</italic> Genotypes with Contrasting Lignin Content Reveal That Monolignol Biosynthesis-related Genes Regulate Wood Composition	27148283
5078039	2016	2	Epigenetic reader BRD4 inhibition as a therapeutic strategy to suppress E2F2-cell cycle regulation circuit in liver cancer	27081696
5053748	2016	3	&#x394;Np63&#x3B1; induces the expression of FAT2 and Slug to promote tumor invasion	27081041
5045367	2016	12	Integrative transcriptome analysis identifies deregulated microRNA-transcription factor networks in lung adenocarcinoma	27081085
4884571	2016	3	Intron retention and rhythmic diel pattern regulation of carotenoid cleavage dioxygenase 2 during crocetin biosynthesis in saffron	27071403
4867898	2016	4	C<sub>3</sub>&#x2013;C<sub>4</sub> intermediacy in grasses: organelle enrichment and distribution, glycine decarboxylase expression, and the rise of C<sub>2</sub> photosynthesis	27073202
4854515	2016	5	Activation of PTHrP-cAMP-CREB1 signaling following p53 loss is essential for osteosarcoma initiation and maintenance	27070462
4849474	2016	14	Negative regulation of DNMT3A <italic>de novo</italic> DNA methylation by frequently overexpressed UHRF family proteins as a mechanism for widespread DNA hypomethylation in cancer	27462454
4847079	2016	8	Frontal Cortex Transcriptome Analysis of Mice Exposed to Electronic Cigarettes During Early Life Stages	27077873
4832077	2016	2	Pathological lymphangiogenesis is modulated by galectin-8-dependent crosstalk between podoplanin and integrin-associated VEGFR-3	27066737
4829232	2016	9	RNA-Seq Profiling of Intact and Enucleated Oocyte SCNT Embryos Reveals the Role of Pig Oocyte Nucleus in Somatic Reprogramming	27070804
4829211	2016	11	Deactivation of the GATA Transcription Factor ELT-2 Is a Major Driver of Normal Aging in <italic>C</italic>. <italic>elegans</italic>	27070429
4828838	2016	8	<italic>De novo</italic> transcriptome sequencing and gene expression analysis reveal potential mechanisms of seed abortion in dove tree (<italic>Davidia involucrata</italic> Baill.)	27068221
4828810	2016	2	Identification of miRNAs and their targets through high-throughput sequencing and degradome analysis in male and female <italic>Asparagus officinalis</italic>	27068118
4828651	2016	1	Transcriptome Variability in Keratocystic Odontogenic Tumor Suggests Distinct Molecular Subtypes	27066764
4828582	2016	3	Long Non-Coding RNAs As Potential Novel Prognostic Biomarkers in Colorectal Cancer	27148353
4828460	2016	4	Genetic Adaptation of Giant Lobelias (<italic>Lobelia aberdaric</italic>a and <italic>Lobelia telekii</italic>) to Different Altitudes in East African Mountains	27148313
5291250	2016	7	Defining the multivalent functions of CTCF from chromatin state and three-dimensional chromatin interactions	27067545
4972254	2016	18	Critical evaluation of the expression of gastrin-releasing peptide in dorsal root ganglia and spinal cord	27068287
4872108	2016	18	Multi-omics maps of cotton fibre reveal epigenetic basis for staged single-cell differentiation	27067544
4860119	2016	1	RNAi induced hepatotoxicity results from loss of the first synthesized isoform of miR-122 in mice	27064447
4848136	2016	4	<italic>Cis</italic>-regulatory architecture of a brain-signaling center predates the origin of chordates	27064252
4831019	2016	4	Splicing misregulation of <italic>SCN5A</italic> contributes to cardiac-conduction delay and heart arrhythmia in myotonic dystrophy	27063795
4828881	2016	2	A unified analytic framework for prioritization of non-coding variants of uncertain significance in heritable breast and ovarian cancer	27067391
4828693	2016	1	Rapid and dynamic transcriptome regulation by RNA editing and RNA modifications	27044895
4827873	2016	1	Differential Expression Analysis of Chemoreception Genes in the Striped Flea Beetle <italic>Phyllotreta striolata</italic> Using a Transcriptomic Approach	27064483
4827847	2016	5	Characterization of the Probiotic Yeast <italic>Saccharomyces boulardii</italic> in the Healthy Mucosal Immune System	27064405
4827826	2016	2	Impacts of <italic>Salmonella enterica</italic> Serovar Typhimurium and Its <italic>speG</italic> Gene on the Transcriptomes of <italic>In Vitro</italic> M Cells and Caco-2 Cells	27064787
4827204	2016	2	Variation in life history traits and transcriptome associated with adaptation to diet shifts in the ladybird <italic>Cryptolaemus montrouzieri</italic>	27067125
4827185	2016	1	Gene expression comparison of resistant and susceptible Atlantic salmon fry challenged with Infectious Pancreatic Necrosis virus reveals a marked contrast in immune response	27066778
4827084	2016	14	Implication of Long noncoding RNAs in the endothelial cell response to hypoxia revealed by RNA-sequencing	27063004
4827026	2016	6	Histone H4 lysine 20 acetylation is associated with gene repression in human cells	27064113
4978927	2016	19	Quality control of single-cell RNA-seq by SinQC	27153613
4842029	2016	2	Long Noncoding RNAs as Novel Biomarkers Have a Promising Future in Cancer Diagnostics	27143813
4827795	2016	10	An NGS Workflow Blueprint for DNA Sequencing Data and Its Application in Individualized Molecular Oncology	27081306
5045376	2016	1	Chemotherapy-induced uridine diphosphate release promotes breast cancer metastasis through P2Y<sub>6</sub> activation	27074554
5291248	2016	2	RNA Polymerase I and Fob1 contributions to transcriptional silencing at the yeast rDNA locus	27060141
4998745	2016	1	Unraveling of Enigmatic Hearing-Impaired <italic>GJB2</italic> Single Heterozygotes by Massive Parallel Sequencing: DFNB1 or Not?	27057829
4909309	2016	2	WRKY domain-encoding genes of a crop legume chickpea (<italic>Cicer arietinum</italic>): comparative analysis with <italic>Medicago truncatula</italic> WRKY family and characterization of group-III gene(s)	27060167
4870709	2016	9	RNA-Seq and iTRAQ Reveal the Dwarfing Mechanism of Dwarf Polish Wheat (<italic>Triticum polonicum</italic> L.)	27194943
4866998	2016	4	Dosage Compensation and the Distribution of Sex-Biased Gene Expression in <italic>Drosophila</italic>: Considerations and Genomic Constraints	27059220
4846459	2016	13	A specialized flavone biosynthetic pathway has evolved in the medicinal plant, <italic>Scutellaria baicalensis</italic>	27152350
4837986	2016	1	DREAMTools: a Python package for scoring collaborative challenges	27134723
4825979	2016	1	Genome-Wide Identification, Characterization and Phylogenetic Analysis of ATP-Binding Cassette (ABC) Transporter Genes in Common Carp (<italic>Cyprinus carpio</italic>)	27058731
4825955	2016	8	Sir2 Acts through Hepatocyte Nuclear Factor 4 to maintain insulin Signaling and Metabolic Homeostasis in <italic>Drosophila</italic>	27058248
4825928	2016	15	FgPrp4 Kinase Is Important for Spliceosome B-Complex Activation and Splicing Efficiency in <italic>Fusarium graminearum</italic>	27058959
4825623	2016	6	Learning from Co-expression Networks: Possibilities and Challenges	27092161
4824784	2016	3	Exploiting Genomics Resources to Identify Candidate Genes Underlying Antioxidants Content in Tomato Fruit	27092148
4824773	2016	1	Persistent Hyperactivity of Hippocampal Dentate Interneurons After a Silent Period in the Rat Pilocarpine Model of Epilepsy	27092056
5181625	2016	11	Mutations and altered expression of <italic>SERPINF1</italic> in patients with familial otosclerosis	27056980
4978921	2016	2	ProtAnnot: an App for Integrated Genome Browser to display how alternative splicing and transcription affect proteins	27153567
4939550	2016	1	Loss of CSL Unlocks a Hypoxic Response and Enhanced Tumor Growth Potential in Breast Cancer Cells	27066863
4914105	2016	8	VarDict: a novel and versatile variant caller for next-generation sequencing in cancer research	27060149
4857002	2016	24	Polymorphic tandem repeats within gene promoters act as modifiers of gene expression and DNA methylation in humans	27060133
4826447	2016	4	Root Endophyte <italic>Colletotrichum tofieldiae</italic> Confers Plant Fitness Benefits that Are Phosphate Status Dependent	26997485
4824497	2016	7	The Host Response to a Clinical MDR Mycobacterial Strain Cultured in a Detergent-Free Environment: A Global Transcriptomics Approach	27055235
4824410	2016	5	Comparison of <italic>De Novo</italic> Transcriptome Assemblers and <italic>k-mer</italic> Strategies Using the Killifish, <italic>Fundulus heteroclitus</italic>	27054874
4823857	2016	67	Design and computational analysis of single-cell RNA-sequencing experiments	27052890
4823729	2016	1	Mouse <italic>Sox17</italic> haploinsufficiency leads to female subfertility due to impaired implantation	27053385
4823707	2016	4	Empirical insights into the stochasticity of small RNA sequencing	27052356
4823697	2016	11	RXR controlled regulatory networks identified in mouse brain counteract deleterious effects of A&#x3B2; oligomers	27051978
4823696	2016	2	Deletion and low expression of <italic>NFKBIA</italic> are associated with poor prognosis in lower-grade glioma patients	27052952
4986958	2016	2	Genome-Wide Study of the Tomato <italic>SlMLO</italic> Gene Family andIts Functional Characterization in Response to the Powdery Mildew Fungus<italic>Oidium neolycopersici</italic>	27579028
4955563	2016	7	Challenges of Identifying Clinically Actionable Genetic Variants for Precision Medicine	27195526
4863578	2016	11	Transcriptome Sequencing Reveals Wide Expression Reprogramming of Basal and Unknown Genes in <italic>Leptospira biflexa</italic> Biofilms	27303713
4837275	2016	9	Transcriptomics Analysis of<italic> Candida albicans</italic> Treated with Huanglian Jiedu Decoction Using RNA-seq	27143984
4823868	2016	10	Circular RNA profiling reveals an abundant circHIPK3 that regulates cell growth by sponging multiple miRNAs	27050392
4823224	2016	2	Genomics, microRNA, epigenetics, and proteomics for future diagnosis, treatment and monitoring response in upper GI cancers	27053248
4822888	2016	1	Subtype-Selective Small Molecule Inhibitors Reveal a Fundamental Role for Nav1.7 in Nociceptor Electrogenesis, Axonal Conduction and Presynaptic Release	27050761
4822848	2016	8	Remission for Loss of Odontogenic Potential in a New Micromilieu <italic>In Vitro</italic>	27050091
4822150	2016	1	Production and characterization of tearless and non-pungent onion	27048847
5053718	2016	9	Medulloblastoma-associated DDX3 variant selectively alters the translational response to stress	27058758
5041912	2016	3	Gelsolin-mediated activation of PI3K/Akt pathway is crucial for hepatocyte growth factor-induced cell scattering in gastric carcinoma	27058427
4959528	2016	4	SpoVG Is a Conserved RNA-Binding Protein That Regulates <italic>Listeria monocytogenes</italic> Lysozyme Resistance, Virulence, and Swarming Motility	27048798
4872400	2016	1	Regulation of prefrontal cortex myelination by the microbiota	27045844
4829432	2016	9	T-box3 is a ciliary protein and regulates stability of the Gli3 transcription factor to control digit number	27046536
4822045	2016	2	Cdk1 activity acts as a quantitative platform for coordinating cell cycle progression with periodic transcription	27045731
4821617	2016	1	Discovery of piRNAs Pathway Associated with Early-Stage Spermatogenesis in Chicken	27045806
4821611	2016	16	Genomic Aberrations in Crizotinib Resistant Lung Adenocarcinoma Samples Identified by Transcriptome Sequencing	27045755
4821583	2016	9	Transcriptome Remodeling in <italic>Trypanosoma cruzi</italic> and Human Cells during Intracellular Infection	27046031
4821563	2016	8	Immunotoxicity of &#x3B2;-Diketone Antibiotic Mixtures to Zebrafish (<italic>Danio rerio</italic>) by Transcriptome Analysis	27046191
4821089	2016	2	Is It worth Considering Circulating microRNAs in Multiple Sclerosis?	27092141
4821062	2016	1	Emerging Roles of Strigolactones in Plant Responses to Stress and Development	27092155
4820866	2016	5	The potential of single-cell profiling in plants	27048384
4820448	2016	6	Computational Identification of Key Regulators in Two Different Colorectal Cancer Cell Lines	27092172
5085137	2016	12	HIF-1-alpha links mitochondrial perturbation to the dynamic acquisition of breast cancer tumorigenicity	27058900
5050052	2016	3	NF-&#x3BA;B-HOTAIR axis links DNA damage response, chemoresistance and cellular senescence in ovarian cancer	27041570
4979526	2016	3	Mitochondrial DNA plasticity is an essential inducer of tumorigenesis	27551510
4972405	2016	1	Distinct myeloid progenitor differentiation pathways identified through single cell RNA sequencing	27043410
4948705	2016	16	Searching the Evolutionary Origin of Epithelial Mucus Protein Components&#x2014;Mucins and FCGBP	27189557
4898796	2016	5	The Genome and Methylome of a Subsocial Small Carpenter Bee, <italic>Ceratina calcarata</italic>	27048475
4892719	2016	2	The C-terminal motif of SiAGO1b is required for the regulation of growth, development and stress responses in foxtail millet (<italic>Setaria italica</italic> (L.) P. Beauv)	27045099
4860703	2016	5	Compensation of Dosage-Sensitive Genes on the Chicken Z Chromosome	27044516
4860701	2016	5	The Evolution of COP9 Signalosome in Unicellular and Multicellular Organisms	27044515
4846843	2016	6	Bioinformatics Analysis of <italic>MAPKKK</italic> Family Genes in <italic>Medicago truncatula</italic>	27049397
4846328	2016	6	An Arginine Deprivation Response Pathway Is Induced in <italic>Leishmania</italic> during Macrophage Invasion	27043018
4822034	2016	6	Therapeutic activity of modified U1 core spliceosomal particles	27041075
4822032	2016	2	Genome-wide assessment of differential translations with ribosome profiling data	27041671
4820141	2016	6	Identification of Epigenetic Biomarkers of Lung Adenocarcinoma through Multi-Omics Data Analysis	27042856
4820115	2016	4	Toward Understanding the Genetic Basis of Yak Ovary Reproduction: A Characterization and Comparative Analyses of Estrus Ovary Transcriptiome in Yak and Cattle	27044040
4819192	2016	7	Tracking of Normal and Malignant Progenitor Cell Cycle Transit in a Defined Niche	27041210
4819186	2016	9	Ethylene positively regulates cold tolerance in grapevine by modulating the expression of ETHYLENE RESPONSE FACTOR 057	27039848
4819185	2016	2	Dcc Mediates Functional Assembly of Peripheral Auditory Circuits	27040640
4819171	2016	9	Transcriptome sequencing reveals e-cigarette vapor and mainstream-smoke from tobacco cigarettes activate different gene expression profiles in human bronchial epithelial cells	27041137
5053702	2016	2	KDM1A promotes tumor cell invasion by silencing TIMP3 in non-small cell lung cancer cells	27058897
5053695	2016	19	Read-through transcripts in normal human lung parenchyma are down-regulated in lung adenocarcinoma	27058892
5029604	2016	1	Addiction to <italic>Runx1</italic> is partially attenuated by loss of p53 in the E&#x3BC;-Myc lymphoma model	27056890
4996844	2016	4	Long non-coding RNA Databases in Cardiovascular Research	27049585
4909311	2016	8	Assembly of the draft genome of buckwheat and its applications in identifying agronomically useful genes	27037832
4818882	2016	6	Transcriptome dynamics in the asexual cycle of the chordate <italic>Botryllus schlosseri</italic>	27038623
5053736	2016	5	MiR-34a-5p promotes the multi-drug resistance of osteosarcoma by targeting the CD117 gene	27056900
4864841	2016	9	<italic>Trichoderma reesei</italic> CRE1-mediated Carbon Catabolite Repression in Re-sponse to Sophorose Through RNA Sequencing Analysis	27226768
4864838	2016	2	Heat Shock Proteins in Dermatophytes: Current Advances and Perspectives	27226766
4852498	2016	6	Phenotypic chemical screening using a zebrafish neural crest EMT reporter identifies retinoic acid as an inhibitor of epithelial morphogenesis	26794130
4827413	2016	1	The Flagellum Attachment Zone: &#x2018;The Cellular Ruler&#x2019; of Trypanosome Morphology	26776656
4827276	2016	12	Identification of Differentially Expressed Genes in RNA-seq Data of <italic>Arabidopsis thaliana</italic>: A Compound Distribution Approach	26949988
4821994	2016	4	Mediator MED23 cooperates with RUNX2 to drive osteoblast differentiation and bone development	27033977
4819770	2016	1	Super-resolution measurement of distance between transcription sites using RNA FISH with intronic probes	26564237
4818461	2016	1	miR-539 inhibits prostate cancer progression by directly targeting SPAG5	27037000
4818034	2016	2	<italic>Staphylococcus aureus</italic> Transcriptome Architecture: From Laboratory to Infection-Mimicking Conditions	27035918
4818025	2016	1	Identifying Cancer Subtypes from miRNA-TF-mRNA Regulatory Networks and Expression Data	27035433
4817989	2016	6	The Promyelocytic Leukemia Zinc Finger Transcription Factor Is Critical for Human Endometrial Stromal Cell Decidualization	27035670
4817125	2016	5	Coexpression network analysis of the genes regulated by two types of resistance responses to powdery mildew in wheat	27033636
4817067	2016	5	Identification of a major IP<sub>5</sub> kinase in <italic>Cryptococcus neoformans</italic> confirms that PP-IP<sub>5</sub>/IP<sub>7</sub>, not IP<sub>6</sub>, is essential for virulence	27033523
5349093	2016	2	When and where? Pathogenic <italic>Escherichia coli</italic>differentially sense host D-serine using a universal transporter system tomonitor their environment	28357351
