pmid	forename_lastname	affiliation
4771175	Giovanni_Ciriello	Computational Biology Program, Memorial Sloan Kettering Cancer Center, New York, New York, United States of America      
4771175	Nikolaus_Schultz	Department of Epidemiology and Biostatistics, Memorial Sloan Kettering Cancer Center, New York, New York, United States of America      
4771175	Chris_Sander	Computational Biology Program, Memorial Sloan Kettering Cancer Center, New York, New York, United States of America      
4768153	Julie_Duboscq	Centre National de la Recherche Scientifique, D&#xE9;partement Ecologie, Physiologie et Ethologie, Strasbourg, France
4768153	Valeria_Romano	Centre National de la Recherche Scientifique, D&#xE9;partement Ecologie, Physiologie et Ethologie, Strasbourg, France
4768153	C&#xE9;dric_Sueur	Centre National de la Recherche Scientifique, D&#xE9;partement Ecologie, Physiologie et Ethologie, Strasbourg, France
4768153	Andrew J.J._MacIntosh	Kyoto University Primate Research Institute, Inuyama, Japan
4782723	Dominik_Forster	Department of Ecology, Technische Universit&#xE4;t Kaiserslautern, Kaiserslautern, Germany
4782723	Micah_Dunthorn	Department of Ecology, Technische Universit&#xE4;t Kaiserslautern, Kaiserslautern, Germany
4782723	Thorsten_Stoeck	Department of Ecology, Technische Universit&#xE4;t Kaiserslautern, Kaiserslautern, Germany
4782723	Fr&#xE9;d&#xE9;ric_Mah&#xE9;	Department of Ecology, Technische Universit&#xE4;t Kaiserslautern, Kaiserslautern, Germany
4811760	Esther_Kur	Department of Neurobiology, Harvard Medical School, Boston, United States
4811760	Jiha_Kim	Department of Neurobiology, Harvard Medical School, Boston, United States
4811760	Aleksandra_Tata	Department of Neurobiology, Harvard Medical School, Boston, United States
4811760	Cesar H_Comin	Instituto de F&#xED;sica de S&#xE3;o Carlos, University of Sao Paulo, Sao Carlos, Brazil
4811760	Kyle I_Harrington	Center for Vascular Biology Research, Department of Pathology, Beth Israel Deaconess Medical Center, Harvard Medical School, Boston, United States
4811760	Luciano da F_Costa	Instituto de F&#xED;sica de S&#xE3;o Carlos, University of Sao Paulo, Sao Carlos, Brazil
4811760	Katie_Bentley	Center for Vascular Biology Research, Department of Pathology, Beth Israel Deaconess Medical Center, Harvard Medical School, Boston, United States
4811760	Chenghua_Gu	Department of Neurobiology, Harvard Medical School, Boston, United States
4764846	Shuo_Jiao	State Key Laboratory of Crop Stress Biology in Arid Areas, College of Life Sciences, Northwest A&amp;F University, Yangling Shaanxi 712100, P. R. China
4764846	Weimin_Chen	State Key Laboratory of Crop Stress Biology in Arid Areas, College of Life Sciences, Northwest A&amp;F University, Yangling Shaanxi 712100, P. R. China
4764846	Entao_Wang	Departamento de Microbiolog&#xED;a, Escuela Nacional de Ciencias Biol&#xF3;gicas, Instituto Polit&#xE9;cnico Nacional, 11340 M&#xE9;xico, D.F., Mexico
4764846	Junman_Wang	State Key Laboratory of Crop Stress Biology in Arid Areas, College of Life Sciences, Northwest A&amp;F University, Yangling Shaanxi 712100, P. R. China
4764846	Zhenshan_Liu	State Key Laboratory of Crop Stress Biology in Arid Areas, College of Life Sciences, Northwest A&amp;F University, Yangling Shaanxi 712100, P. R. China
4764846	Yining_Li	State Key Laboratory of Crop Stress Biology in Arid Areas, College of Life Sciences, Northwest A&amp;F University, Yangling Shaanxi 712100, P. R. China
4764846	Gehong_Wei	State Key Laboratory of Crop Stress Biology in Arid Areas, College of Life Sciences, Northwest A&amp;F University, Yangling Shaanxi 712100, P. R. China
4833826	Arzu Tugce_Guler	Center for Proteomics and Metabolomics, Leiden University Medical Center, Leiden, The Netherlands 
4833826	Cathelijn J. F._Waaijer	Faculty of Social and Behavioural Sciences, Centre for Science and Technology Studies, Leiden University, Leiden, The Netherlands 
4833826	Magnus_Palmblad	Center for Proteomics and Metabolomics, Leiden University Medical Center, Leiden, The Netherlands 
4751494	Chen_Xu	Department of Orthopedics, Changzheng Hospital Affiliated to Second Military Medical University, 415th Feng Yang Road, Shanghai 200003, PR China
4751494	Yu_Chen	Department of Orthopedics, Changzheng Hospital Affiliated to Second Military Medical University, 415th Feng Yang Road, Shanghai 200003, PR China
4751494	Hao_Zhang	Department of Orthopedics, Changzheng Hospital Affiliated to Second Military Medical University, 415th Feng Yang Road, Shanghai 200003, PR China
4751494	Yuanyuan_Chen	Department of Orthopedics, Changzheng Hospital Affiliated to Second Military Medical University, 415th Feng Yang Road, Shanghai 200003, PR China
4751494	Xiaolong_Shen	Department of Orthopedics, Changzheng Hospital Affiliated to Second Military Medical University, 415th Feng Yang Road, Shanghai 200003, PR China
4751494	Changgui_Shi	Department of Orthopedics, Changzheng Hospital Affiliated to Second Military Medical University, 415th Feng Yang Road, Shanghai 200003, PR China
4751494	Yang_Liu	Department of Orthopedics, Changzheng Hospital Affiliated to Second Military Medical University, 415th Feng Yang Road, Shanghai 200003, PR China
4751494	Wen_Yuan	Department of Orthopedics, Changzheng Hospital Affiliated to Second Military Medical University, 415th Feng Yang Road, Shanghai 200003, PR China
4749335	Luc_Villandre	Department of Epidemiology, Biostatistics, and Occupational Health, McGill University, Montr&#xE9;al, Qu&#xE9;bec, Canada      
4749335	David A._Stephens	Department of Mathematics and Statistics, McGill University, Montr&#xE9;al, Qu&#xE9;bec, Canada      
4749335	Aurelie_Labbe	Department of Epidemiology, Biostatistics, and Occupational Health, McGill University, Montr&#xE9;al, Qu&#xE9;bec, Canada      
4749335	Huldrych F._G&#xFC;nthard	Division of Infectious Diseases and Hospital Epidemiology, University Hospital Zurich, Zurich, Kanton Zurich, Switzerland      
4749335	Roger_Kouyos	Division of Infectious Diseases and Hospital Epidemiology, University Hospital Zurich, Zurich, Kanton Zurich, Switzerland      
4749335	Tanja_Stadler	Department of Biosystems Science and Engineering, ETH Z&#xFC;rich, Basel, Basel-Landschaft, Switzerland      
4951244	Rebeca_Sanz-Pamplona	Unit of Biomarkers and Susceptibility, Catalan Institute of Oncology (ICO), Bellvitge Biomedical Research Institute (IDIBELL) and CIBERESP, L'Hospitalet de Llobregat, Barcelona, Spain
4951244	Ra&#xFA;l_Gil-Hoyos	Translational Research Laboratory, Catalan Institute of Oncology (ICO), Bellvitge Biomedical Research Institute (IDIBELL), L'Hospitalet de Llobregat, Barcelona, Spain
4951244	Adriana_L&#xF3;pez-Doriga	Unit of Biomarkers and Susceptibility, Catalan Institute of Oncology (ICO), Bellvitge Biomedical Research Institute (IDIBELL) and CIBERESP, L'Hospitalet de Llobregat, Barcelona, Spain
4951244	M. Henar_Alonso	Unit of Biomarkers and Susceptibility, Catalan Institute of Oncology (ICO), Bellvitge Biomedical Research Institute (IDIBELL) and CIBERESP, L'Hospitalet de Llobregat, Barcelona, Spain
4951244	Susanna_Auss&#xF3;	Unit of Biomarkers and Susceptibility, Catalan Institute of Oncology (ICO), Bellvitge Biomedical Research Institute (IDIBELL) and CIBERESP, L'Hospitalet de Llobregat, Barcelona, Spain
4951244	David G._Mollev&#xED;	Translational Research Laboratory, Catalan Institute of Oncology (ICO), Bellvitge Biomedical Research Institute (IDIBELL), L'Hospitalet de Llobregat, Barcelona, Spain
4951244	Cristina_Santos	Translational Research Laboratory, Catalan Institute of Oncology (ICO), Bellvitge Biomedical Research Institute (IDIBELL), L'Hospitalet de Llobregat, Barcelona, Spain
4951244	Xavier_Sanju&#xE1;n	Pathology Service, University Hospital Bellvitge (HUB &#x2013; IDIBELL), L'Hospitalet de Llobregat, Barcelona, Spain
4951244	Ram&#xF3;n_Salazar	Translational Research Laboratory, Catalan Institute of Oncology (ICO), Bellvitge Biomedical Research Institute (IDIBELL), L'Hospitalet de Llobregat, Barcelona, Spain
4951244	Ram&#xF3;n_Alemany	Translational Research Laboratory, Catalan Institute of Oncology (ICO), Bellvitge Biomedical Research Institute (IDIBELL), L'Hospitalet de Llobregat, Barcelona, Spain
4951244	V&#xED;ctor_Moreno	Unit of Biomarkers and Susceptibility, Catalan Institute of Oncology (ICO), Bellvitge Biomedical Research Institute (IDIBELL) and CIBERESP, L'Hospitalet de Llobregat, Barcelona, Spain
4740367	Anne_Relun	Le Centre de coop&#xE9;ration internationale en recherche agronomique pour le d&#xE9;veloppement (CIRAD), UPR Animal and Integrated Risk Management (AGIRs), Montpellier, France
4740367	Vladimir_Grosbois	Le Centre de coop&#xE9;ration internationale en recherche agronomique pour le d&#xE9;veloppement (CIRAD), UPR Animal and Integrated Risk Management (AGIRs), Montpellier, France
4740367	Jos&#xE9; Manuel_S&#xE1;nchez-Vizca&#xED;no	Animal Health Department, Complutense University of Madrid, Madrid, Spain
4740367	Tsviatko_Alexandrov	Bulgarian Food Safety Agency, Sofia, Bulgaria
4740367	Francesco_Feliziani	Istituto Zooprofilattico Sperimentale dell&#x2019;Umbria e delle Marche, Perugia, Italy
4740367	Agn&#xE8;s_Waret-Szkuta	Institut National Polytechnique-Ecole Nationale V&#xE9;t&#xE9;rinaire de Toulouse (INP-ENVT), Toulouse, France
4740367	Sophie_Molia	Le Centre de coop&#xE9;ration internationale en recherche agronomique pour le d&#xE9;veloppement (CIRAD), UPR Animal and Integrated Risk Management (AGIRs), Montpellier, France
4740367	Eric Marcel Charles_Etter	Le Centre de coop&#xE9;ration internationale en recherche agronomique pour le d&#xE9;veloppement (CIRAD), UPR Animal and Integrated Risk Management (AGIRs), Montpellier, France
4740367	Beatriz_Mart&#xED;nez-L&#xF3;pez	Center for Animal Disease Modeling and Surveillance (CADMS), Department of Medicine &amp; Epidemiology, School of Veterinary Medicine, University of California Davis, Davis, CA, USA
4914307	Meng_Zhou	College of Bioinformatics Science and Technology, Harbin Medical University, Harbin, PR China
4914307	Xiaojun_Wang	College of Bioinformatics Science and Technology, Harbin Medical University, Harbin, PR China
4914307	Hongbo_Shi	College of Bioinformatics Science and Technology, Harbin Medical University, Harbin, PR China
4914307	Liang_Cheng	College of Bioinformatics Science and Technology, Harbin Medical University, Harbin, PR China
4914307	Zhenzhen_Wang	College of Bioinformatics Science and Technology, Harbin Medical University, Harbin, PR China
4914307	Hengqiang_Zhao	College of Bioinformatics Science and Technology, Harbin Medical University, Harbin, PR China
4914307	Lei_Yang	College of Bioinformatics Science and Technology, Harbin Medical University, Harbin, PR China
4914307	Jie_Sun	College of Bioinformatics Science and Technology, Harbin Medical University, Harbin, PR China
4735675	Eria A._Rebollar	Department of Biology, James Madison University        Harrisonburg, VA, USA      
4735675	Rachael E._Antwis	Unit for Environmental Sciences and Management, North-West University        Potchefstroom, South Africa      
4735675	Matthew H._Becker	Center for Conservation and Evolutionary Genetics, Smithsonian Conservation Biology Institute, National Zoological Park        Washington, DC, USA      
4735675	Lisa K._Belden	Department of Biological Sciences, Virginia Tech        Blacksburg, VA, USA      
4735675	Molly C._Bletz	Zoological Institute, Technische Universit&#xE4;t Braunschweig        Braunschweig, Germany      
4735675	Robert M._Brucker	Rowland Institute, Harvard University        Cambridge, MA, USA      
4735675	Xavier A._Harrison	Institute of Zoology, Zoological Society of London        London, UK      
4735675	Myra C._Hughey	Department of Biological Sciences, Virginia Tech        Blacksburg, VA, USA      
4735675	Jordan G._Kueneman	Department of Ecology and Evolutionary Biology, University of Colorado        Boulder, CO, USA      
4735675	Andrew H._Loudon	Department of Zoology, Biodiversity Research Centre, University of British Columbia        Vancouver, BC, Canada      
4735675	Valerie_McKenzie	Department of Ecology and Evolutionary Biology, University of Colorado        Boulder, CO, USA      
4735675	Daniel_Medina	Department of Biological Sciences, Virginia Tech        Blacksburg, VA, USA      
4735675	Kevin P. C._Minbiole	Department of Chemistry, Villanova University        Villanova, PA, USA      
4735675	Louise A._Rollins-Smith	Department of Pathology, Microbiology and Immunology and Department of Pediatrics, Vanderbilt University School of Medicine, Department of Biological Sciences, Vanderbilt University        Nashville, TN, USA      
4735675	Jenifer B._Walke	Department of Biological Sciences, Virginia Tech        Blacksburg, VA, USA      
4735675	Sophie_Weiss	Department of Chemical and Biological Engineering, University of Colorado at Boulder        Boulder, CO, USA      
4735675	Douglas C._Woodhams	Department of Biology, University of Massachusetts Boston        Boston, MA, USA      
4735675	Reid N._Harris	Department of Biology, James Madison University        Harrisonburg, VA, USA      
4758825	Daizaburo_Shizuka	School of Biological Sciences, University of Nebraska-Lincoln, NE, U.S.A.
4758825	Damien R._Farine	Edward Grey Institute of Field Ornithology, Department of Zoology, University of Oxford, U.K.
4734753	Anna L._Tyler	        The Jackson Laboratory, Bar Harbor, Maine, United States of America      
4734753	Leah Rae_Donahue	        The Jackson Laboratory, Bar Harbor, Maine, United States of America      
4734753	Gary A._Churchill	        The Jackson Laboratory, Bar Harbor, Maine, United States of America      
4734753	Gregory W._Carter	        The Jackson Laboratory, Bar Harbor, Maine, United States of America      
4731493	Alistair M._Senior	Charles Perkins Centre, The University of Sydney        Sydney, NSW, Australia      
4731493	Mathieu_Lihoreau	Centre National de la Recherche Scientifique, Centre de Recherches sur la Cognition Animale        Toulouse, France      
4731493	Jerome_Buhl	School of Agriculture, Food and Wine, The University of Adelaide        Adelaide, SA, Australia      
4731493	David_Raubenheimer	Charles Perkins Centre, The University of Sydney        Sydney, NSW, Australia      
4731493	Stephen J._Simpson	Charles Perkins Centre, The University of Sydney        Sydney, NSW, Australia      
4731060	Meiling_Zhang	Laboratory of Aquaculture Nutrition and Environmental Health, School of Life Sciences, East China Normal University, Shanghai 200241, China      
4731060	Yuhong_Sun	Laboratory of Aquaculture Nutrition and Environmental Health, School of Life Sciences, East China Normal University, Shanghai 200241, China      
4731060	Liqiao_Chen	Laboratory of Aquaculture Nutrition and Environmental Health, School of Life Sciences, East China Normal University, Shanghai 200241, China      
4731060	Chunfang_Cai	School of Biology &amp; Basic Medical Sciences, Soochow University, Suzhou 215123, China      
4731060	Fang_Qiao	Laboratory of Aquaculture Nutrition and Environmental Health, School of Life Sciences, East China Normal University, Shanghai 200241, China      
4731060	Zhenyu_Du	Laboratory of Aquaculture Nutrition and Environmental Health, School of Life Sciences, East China Normal University, Shanghai 200241, China      
4731060	Erchao_Li	Laboratory of Aquaculture Nutrition and Environmental Health, School of Life Sciences, East China Normal University, Shanghai 200241, China      
4727805	Olga_Tosas Auguet	Centre for Clinical Infection and Diagnostics Research, Department of Infectious Diseases, King's College London and Guy's and St Thomas' NHS Foundation Trust, London, United Kingdom      
4727805	Jason R._Betley	Illumina, Cambridge Limited, Chesterford Research Park, Little Chesterford, Essex, United Kingdom      
4727805	Richard A._Stabler	Department of Pathogen Molecular Biology, Faculty of Infectious and Tropical Diseases, London School of Hygiene and Tropical Medicine, London, United Kingdom      
4727805	Amita_Patel	Centre for Clinical Infection and Diagnostics Research, Department of Infectious Diseases, King's College London and Guy's and St Thomas' NHS Foundation Trust, London, United Kingdom      
4727805	Avgousta_Ioannou	Illumina, Cambridge Limited, Chesterford Research Park, Little Chesterford, Essex, United Kingdom      
4727805	Helene_Marbach	Centre for Clinical Infection and Diagnostics Research, Department of Infectious Diseases, King's College London and Guy's and St Thomas' NHS Foundation Trust, London, United Kingdom      
4727805	Pasco_Hearn	Centre for Clinical Infection and Diagnostics Research, Department of Infectious Diseases, King's College London and Guy's and St Thomas' NHS Foundation Trust, London, United Kingdom      
4727805	Anna_Aryee	Centre for Clinical Infection and Diagnostics Research, Department of Infectious Diseases, King's College London and Guy's and St Thomas' NHS Foundation Trust, London, United Kingdom      
4727805	Simon D._Goldenberg	Centre for Clinical Infection and Diagnostics Research, Department of Infectious Diseases, King's College London and Guy's and St Thomas' NHS Foundation Trust, London, United Kingdom      
4727805	Jonathan A._Otter	Centre for Clinical Infection and Diagnostics Research, Department of Infectious Diseases, King's College London and Guy's and St Thomas' NHS Foundation Trust, London, United Kingdom      
4727805	Nergish_Desai	Department of Medical Microbiology, King's Hospital NHS Foundation Trust, London, United Kingdom      
4727805	Tacim_Karadag	Department of Microbiology, University Hospital Lewisham, Lewisham and Greenwich NHS Trust, London, United Kingdom      
4727805	Chris_Grundy	Department of Social and Environmental Health Research, Faculty of Public Health and Policy, London School of Hygiene and Tropical Medicine, London, United Kingdom      
4727805	Michael W._Gaunt	Department of Pathogen Molecular Biology, Faculty of Infectious and Tropical Diseases, London School of Hygiene and Tropical Medicine, London, United Kingdom      
4727805	Ben S._Cooper	Centre for Tropical Medicine and Global Health, Nuffield Department of Clinical Medicine, University of Oxford, Oxford, United Kingdom      
4727805	Jonathan D._Edgeworth	Centre for Clinical Infection and Diagnostics Research, Department of Infectious Diseases, King's College London and Guy's and St Thomas' NHS Foundation Trust, London, United Kingdom      
4727805	Theodore_Kypraios	School of Mathematical Sciences, University Park, University of Nottingham, Nottingham, United Kingdom      
4723623	Alvaro_Cuadros-Inostroza	Max-Planck Institute for Plant Molecular Physiology, Am M&#xFC;hlenberg 1, 14476 Potsdam-Golm, Germany 
4723623	Sim&#xF3;n_Ru&#xED;z-Lara	Instituto de Ciencias Biol&#xF3;gicas, Universidad de Talca, 2 Norte 685, Talca, Chile 
4723623	Enrique_Gonz&#xE1;lez	Instituto de Ciencias Biol&#xF3;gicas, Universidad de Talca, 2 Norte 685, Talca, Chile 
4723623	Aenne_Eckardt	Max-Planck Institute for Plant Molecular Physiology, Am M&#xFC;hlenberg 1, 14476 Potsdam-Golm, Germany 
4723623	Lothar_Willmitzer	Max-Planck Institute for Plant Molecular Physiology, Am M&#xFC;hlenberg 1, 14476 Potsdam-Golm, Germany 
4723623	Hugo_Pe&#xF1;a-Cort&#xE9;s	Max-Planck Institute for Plant Molecular Physiology, Am M&#xFC;hlenberg 1, 14476 Potsdam-Golm, Germany 
4748025	Adeelia S._Goffe	Cognitive Ethology Laboratory, German Primate Center, Kellnerweg 4, 37077 G&#xF6;ttingen, Germany 
4748025	Dietmar_Zinner	Cognitive Ethology Laboratory, German Primate Center, Kellnerweg 4, 37077 G&#xF6;ttingen, Germany 
4748025	Julia_Fischer	Cognitive Ethology Laboratory, German Primate Center, Kellnerweg 4, 37077 G&#xF6;ttingen, Germany 
4726386	Johanne_Hizanidis	Crete Center for Quantum Complexity and Nanotechnology, Physics Department, University of Crete, 71003 Heraklion, Greece
4726386	Nikos E._Kouvaris	Department of Physics, University of Barcelona, Mart&#xED; i Franqu&#xE8;s 1, 08028 Barcelona, Spain
4726386	Zamora-L&#xF3;pez_Gorka	Center for Brain and Cognition, Universitat Pompeu Fabra, Barcelona, Spain
4726386	Albert_D&#xED;az-Guilera	Department of Physics, University of Barcelona, Mart&#xED; i Franqu&#xE8;s 1, 08028 Barcelona, Spain
4726386	Chris G._Antonopoulos	Department of Mathematical Sciences, University of Essex, Wivenhoe Park, CO4 3SQ Colchester, UK
4724133	Michael E._Johnson	Department of Genetics, Geisel School of Medicine at Dartmouth, Hanover, NH USA 
4724133	Andrew V._Grassetti	Department of Genetics, Geisel School of Medicine at Dartmouth, Hanover, NH USA 
4724133	Jaclyn N._Taroni	Department of Genetics, Geisel School of Medicine at Dartmouth, Hanover, NH USA 
4724133	Shawn M._Lyons	Division of Rheumatology, Immunology, and Allergy, Brigham and Women&#x2019;s Hospital, Boston, MA USA 
4724133	Devin_Schweppe	Department of Genetics, Geisel School of Medicine at Dartmouth, Hanover, NH USA 
4724133	Jessica K._Gordon	Department of Rheumatology, Hospital for Special Surgery, New York, NY USA 
4724133	Robert F._Spiera	Department of Rheumatology, Hospital for Special Surgery, New York, NY USA 
4724133	Robert_Lafyatis	Boston University School of Medicine, Boston, MA USA 
4724133	Paul J._Anderson	Division of Rheumatology, Immunology, and Allergy, Brigham and Women&#x2019;s Hospital, Boston, MA USA 
4724133	Scott A._Gerber	Department of Genetics, Geisel School of Medicine at Dartmouth, Hanover, NH USA 
4724133	Michael L._Whitfield	Department of Genetics, Geisel School of Medicine at Dartmouth, Hanover, NH USA 
4726080	Marie Pier_Scott-Boyer	The Microsoft Research &#x2013; University of Trento Centre for Computational and Systems Biology (COSBI), Rovereto (TN), Italy
4726080	S&#xE9;bastien_Lacroix	The Microsoft Research &#x2013; University of Trento Centre for Computational and Systems Biology (COSBI), Rovereto (TN), Italy
4726080	Marco_Scotti	The Microsoft Research &#x2013; University of Trento Centre for Computational and Systems Biology (COSBI), Rovereto (TN), Italy
4726080	Melissa J._Morine	The Microsoft Research &#x2013; University of Trento Centre for Computational and Systems Biology (COSBI), Rovereto (TN), Italy
4726080	Jim_Kaput	Nestl&#xE9; Institute of Health Sciences, Lausanne, Switzerland
4726080	Corrado_Priami	The Microsoft Research &#x2013; University of Trento Centre for Computational and Systems Biology (COSBI), Rovereto (TN), Italy
5029158	Bin_Ma	College of Environmental and Resource Sciences, Zhejiang University, Hangzhou, China
5029158	Haizhen_Wang	College of Environmental and Resource Sciences, Zhejiang University, Hangzhou, China
5029158	Melissa_Dsouza	Department of Ecology and Evolution, Department of Surgery, University of Chicago, Chicago, IL, USA
5029158	Jun_Lou	College of Environmental and Resource Sciences, Zhejiang University, Hangzhou, China
5029158	Yan_He	College of Environmental and Resource Sciences, Zhejiang University, Hangzhou, China
5029158	Zhongmin_Dai	College of Environmental and Resource Sciences, Zhejiang University, Hangzhou, China
5029158	Philip C_Brookes	College of Environmental and Resource Sciences, Zhejiang University, Hangzhou, China
5029158	Jianming_Xu	College of Environmental and Resource Sciences, Zhejiang University, Hangzhou, China
5029158	Jack A_Gilbert	Department of Ecology and Evolution, Department of Surgery, University of Chicago, Chicago, IL, USA
4721094	Lyndon Alexander_Jordan	Department of Collective Behaviour Max Planck Institute for Ornithology, University of Konstanz, Konstanz, Germany
4721094	Sean M._Maguire	Department of Integrative Biology, The University of Texas at Austin, Austin, TX, USA
4721094	Hans A._Hofmann	Department of Integrative Biology, The University of Texas at Austin, Austin, TX, USA
4721094	Masanori_Kohda	Laboratory of Animal Sociology, Department of Biology and Geosciences, Graduate School of Science, Osaka City University, Japan
4710005	Jeanneth_Mosquera-Rend&#xF3;n	Bioinformatics Analysis Group-GABi, Centro de Investigaci&#xF3;n y Desarrollo en Biotecnolog&#xED;a-CIDBIO, 111221 Bogot&#xE1; DC, Colombia 
4710005	Ana M._Rada-Bravo	Grupo Bacterias y C&#xE1;ncer, Universidad de Antioquia, Medell&#xED;n, Colombia 
4710005	Sonia_C&#xE1;rdenas-Brito	Bioinformatics Analysis Group-GABi, Centro de Investigaci&#xF3;n y Desarrollo en Biotecnolog&#xED;a-CIDBIO, 111221 Bogot&#xE1; DC, Colombia 
4710005	Mauricio_Corredor	Grupo GEBIOMIC, FCEN, Universidad de Antioquia, Medell&#xED;n, Colombia 
4710005	Eliana_Restrepo-Pineda	Grupo Bacterias y C&#xE1;ncer, Universidad de Antioquia, Medell&#xED;n, Colombia 
4710005	Alfonso_Ben&#xED;tez-P&#xE1;ez	Bioinformatics Analysis Group-GABi, Centro de Investigaci&#xF3;n y Desarrollo en Biotecnolog&#xED;a-CIDBIO, 111221 Bogot&#xE1; DC, Colombia 
4707541	Xinran_Dong	State Key Laboratory of Genetic Engineering, Department of Biostatistics and Computational Biology, School of Life Sciences, Fudan University, Shanghai 200436, P.R. China
4707541	Yun_Hao	State Key Laboratory of Genetic Engineering, Department of Biostatistics and Computational Biology, School of Life Sciences, Fudan University, Shanghai 200436, P.R. China
4707541	Xiao_Wang	State Key Laboratory of Genetic Engineering, Department of Biostatistics and Computational Biology, School of Life Sciences, Fudan University, Shanghai 200436, P.R. China
4707541	Weidong_Tian	State Key Laboratory of Genetic Engineering, Collaborative Innovation Center of Genetics and Development, Department of Biostatistics and Computational Biology, School of Life Sciences, Fudan University, Shanghai 100433, P.R. China
4707277	James M._Heather	Division of Infection and Immunity, University College London, London, UK
4707277	Katharine_Best	Division of Infection and Immunity, University College London, London, UK
4707277	Theres_Oakes	Division of Infection and Immunity, University College London, London, UK
4707277	Eleanor R._Gray	Division of Infection and Immunity, University College London, London, UK
4707277	Jennifer K._Roe	Division of Infection and Immunity, University College London, London, UK
4707277	Niclas_Thomas	Division of Infection and Immunity, University College London, London, UK
4707277	Nir_Friedman	Department of Immunology, Weizmann Institute, Rehovot, Israel
4707277	Mahdad_Noursadeghi	Division of Infection and Immunity, University College London, London, UK
4707277	Benjamin_Chain	Division of Infection and Immunity, University College London, London, UK
4705636	Ying_Jin	Department of Neurology, Jilin Oilfield General Hospital, Songyuan, 131200 China 
4705636	Chunzhe_Zhao	Department of Neurology, Jilin Oilfield General Hospital, Songyuan, 131200 China 
4705636	Lihui_Chen	Department of Neurology, Jilin Oilfield General Hospital, Songyuan, 131200 China 
4705636	Xiangyu_Liu	Department of Neurology, Jilin Oilfield General Hospital, Songyuan, 131200 China 
4705636	Shuxiao_Pan	Department of Neurology, Jilin Oilfield General Hospital, Songyuan, 131200 China 
4705636	Dongsheng_Ju	Department of Neurology, Jilin Oilfield General Hospital, Songyuan, 131200 China 
4705636	Jing_Ma	Department of Neurology, Jilin Oilfield General Hospital, Songyuan, 131200 China 
4705636	Jinying_Li	Department of Neurology, Jilin Oilfield General Hospital, Songyuan, 131200 China 
4705636	Bo_Wei	The Second Division of Neurosurgery, Departments of Neurosurgery, The China-Japan Union Hospital of Jilin University, 126 Xiantai Street, Changchun, 130033 Jilin Province China 
4782177	Francesca_Petralia	Icahn Institute for Genomicsand Multiscale Biology, Icahn School ofMedicine at Mount Sinai, 770 Lexington Avenue, 14th Floor, NewYork, New York 10065, United States
4782177	Won-Min_Song	Icahn Institute for Genomicsand Multiscale Biology, Icahn School ofMedicine at Mount Sinai, 770 Lexington Avenue, 14th Floor, NewYork, New York 10065, United States
4782177	Zhidong_Tu	Icahn Institute for Genomicsand Multiscale Biology, Icahn School ofMedicine at Mount Sinai, 770 Lexington Avenue, 14th Floor, NewYork, New York 10065, United States
4782177	Pei_Wang	Icahn Institute for Genomicsand Multiscale Biology, Icahn School ofMedicine at Mount Sinai, 770 Lexington Avenue, 14th Floor, NewYork, New York 10065, United States
4848400	Oliver_Philipp	Molecular Bioinformatics, Institute of Computer Science, Faculty of Computer Science and Mathematics &amp; Cluster of Excellence &#x2018;Macromolecular Complexes&#x2019;, Goethe-University, Frankfurt am Main, Germany and 
4848400	Heinz D._Osiewacz	Molecular Developmental Biology, Institute of Molecular Biosciences, Faculty for Biosciences &amp; Cluster of Excellence &#x2018;Macromolecular Complexes&#x2019;, Goethe-University, Frankfurt am Main, Germany
4848400	Ina_Koch	Molecular Bioinformatics, Institute of Computer Science, Faculty of Computer Science and Mathematics &amp; Cluster of Excellence &#x2018;Macromolecular Complexes&#x2019;, Goethe-University, Frankfurt am Main, Germany and 
4776712	Marina_Telonis-Scott	School of Biological Sciences, Monash University, Clayton, Melbourne, VIC, Australia
4776712	Carla M._Sgr&#xF2;	School of Biological Sciences, Monash University, Clayton, Melbourne, VIC, Australia
4776712	Ary A._Hoffmann	School of BioSciences, Bio21 Institute, University of Melbourne, Parkville, Melbourne, VIC, Australia
4776712	Philippa C._Griffin	School of BioSciences, Bio21 Institute, University of Melbourne, Parkville, Melbourne, VIC, Australia
4700940	Julie_Ripoll	UR1115 Plantes et Syst&#xE8;mes de cultures Horticoles, INRA        Avignon, France      
4700940	Laurent_Urban	Laboratoire de Physiologie des Fruits et L&#xE9;gumes EA4279, Universit&#xE9; d&#x2019;Avignon et des Pays du Vaucluse        Avignon, France      
4700940	Nadia_Bertin	UR1115 Plantes et Syst&#xE8;mes de cultures Horticoles, INRA        Avignon, France      
4696196	Anders_Wallqvist	Department of Defense Biotechnology High Performance Computing Software Applications Institute, Telemedicine and Advanced Technology Research Center, U.S. Army Medical Research and Materiel Command, Fort Detrick, MD 21702 USA 
4696196	Vesna_Memi&#x161;evi&#x107;	Department of Defense Biotechnology High Performance Computing Software Applications Institute, Telemedicine and Advanced Technology Research Center, U.S. Army Medical Research and Materiel Command, Fort Detrick, MD 21702 USA 
4696196	Nela_Zavaljevski	Department of Defense Biotechnology High Performance Computing Software Applications Institute, Telemedicine and Advanced Technology Research Center, U.S. Army Medical Research and Materiel Command, Fort Detrick, MD 21702 USA 
4696196	Rembert_Pieper	J. Craig Venter Institute, Rockville, MD 20850 USA 
