pmid	year	count	title	otherid
4965697	2016	1	An overview of cutaneous T cell lymphomas	27540476
4965135	2016	2	An Encapsulation of Gene Signatures for Hepatocellular Carcinoma, MicroRNA-132 Predicted Target Genes and the Corresponding Overlaps	27467251
4965083	2016	3	Genome-Wide Prediction and Analysis of 3D-Domain Swapped Proteins in the Human Genome from Sequence Information	27467780
4965073	2016	2	Silencing the Transcriptional Repressor, ZCT1, Illustrates the Tight Regulation of Terpenoid Indole Alkaloid Biosynthesis in <italic>Catharanthus roseus</italic> Hairy Roots	27467510
4965049	2016	1	Proteomic Analysis of the Excretory and Secretory Proteins of <italic>Haemonchus contortus</italic> (HcESP) Binding to Goat PBMCs <italic>In Vivo</italic> Revealed Stage-Specific Binding Profiles	27467391
4964623	2016	1	Allele-specific locus binding and genome editing by CRISPR at the <italic>p16INK4a</italic> locus	27465215
4964598	2016	1	Exome-based Variant Detection in Core Promoters	27464681
4964356	2016	1	DNA-free two-gene knockout in <italic>Chlamydomonas reinhardtii</italic> via CRISPR-Cas9 ribonucleoproteins	27466170
5224616	2016	1	DNA-Based Enzyme Reactors and Systems	28335267
5043069	2016	1	Selective glucocorticoid receptor-activating adjuvant therapy in cancer treatments	27713909
5027515	2016	4	Near-complete elimination of mutant mtDNA by iterative or dynamic dose-controlled treatment with mtZFNs	27466392
5025470	2016	1	Experimental systems to study the origin of the myofibroblast in peritoneal fibrosis	27668155
4997292	2016	2	Sugar-sweetened beverage consumption and genetic predisposition to obesity in 2 Swedish cohorts<xref ref-type="author-notes" rid="fn1"><sup>1</sup></xref><xref ref-type="author-notes" rid="fn2"><sup>2</sup></xref>	27465381
4991756	2016	1	Molecular analysis of <italic>myocilin</italic> and <italic>optineurin</italic> genes in Korean primary glaucoma patients	27485216
4963202	2016	1	Different promoter affinities account for specificity in MYC-dependent gene regulation	27460974
4963112	2016	2	The Role of Parathyroid Hormone-Related Protein (PTHrP) in Osteoblast Response to Microgravity: Mechanistic Implications for Osteoporosis Development	27463808
4963111	2016	1	Loss of Renal Tubular PGC-1&#x3B1; Exacerbates Diet-Induced Renal Steatosis and Age-Related Urinary Sodium Excretion in Mice	27463191
4962548	2016	1	GAGA factor, a positive regulator of global gene expression, modulates transcriptional pausing and organization of upstream nucleosomes	27468311
4962314	2016	1	Enrichment of risk SNPs in regulatory regions implicate diverse tissues in Parkinson&#x2019;s disease etiology	27461410
4962088	2016	1	BATCH-GE: Batch analysis of Next-Generation Sequencing data for genome editing assessment	27461955
4961697	2016	1	Fundamental Issues of Melatonin-Mediated Stress Signaling in Plants	27512404
5156311	2016	1	CryoEM structure of the spliceosome immediately after branching	27459055
5052342	2016	1	Proteomics Suggests a Role for APC-Survivin in Response to Somatostatin Analog Treatment of Neuroendocrine Tumors	27459532
5039388	2016	1	An Integrated Analysis of the Genome-Wide Profiles of DNA Methylation and mRNA Expression Defining the Side Population of a Human Malignant Mesothelioma Cell Line	27698904
4962416	2016	3	Atypical ubiquitin ligase RNF31: the nuclear factor modulator in breast cancer progression	27460922
4961385	2016	1	Natural Genetic Variation and Candidate Genes for Morphological Traits in <italic>Drosophila melanogaster</italic>	27459710
4960796	2016	2	The evolutionary scope and neurological disease linkage of yeast-prion-like proteins in humans	27457357
4960593	2016	1	Hypoxia induced the differentiation of Tbx18-positive epicardial cells to CoSMCs	27456656
4960267	2016	1	New Insights into How Trafficking Regulates T Cell Receptor Signaling	27508206
4960244	2016	2	Comparison of <italic>Fusarium graminearum</italic> Transcriptomes on Living or Dead Wheat Differentiates Substrate-Responsive and Defense-Responsive Genes	27507961
5288275	2016	1	A Novel Slug-containing Negative Feedback Loop regulates SCF/c-Kit-Mediated Hematopoietic Stem Cell Self-renewal	27451973
5111604	2016	1	<styled-content style="fixed-case">ROOT HAIR DEFECTIVE SIX</styled-content>&#x2010;<styled-content style="fixed-case">LIKE</styled-content>4 (<styled-content style="fixed-case">RSL</styled-content>4) promotes root hair elongation by transcriptionally regulating the expression of genes required for cell growth	27452638
5002281	2016	1	Location, location, location: the evolutionary history of CD1 genes and the NKR-P1/ligand systems	27457887
4965735	2016	2	The clinical significance of snail protein expression in gastric cancer: a meta-analysis	27461247
4960804	2016	1	Mapping H4K20me3 onto the chromatin landscape of senescent cells indicates a function in control of cell senescence and tumor suppression through preservation of genetic and epigenetic stability	27457071
4959735	2016	1	Tip60 HAT Action Mediates Environmental Enrichment Induced Cognitive Restoration	27454757
4959717	2016	1	Mapping Variation in Cellular and Transcriptional Response to 1,25-Dihydroxyvitamin D3 in Peripheral Blood Mononuclear Cells	27454520
4959001	2016	1	Lysine Acetylation and Succinylation in HeLa Cells and their Essential Roles in Response to UV-induced Stress	27452117
4958979	2016	1	A simple Gateway-assisted construction system of TALEN genes for plant genome editing	27452606
4958966	2016	1	Two <italic>hAT</italic> transposon genes were transferred from Brassicaceae to broomrapes and are actively expressed in some recipients	27452947
5312301	2016	1	Loss of zfp36 expression in colorectal cancer correlates to wnt/ &#x3B2;-catenin activity and enhances epithelial-to-mesenchymal transition through upregulation of zeb1, sox9 and macc1	27463018
5288197	2016	1	Radiation driven epithelial-mesenchymal transition is mediated by Notch signaling in breast cancer	27462787
5253467	2016	1	<styled-content style="fixed-case">CRISPR</styled-content>&#x2010;Cas9&#x2010;mediated efficient directed mutagenesis and <styled-content style="fixed-case">RAD</styled-content>51&#x2010;dependent and <styled-content style="fixed-case">RAD</styled-content>51&#x2010;independent gene targeting in the moss <italic>Physcomitrella patens</italic>	27368642
4992024	2016	1	Differential expression of store-operated calcium- and proliferation-related genes in hepatocellular carcinoma cells following TRPC1 ion channel silencing	27443843
4962005	2016	3	Transcriptomic Analysis of the Endangered Neritid Species <italic>Clithon retropictus</italic>: De Novo Assembly, Functional Annotation, and Marker Discovery	27455329
4957882	2016	2	Mitochondrial dysfunction in Parkinson&#x2019;s disease	27453777
4957832	2016	1	Comparative Analysis of the Chrysanthemum Leaf Transcript Profiling in Response to Salt Stress	27447718
4957825	2016	1	miR-9 Acts as an OncomiR in Prostate Cancer through Multiple Pathways That Drive Tumour Progression and Metastasis	27447934
4957776	2016	1	<italic>Serine carboxypeptidase 46</italic> Regulates Grain Filling and Seed Germination in Rice (<italic>Oryza sativa L</italic>.)	27448032
4957483	2016	1	Pediatric chronic myeloid leukemia with inv(3)(q21q26.2) and T lymphoblastic transformation: a case report	27453784
4957324	2016	2	Valaciclovir to prevent Cytomegalovirus mediated adverse modulation of the immune system in ANCA-associated vasculitis (CANVAS): study protocol for a randomised controlled trial	27450392
5303001	2016	1	Epigenetics in myeloid derived suppressor cells: a sheathed sword towards cancer	27458169
5288190	2016	4	Tristetraprolin functions in cytoskeletal organization during mouse oocyte maturation	27458159
5015946	2016	1	Identification of Genes in <italic>Candida glabrata</italic> Conferring Altered Responses to Caspofungin, a Cell Wall Synthesis Inhibitor	27449515
5006843	2016	2	Preliminary assessment of pre&#x2010;morbid DNA methylation in individuals at high genetic risk of mood disorders	27440233
4982987	2016	1	Distinctive Mesenchymal-Parenchymal Cell Pairings Govern B Cell Differentiation in the Bone Marrow	27453006
4977271	2016	2	The Cardiomyocyte RNA-Binding Proteome: Links to Intermediary Metabolism and Heart Disease	27452465
4964550	2016	2	Aluminum Toxicity-Induced Alterations of Leaf Proteome in Two Citrus Species Differing in Aluminum Tolerance	27455238
4959828	2016	1	TWIST1 Integrates Endothelial Responses to Flow in Vascular Dysfunction and Atherosclerosis	27245171
4956322	2016	1	Comparative Transcriptome Analysis of Resistant and Susceptible Common Bean Genotypes in Response to Soybean Cyst Nematode Infection	27441552
4956159	2016	1	Slug Is Increased in Vascular Remodeling and Induces a Smooth Muscle Cell Proliferative Phenotype	27441378
4956120	2016	2	Osr1 Interacts Synergistically with Wt1 to Regulate Kidney Organogenesis	27442016
4955380	2016	1	Geminivirus-Mediated Genome Editing in Potato (<italic>Solanum tuberosum</italic> L.) Using Sequence-Specific Nucleases	27493650
4954949	2016	1	TALE-directed local modulation of H3K9 methylation shapes exon recognition	27439481
4954823	2016	1	Global Methylation Patterns and Their Relationship with Gene Expression and Small RNA in Rice Lines with Different Ploidy	27493648
5288214	2016	4	Targeting of heme oxygenase-1 attenuates the negative impact of Ikaros isoform 6 in adult BCR-ABL1-positive B-ALL	27447561
5031192	2016	4	Exaptive origins of regulated mRNA decay in eukaryotes	27438915
4998202	2016	4	Significance of the hedgehog pathway-associated proteins Gli-1 and Gli-2 and the epithelial-mesenchymal transition-associated proteins Twist and E-cadherin in hepatocellular carcinoma	27602109
4971304	2016	23	Effect of His-Tag on Expression, Purification, and Structure of Zinc Finger Protein, ZNF191(243-368)	27524954
4965513	2016	1	A novel frameshift mutation in the <italic>TRPS1</italic> gene causedTricho-rhino-phalangeal syndrome type I and III in a Japanese family	27507914
4964546	2016	1	Enhancement of Anti-Hypoxic Activity and Differentiation of Cardiac Stem Cells by Supernatant Fluids from Cultured Macrophages that Phagocytized Dead Mesenchymal Stem Cells	27447628
4960967	2016	2	Multiple Functions of Ten-eleven Translocation 1 during Tumorigenesis	27411465
4959596	2016	1	Functions and mechanisms of long noncoding RNAs in lung cancer	27499635
4959372	2016	1	Abstracts from the 3rd International Genomic Medicine Conference (3rd IGMC 2015)	27454254
4955218	2016	2	Cold regulation of plastid ascorbate peroxidases serves as a priming hub controlling ROS signaling in <italic>Arabidopsis thaliana</italic>	27439459
4954755	2016	3	Genetic dissection of the Transcription Factor code controlling serial specification of muscle identities in <italic>Drosophila</italic>	27438571
4951700	2016	1	Deciphering the transcriptomic response of <italic>Fusarium verticillioides</italic> in relation to nitrogen availability and the development of sugarcane pokkah boeng disease	27434999
5429014	2017	1	Cross species selection scans identify components of C<sub>4</sub> photosynthesis in the grasses	27436281
5137546	2016	1	CIMT 2016: Mechanisms of efficacy in cancer immunotherapy &#x2014; Report on the 14th Annual Meeting of the Association for Cancer Immunotherapy May 10&#x2013;12 2016, Mainz, Germany	27435168
5066509	2016	9	Ouija board: A transcription factor evolved for only one target in steroid hormone biosynthesis in the fruit fly <italic>Drosophila melanogaster</italic>	27434771
5014165	2016	1	Barley plants over-expressing the NAC transcription factor gene <italic>HvNAC005</italic> show stunting and delay in development combined with early senescence	27436280
4991725	2016	1	Generation of porcine fetal fibroblasts expressing the tetracycline-inducible Cas9 gene by somatic cell nuclear transfer	27430306
4951068	2016	1	Metal Homeostasis Regulators Suppress FRDA Phenotypes in a <italic>Drosophila</italic> Model of the Disease	27433942
4951017	2016	2	Single- and Bayesian Multi-Marker Genome-Wide Association for Haematological Parameters in Pigs	27434032
4949929	2016	3	Adipocyte nuclei captured from VAT and SAT	27462403
5303000	2016	1	Potential role of the N-MYC downstream-regulated gene family in reprogramming cancer metabolism under hypoxia	27447861
4991679	2016	3	Application of network construction to estimate functional changes to insulin receptor substrates 1 and 2 in Huh7 cells following infection with the hepatitis C virus	27432476
4990487	2016	2	Targeted inhibition of oncogenic miR-21 maturation with designed RNA-binding proteins	27428511
4973738	2016	3	Dual transcriptome analysis reveals insights into the response to <italic>Rice black-streaked dwarf virus</italic> in maize	27493226
4950754	2016	1	Next-generation sequencing methylation profiling of subjects with obesity identifies novel gene changes	27437034
4950666	2016	2	Studying epigenetic complexes and their inhibitors with the proteomics toolbox	27437033
4948880	2016	2	Molecular Mechanism for Stress-Induced Depression Assessed by Sequencing miRNA and mRNA in Medial Prefrontal Cortex	27427907
4948871	2016	2	The Molecular Mechanism of Ethylene-Mediated Root Hair Development Induced by Phosphate Starvation	27427911
4948845	2016	1	Interaction of the Chromatin Remodeling Protein hINO80 with DNA	27428271
4948771	2016	7	Transcriptome Profiling Reveals Disruption of Innate Immunity in Chronic Heavy Ethanol Consuming Female Rhesus Macaques	27427759
4947961	2016	6	Recovery of Heat Treated <italic>Bacillus cereus</italic> Spores Is Affected by Matrix Composition and Factors with Putative Functions in Damage Repair	27486443
4947902	2016	2	Additive reductions in zebrafish <italic>PRPS1</italic> activity result in a spectrum of deficiencies modeling several human <italic>PRPS1</italic>-associated diseases	27425195
4942838	2016	1	The Nucleosome Remodeling and Deacetylase Complex NuRD Is Built from Preformed Catalytically Active Sub-modules	27117189
4942837	2016	1	<italic>Archaeoglobus Fulgidus</italic> DNA Polymerase D: A Zinc-Binding Protein Inhibited by Hypoxanthine and Uracil	27320386
5288170	2016	1	Molecular mechanisms of OLIG2 transcription factor in brain cancer	27447975
5253477	2016	2	Main regulatory pathways, key genes and micro<styled-content style="fixed-case">RNA</styled-content>s involved in flower formation and development of moso bamboo (<italic>Phyllostachys edulis</italic>)	27337661
5171888	2016	2	Improvement of gamete quality by stimulating and feeding the endogenous antioxidant system: mechanisms, clinical results, insights on gene-environment interactions and the role of diet	27423667
4963809	2016	1	Molecular Genetics of Intracranial Meningiomas with Emphasis on Canonical Wnt Signalling	27429002
4955023	2016	3	Genome-edited human stem cell-derived beta cells: a powerful tool for drilling down on type 2 diabetes GWAS biology	27508066
4946781	2016	2	Oxidation Protection in Metal-Binding Peptide Motif and Its Application to Antibody for Site-Selective Conjugation	27420328
4945924	2016	1	Generation and evaluation of <italic>Myostatin</italic> knock-out rabbits and goats using CRISPR/Cas9 system	27417210
4945649	2016	2	Partial Activation of SA- and JA-Defensive Pathways in Strawberry upon <italic>Colletotrichum acutatum</italic> Interaction	27471515
5100351	2016	3	Role of FET proteins in neurodegenerative disorders	27415968
5036407	2016	1	NDRG1 overexpression promotes the progression of esophageal squamous cell carcinoma through modulating Wnt signaling pathway	27414086
4974528	2016	1	Determinants of Genomic RNA Encapsidation in the <italic>Saccharomyces cerevisiae</italic> Long Terminal Repeat Retrotransposons Ty1 and Ty3	27428991
4974527	2016	3	Coordination of Genomic RNA Packaging with Viral Assembly in HIV-1	27428992
4950565	2016	3	Molecular characterization of an adiponectin receptor homolog in the white leg shrimp, <italic>Litopenaeus vannamei</italic>	27478708
4945039	2016	1	Cervical Cancer Genetic Susceptibility: A Systematic Review and Meta-Analyses of Recent Evidence	27415837
4945028	2016	17	Expansion of GA Dinucleotide Repeats Increases the Density of CLAMP Binding Sites on the X-Chromosome to Promote <italic>Drosophila</italic> Dosage Compensation	27414415
4944987	2016	3	Tracing QTLs for Leaf Blast Resistance and Agronomic Performance of Finger Millet (<italic>Eleusine coracana</italic> (L.) Gaertn.) Genotypes through Association Mapping and <italic>in silico</italic> Comparative Genomics Analyses	27415007
4944948	2016	1	FOXL2 Is an Essential Activator of SF-1-Induced Transcriptional Regulation of Anti-M&#xFC;llerian Hormone in Human Granulosa Cells	27414805
4944936	2016	1	Linkage Mapping of Stem Saccharification Digestibility in Rice	27415441
4944148	2016	1	Tripartite motif containing 28 (TRIM28) promotes breast cancer metastasis by stabilizing TWIST1 protein	27412325
4944133	2016	1	Quantitative Persulfide Site Identification (qPerS-SID) Reveals Protein Targets ofH<sub>2</sub>S Releasing Donors in Mammalian Cells	27411966
4944129	2016	2	A C2HC zinc finger is essential for the RING-E2 interaction of the ubiquitin ligase RNF125	27411375
4943945	2016	2	Transcription Factors and Plants Response to Drought Stress: Current Understanding and Future Directions	27471513
4977153	2016	6	Wiz binds active promoters and CTCF-binding sites and is required for normal behaviour in the mouse	27410475
4947197	2016	1	Nanoparticle analysis sheds budding insights into genetic drivers of extracellular vesicle biogenesis	27421995
4944467	2016	32	Zinc finger proteins in cancer progression	27411336
4943710	2016	1	Mesenchymal Stromal Cells Epithelial Transition Induced by Renal Tubular Cells-Derived Extracellular Vesicles	27409796
4942822	2016	1	Dissection of genetic architecture of rice plant height and heading date by multiple-strategy-based association studies	27406081
4942777	2016	1	Functional conservation and diversification of the soybean maturity gene <italic>E1</italic> and its homologs in legumes	27405888
4942463	2016	4	Low Temperature and Short-Term High-CO<sub>2</sub> Treatment in Postharvest Storage of Table Grapes at Two Maturity Stages: Effects on Transcriptome Profiling	27468290
4942460	2016	2	Older Age Results in Differential Gene Expression after Mild Traumatic Brain Injury and Is Linked to Imaging Differences at Acute Follow-up	27468266
5330940	2016	1	GFP to BFP Conversion: A Versatile Assay for the Quantification of CRISPR/Cas9-mediated Genome Editing	27404719
5066171	2016	1	A systems-oriented analysis of the grapevine R2R3-MYB transcription factor family uncovers new insights into the regulation of stilbene accumulation	27407139
5010895	2016	1	Conserved Noncoding Elements in the Most Distant Genera of Cephalochordates: The Goldilocks Principle	27412606
5000791	2016	6	Phenotypic plasticity in prostate cancer: role of intrinsically disordered proteins	27427552
4964482	2016	1	Type 1 Diabetes in Autoimmune Polyendocrinopathy-Candidiasis-Ectodermal Dystrophy Syndrome (APECED): A &#x201C;Rare&#x201D; Manifestation in a &#x201C;Rare&#x201D; Disease	27420045
4943016	2016	1	Distinct expression and function of carotenoid metabolic genes and homoeologs in developing wheat grains	27405473
4942116	2016	1	Integrating Transcriptomic and Proteomic Data Using Predictive Regulatory Network Models of Host Response to Pathogens	27403523
4941795	2016	7	A Systems View of the Differences between <italic>APOE</italic> &#x3B5;4 Carriers and Non-carriers in Alzheimer&#x2019;s Disease	27462267
4941749	2016	1	A polybasic motif in ErbB3-binding protein 1 (EBP1) has key functions in nucleolar localization and polyphosphoinositide interaction	27118868
4940732	2016	1	Heritable genome editing with CRISPR/Cas9 induces anosmia in a crop pest moth	27403935
4940402	2016	1	From Genetics to Epigenetics: New Perspectives in Tourette Syndrome Research	27462201
4997991	2016	1	Analysis of ROC: The value of HPV16 E6 protein in the diagnosis of early stage cervical carcinoma and precancerous lesions	27588123
4993433	2016	1	New insights into the regulation by RUNX1 and GFI1(s) proteins of the endothelial to hematopoietic transition generating primordial hematopoietic cells	27399214
4954737	2016	1	<italic>Sida tuberculata</italic> (Malvaceae): a study based on development of extractive system and <italic>in silico</italic> and <italic>in vitro</italic> properties	27409335
4944284	2016	1	Identification of a Functionally Relevant Adeno-Associated Virus Rep68 Oligomeric Interface	27170758
4942612	2016	2	The RNA-binding protein repertoire of <italic>Arabidopsis thaliana</italic>	27405932
4940860	2016	1	YPEL3 suppresses epithelial&#x2013;mesenchymal transition and metastasis of nasopharyngeal carcinoma cells through the Wnt/&#x3B2;-catenin signaling pathway	27400785
4940770	2016	1	Systemic epigenetic response to recombinant lentiviral vectors independent of proviral integration	27408621
5026263	2016	1	The role of RNA metabolism in neurological diseases	27785391
5391493	2016	1	SQSTM1/p62 mediates crosstalk between autophagy and the UPS in DNA repair	27391408
5342411	2016	1	14-3-3&#x3B6; and aPKC-&#x3B9; synergistically facilitate epithelial-mesenchymal transition of cholangiocarcinoma via GSK-3&#x3B2;/snail signaling pathway	27409422
5043072	2016	6	Targeted proteomic approach in prostatic tissue: a panel of potential biomarkers for cancer detection	27713912
5026256	2016	1	<italic>lolal</italic> Is an Evolutionarily New Epigenetic Regulator of <italic>dpp</italic> Transcription during Dorsal&#x2013;Ventral Axis Formation	27401231
4941120	2016	1	<italic>Wars2</italic> is a determinant of angiogenesis	27389904
4938561	2016	3	A Novel Missense Mutation of GATA4 in a Chinese Family with Congenital Heart Disease	27391137
4938541	2016	4	Preferentially Expressed Antigen of Melanoma Prevents Lung Cancer Metastasis	27391090
4938161	2016	2	The Epipolythiodiketopiperazine Gene Cluster in <italic>Claviceps purpurea</italic>: Dysfunctional Cytochrome P450 Enzyme Prevents Formation of the Previously Unknown Clapurines	27390873
4937235	2016	1	Identification and Validation of HCC-specific Gene Transcriptional Signature for Tumor Antigen Discovery	27387388
5010893	2016	1	Identification of Multiple Forms of RNA Transcripts Associated with Human-Specific Retrotransposed Gene Copies	27389689
5009752	2016	3	Perpetuating the homing endonuclease life cycle: identification of mutations that modulate and change I-TevI cleavage preference	27387281
5004832	2016	1	Genome-wide association study of drought-related resistance traits in <italic>Aegilops tauschii</italic>	27560650
4982969	2016	1	Gene Correction of iPSCs from a Wiskott-Aldrich Syndrome Patient Normalizes the Lymphoid Developmental and Functional Defects	27396937
4974523	2016	1	A Sequence-Independent Strategy for Amplification and Characterisation of Episomal Badnavirus Sequences Reveals Three Previously Uncharacterised Yam Badnaviruses	27399761
4964134	2016	5	Cancer of the Pancreas: Molecular Pathways and Current Advancement in Treatment	27471566
4937574	2016	1	A comparison of sample collection methods for quantifying cell-free fetal neurodevelopment transcripts in amniotic fluid	27389196
4936741	2016	1	A Novel Gonadotropin-Releasing Hormone 1 (<italic>Gnrh1</italic>) Enhancer-Derived Noncoding RNA Regulates <italic>Gnrh1</italic> Gene Expression in GnRH Neuronal Cell Models	27389022
4936700	2016	1	Transcriptome and Degradome of microRNAs and Their Targets in Response to Drought Stress in the Plants of a Diploid and Its Autotetraploid <italic>Paulownia australis</italic>	27388154
4936693	2016	1	Telomere Length and the Cancer&#x2013;Atherosclerosis Trade-Off	27386863
4936183	2016	1	Systematic protein-protein interaction and pathway analyses in the idiopathic inflammatory myopathies	27388770
4936093	2016	1	Expression of B-class MADS-box genes in response to variations in photoperiod is associated with chasmogamous and cleistogamous flower development in <italic>Viola philippica</italic>	27388887
4935848	2016	1	Exome sequencing in pooled DNA samples to identify maternal pre-eclampsia risk variants	27384325
5239549	2016	1	PATZ1 induces PP4R2 to form a negative feedback loop on IKK/NF-&#x3BA;B signaling in lung cancer	27391343
4948962	2016	1	Phosphatidylinositol glycan anchor biosynthesis, class X containing complex promotes cancer cell proliferation through suppression of EHD2 and ZIC1, putative tumor suppressors	27572108
4940014	2016	1	Effect of evodiamine and berberine on miR-429 as an oncogene in human colorectal cancer	27462166
4934480	2016	1	Quantification of designer nuclease induced mutation rates: a direct comparison of different methods	27419195
4933966	2016	1	Impaired neurodevelopment by the low complexity domain of CPEB4 reveals a convergent pathway with neurodegeneration	27381259
4935975	2016	1	A neomorphic cancer cell-specific role of MAGE-A4 in trans-lesion synthesis	27377895
4933991	2016	7	The mRNA-bound proteome of the human malaria parasite <italic>Plasmodium falciparum</italic>	27381095
4933361	2016	6	Estradiol Exposure Differentially Alters Monolayer versus Microtissue MCF-7 Human Breast Carcinoma Cultures	27379522
4932527	2016	1	The 14th Ile residue is essential for Leptin function in regulating energy homeostasis in rat	27378381
5342399	2016	2	CNS germinomas are characterized by global demethylation, chromosomal instability and mutational activation of the Kit-, Ras/Raf/Erk- and Akt-pathways	27391150
5226589	2016	1	Optogenetic regulation of site-specific subtelomeric DNA-methylation	27391261
4932673	2016	1	Sex-biased gene expression and sequence conservation in Atlantic and Pacific salmon lice (<italic>Lepeophtheirus salmonis</italic>)	27377915
4932371	2016	12	The Sam68 nuclear body is composed of two RNase-sensitive substructures joined by the adaptor HNRNPL	27377249
4931578	2016	1	Differential expression of microRNAs in retinal vasculopathy caused by selective M&#xFC;ller cell disruption	27373709
4964435	2016	1	Zinc as Allosteric Ion Channel Modulator: Ionotropic Receptors as Metalloproteins	27384555
4963886	2016	1	Relationship between the Balance of Hypertrophic/Hyperplastic Adipose Tissue Expansion and the Metabolic Profile in a High Glucocorticoids Model	27384583
4942948	2016	1	Genomic and functional analyses unveil the response to hyphal wall stress in <italic>Candida albicans</italic> cells lacking &#x3B2;(1,3)-glucan remodeling	27411447
5226579	2016	1	miR-29c contribute to glioma cells temozolomide sensitivity by targeting O<sup>6</sup>-methylguanine-DNA methyltransferases indirectly	27384876
5221745	2016	1	Cardiomyocytes from human pluripotent stem cells: From laboratorycuriosity to industrial biomedical platform<sup><xref ref-type="fn" rid="d32e2086">&#x2606;</xref></sup>	26524115
5100589	2016	7	The zinc fingers of YY1 bind single-stranded RNA with low sequence specificity	27369384
5081699	2016	3	ZAD-Domain Is Essential for Nuclear Localization of Insulator Proteins in Drosophila melanogaster	27795848
5065078	2016	1	Mechanisms of oestrogen receptor (ER) gene regulation in breastcancer	26884552
5010846	2016	1	Mesenchymal stem cells that located in the electromagnetic fields improves rat model of Parkinson&#x2019;s disease	27635198
5010046	2016	14	Recruitment of <styled-content style="fixed-case">TBK</styled-content>1 to cytosol&#x2010;invading <italic>Salmonella</italic> induces <styled-content style="fixed-case">WIPI</styled-content>2&#x2010;dependent antibacterial autophagy	27370208
4991199	2016	2	Significance of BMI1 and FSCN1 Expression in Colorectal Cancer	27488323
4990810	2016	1	A novel <italic>FGD1</italic> mutation in a family with Aarskog&#x2013;Scott syndrome and predominant features of congenital joint contractures	27551683
4967973	2016	1	Highlights from the 2016 International Symposium on HIV &amp; Emerging Infectious Diseases (ISHEID)	27482461
4958324	2016	1	Retinal determination genes coordinate neuroepithelial specification and neurogenesis modes in the <italic>Drosophila</italic> optic lobe	27381228
4942721	2016	2	Induced Pluripotent Stem Cells in&#xA0;Huntington&#x2019;s Disease Research: Progress&#xA0;and Opportunity	27372054
4936435	2016	2	Transcriptome Alterations In X-Irradiated Human Gingiva Fibroblasts	27356049
4930198	2016	1	Serum Soluble (Pro)Renin Receptor Levels in Maintenance Hemodialysis Patients	27367528
4930185	2016	1	Phenotypic Characterization and Genetic Dissection of Growth Period Traits in Soybean (<italic>Glycine max</italic>) Using Association Mapping	27367048
4929777	2016	2	MicroRNA-130b promotes lung cancer progression via PPAR&#x3B3;/VEGF-A/BCL-2-mediated suppression of apoptosis	27364335
4929496	2016	2	CRISP-ID: decoding CRISPR mediated indels by Sanger sequencing	27363488
4929475	2016	4	Negative regulation and developmental competence in <italic>Aspergillus</italic>	27364479
4917896	2016	1	RNA binding proteins regulate anabolic and catabolic gene expression in chondrocytes	26853752
4917888	2016	1	GFI1<sup>36N</sup> as a therapeutic and prognostic marker for myelodysplastic syndrome	27080012
4910839	2016	4	<italic>Zfp521</italic> promotes B-cell viability and <italic>cyclin D1</italic> gene expression in a B cell culture system	27107743
5216996	2016	1	Dual tumor suppressing and promoting function of Notch1 signaling in human prostate cancer	27384993
5070723	2016	1	GATA4 negatively regulates bone sialoprotein expression in osteoblasts	26973342
5022407	2016	2	Further insight into BRUTUS domain composition and functionality	27359166
4991674	2016	1	Effects of imatinib and nilotinib on the whole transcriptome of cultured murine osteoblasts	27430367
4960016	2016	3	An update on the genetic causes of central precocious puberty	27462581
4951402	2016	1	Genome-Wide Association Study of Bone Mineral Density in Korean Men	27445649
4948750	2016	3	Constitutive Expression of GATA4 Dramatically Increases the Cardiogenic Potential of D3 Mouse Embryonic Stem Cells	27441042
4928929	2016	3	Evolutionary and Topological Properties of Genes and Community Structures in Human Gene Regulatory Networks	27359334
4928815	2016	7	The Meiotic Recombination Activator PRDM9 Trimethylates Both H3K36 and H3K4 at Recombination Hotspots <italic>In Vivo</italic>	27362481
4928061	2016	1	Human GV oocytes generated by mitotically active germ cells obtained from follicular aspirates	27357640
4927627	2016	3	Tomato Plant Proteins Actively Responding to Fungal Applications and Their Role in Cell Physiology	27445848
5226576	2016	2	Capsaicin triggers autophagic cell survival which drives epithelial mesenchymal transition and chemoresistance in bladder cancer cells in an Hedgehog-dependent manner	27367032
5103233	2016	2	Manipulation of flowering time and branching by overexpression of the tomato transcription factor <italic>Sl<styled-content style="fixed-case">ZFP</styled-content>2</italic>	27214796
5094493	2016	4	ZBTB16 as a Downstream Target Gene of Osterix Regulates Osteoblastogenesis of Human Multipotent Mesenchymal Stromal Cells	27335174
4961994	2016	4	Mechanisms of TGF&#x3B2;-Induced Epithelial&#x2013;Mesenchymal Transition	27367735
4941109	2016	4	Dry and wet approaches for genome-wide functional annotation of conventional and unconventional transcriptional activators	27453771
4931343	2016	1	MLP and CARP are linked to chronic PKC&#x3B1; signalling in dilated cardiomyopathy	27353086
4928339	2016	1	Divergent activity of the gonadotropin-releasing hormone receptor gene promoter among genetic lines of pigs is partially conferred by nuclear factor (NF)-B, specificity protein (SP)1-like and GATA-4 binding sites	27356969
4927560	2016	4	Genome-wide identification of soybean WRKY transcription factors in response to salt stress	27386364
4927100	2016	1	Identification of Potentially Pathogenic Variants in the Posterior Polymorphous Corneal Dystrophy 1 Locus	27355326
4926122	2016	1	Integrating roots into a whole plant network of flowering time genes in <italic>Arabidopsis thaliana</italic>	27352932
