pmid	forename_lastname	affiliation
3967092	Karl-Josef_Dietz	Biochemistry and Physiology of Plants, University of Bielefeld, Universit&#xE4;tsstra&#xDF;e 25, D-33615 Bielefeld, Germany
3967092	Maxi_Rothbart	Institute of Biology, Plant Physiology, Humboldt-University Berlin, Philippstra&#xDF;e 13, D-10115 Berlin, Germany
3967092	Bernhard_Grimm	Institute of Biology, Plant Physiology, Humboldt-University Berlin, Philippstra&#xDF;e 13, D-10115 Berlin, Germany
3967092	Ulf-Ingo_Fl&#xFC;gge	Department of Botany II, Cologne Biocenter, University of Cologne, Z&#xFC;lpicher Stra&#xDF;e 47b, D-50674 Cologne, Germany
3967092	Rainer E._H&#xE4;usler	Department of Botany II, Cologne Biocenter, University of Cologne, Z&#xFC;lpicher Stra&#xDF;e 47b, D-50674 Cologne, Germany
4009765	Frank_Kramer	University Medical Center G&#xF6;ttingen, Department of Medical Statistics, Humboldtallee 32, D-37073 G&#xF6;ttingen, Germany; E-Mails:  (T.B.)
4009765	Michaela_Bayerlov&#xE1;	University Medical Center G&#xF6;ttingen, Department of Medical Statistics, Humboldtallee 32, D-37073 G&#xF6;ttingen, Germany; E-Mails:  (T.B.)
4009765	Tim_Bei&#xDF;barth	University Medical Center G&#xF6;ttingen, Department of Medical Statistics, Humboldtallee 32, D-37073 G&#xF6;ttingen, Germany; E-Mails:  (T.B.)
3922638	Wei_Jiao	Department of Molecular Genetics, University of Toronto, Toronto, Canada
3922638	Shankar_Vembu	Donnelly Center for Cellular and Biomolecular Research, University of Toronto, Toronto, Canada
3922638	Amit G_Deshwar	Edward S. Rogers Sr. Department of Electrical and Computer Engineering, University of Toronto, Toronto, Canada
3922638	Lincoln_Stein	Department of Molecular Genetics, University of Toronto, Toronto, Canada
3922638	Quaid_Morris	Department of Molecular Genetics, University of Toronto, Toronto, Canada
3903814	Kyung In_Kim	Biometric Research Branch, National Cancer Institute, 9609 Medical Center Dr., MSC 9735 Bethesda, MD 20892, USA
3903814	Richard_Simon	Biometric Research Branch, National Cancer Institute, 9609 Medical Center Dr., MSC 9735 Bethesda, MD 20892, USA
3885437	Hailin_Chen	        Department of Medical Physiology, Texas A&amp;M HSC College of Medicine, Temple, Texas, United States of America      
3885437	Vincent_VanBuren	        Department of Medical Physiology, Texas A&amp;M HSC College of Medicine, Temple, Texas, United States of America      
3873426	Pieter Willem_Smit	European Public Health Microbiology Training Programme, (EUPHEM), European Centre for Disease Prevention and Control (ECDC), Stockholm, Sweden      
3873426	Marjo_Haanper&#xE4;	Department of Infectious Disease Surveillance and Control, National Institute for Health and Welfare, Helsinki, Finland      
3873426	Pirre_Rantala	Department of Infectious Disease Surveillance and Control, National Institute for Health and Welfare, Helsinki, Finland      
3873426	David_Couvin	WHO Supranational TB Reference Laboratory, Tuberculosis &amp; Mycobacteria Unit, Institut Pasteur de la Guadeloupe, Abymes, France      
3873426	Outi_Lyytik&#xE4;inen	Department of Infectious Disease Surveillance and Control, National Institute for Health and Welfare, Helsinki, Finland      
3873426	Nalin_Rastogi	WHO Supranational TB Reference Laboratory, Tuberculosis &amp; Mycobacteria Unit, Institut Pasteur de la Guadeloupe, Abymes, France      
3873426	Petri_Ruutu	Department of Infectious Disease Surveillance and Control, National Institute for Health and Welfare, Helsinki, Finland      
3873426	Hanna_Soini	Department of Infectious Disease Surveillance and Control, National Institute for Health and Welfare, Helsinki, Finland      
3861357	Marta_Castro	Epidemiology Division, Institute of Tropical Medicine &#x201C;Pedro Kouri&#x201D;, Havana, Cuba      
3861357	Lizet_S&#xE1;nchez	Clinical Research Direction, Center of Molecular Immunology, Havana, Cuba      
3861357	Dennis_P&#xE9;rez	Epidemiology Division, Institute of Tropical Medicine &#x201C;Pedro Kouri&#x201D;, Havana, Cuba      
3861357	Carlos_Sebrango	Department of Mathematics, Jos&#xE9; Mart&#xED; University, Sancti Spir&#xED;tus, Cuba      
3861357	Ziv_Shkedy	Center for Statistics, Hasselt University, Diepenbeek, Belgium      
3861357	Patrick_Van der Stuyft	Unit of General Epidemiology and Disease Control, Institute of Tropical Medicine, Antwerp, Belgium      
3964979	Antonina_Andreeva	MRC Laboratory of Molecular Biology, Francis Crick Avenue, Cambridge, CB2 0QH, UK and 2European Bioinformatics Institute, Hinxton, Cambridge, CB10 1SD, UK
3964979	Dave_Howorth	MRC Laboratory of Molecular Biology, Francis Crick Avenue, Cambridge, CB2 0QH, UK and 2European Bioinformatics Institute, Hinxton, Cambridge, CB10 1SD, UK
3964979	Cyrus_Chothia	MRC Laboratory of Molecular Biology, Francis Crick Avenue, Cambridge, CB2 0QH, UK and 2European Bioinformatics Institute, Hinxton, Cambridge, CB10 1SD, UK
3964979	Eugene_Kulesha	MRC Laboratory of Molecular Biology, Francis Crick Avenue, Cambridge, CB2 0QH, UK and 2European Bioinformatics Institute, Hinxton, Cambridge, CB10 1SD, UK
3964979	Alexey G._Murzin	MRC Laboratory of Molecular Biology, Francis Crick Avenue, Cambridge, CB2 0QH, UK and 2European Bioinformatics Institute, Hinxton, Cambridge, CB10 1SD, UK
3843720	Deo_Mishra	Bayer, BioScience, Hyderabad, India      
3843720	Manne Ramachander_Vishnupriya	CSIR-Centre for Cellular and Molecular Biology, Hyderabad, India      
3843720	Madhusoodana Girija_Anil	CSIR-Centre for Cellular and Molecular Biology, Hyderabad, India      
3843720	Kotilingam_Konda	Bayer, BioScience, Hyderabad, India      
3843720	Yog_Raj	Bayer, BioScience, Hyderabad, India      
3843720	Ramesh V._Sonti	CSIR-Centre for Cellular and Molecular Biology, Hyderabad, India      
3836729	Devin_Sok	Department of Immunology and Microbial Science, The Scripps Research Institute, La Jolla, California, United States of America      
3836729	Uri_Laserson	Department of Mathematics, Massachusetts Institute of Technology, Cambridge, Massachusetts, United States of America      
3836729	Jonathan_Laserson	Department of Computer Science, Stanford University, Stanford, California, United States of America      
3836729	Yi_Liu	Department of Computer Science, Stanford University, Stanford, California, United States of America      
3836729	Francois_Vigneault	Department of Genetics, Harvard Medical School, Boston, Massachusetts, United States of America      
3836729	Jean-Philippe_Julien	IAVI Neutralizing Antibody Center, The Scripps Research Institute, La Jolla, California, United States of America      
3836729	Bryan_Briney	Department of Immunology and Microbial Science, The Scripps Research Institute, La Jolla, California, United States of America      
3836729	Alejandra_Ramos	Department of Immunology and Microbial Science, The Scripps Research Institute, La Jolla, California, United States of America      
3836729	Karen F._Saye	Department of Immunology and Microbial Science, The Scripps Research Institute, La Jolla, California, United States of America      
3836729	Khoa_Le	Department of Immunology and Microbial Science, The Scripps Research Institute, La Jolla, California, United States of America      
3836729	Alison_Mahan	Ragon Institute of Massachusetts General Hospital, Massachusetts Institute of Technology, and Harvard University, Boston, Massachusetts, United States of America      
3836729	Shenshen_Wang	Department of Chemical Engineering, Massachusetts Institute of Technology, Cambridge, Massachusetts, United States of America      
3836729	Mehran_Kardar	Department of Physics, Massachusetts Institute of Technology, Cambridge, Massachusetts, United States of America      
3836729	Gur_Yaari	Department of Pathology, Yale University School of Medicine, New Haven, Connecticut, United States of America      
3836729	Laura M._Walker	Department of Immunology and Microbial Science, The Scripps Research Institute, La Jolla, California, United States of America      
3836729	Birgitte B._Simen	454 Life Sciences &#x2013; A Roche Company, Branford, Connecticut, United States of America      
3836729	Elizabeth P._St. John	454 Life Sciences &#x2013; A Roche Company, Branford, Connecticut, United States of America      
3836729	Po-Ying_Chan-Hui	Theraclone Sciences, Inc., Seattle, Washington, United States of America      
3836729	Kristine_Swiderek	Theraclone Sciences, Inc., Seattle, Washington, United States of America      
3836729	Stephen H._Kleinstein	Department of Pathology, Yale University School of Medicine, New Haven, Connecticut, United States of America      
3836729	Galit_Alter	Ragon Institute of Massachusetts General Hospital, Massachusetts Institute of Technology, and Harvard University, Boston, Massachusetts, United States of America      
3836729	Michael S._Seaman	Beth Israel Deaconess Medical Center, Boston, Massachusetts, United States of America      
3836729	Arup K._Chakraborty	Ragon Institute of Massachusetts General Hospital, Massachusetts Institute of Technology, and Harvard University, Boston, Massachusetts, United States of America      
3836729	Daphne_Koller	Department of Computer Science, Stanford University, Stanford, California, United States of America      
3836729	Ian A._Wilson	IAVI Neutralizing Antibody Center, The Scripps Research Institute, La Jolla, California, United States of America      
3836729	George M._Church	Harvard-MIT Division of Health Sciences and Technology, Massachusetts Institute of Technology, Cambridge, Massachusetts, United States of America      
3836729	Dennis R._Burton	Department of Immunology and Microbial Science, The Scripps Research Institute, La Jolla, California, United States of America      
3836729	Pascal_Poignard	Department of Immunology and Microbial Science, The Scripps Research Institute, La Jolla, California, United States of America      
4003408	Paul_Richmond	Department of Automatic Control and Systems Engineering, University of Sheffield, Sheffield, UK 
4003408	Alex_Cope	Department of Automatic Control and Systems Engineering, University of Sheffield, Sheffield, UK 
4003408	Kevin_Gurney	Department of Psychology, University of Sheffield, Sheffield, UK 
4003408	David J._Allerton	Department of Automatic Control and Systems Engineering, University of Sheffield, Sheffield, UK 
3817170	Michal Jan_Gajda	NMR-based Structural Biology, Max Planck Institute for Biophysical Chemistry, G&#xF6;ttingen, Niedersachsen, Germany      
3817170	Denise_Martinez Zapien	Laboratoire de Biologie et G&#xE9;nomique Structurales, Institut de G&#xE9;n&#xE9;tique et de Biologie Mol&#xE9;culaire et Cellulaire, Illkirch, Bas-Rhin, France      
3817170	Emiko_Uchikawa	Laboratoire de Biologie et G&#xE9;nomique Structurales, Institut de G&#xE9;n&#xE9;tique et de Biologie Mol&#xE9;culaire et Cellulaire, Illkirch, Bas-Rhin, France      
3817170	Anne-Catherine_Dock-Bregeon	Laboratoire de Biologie et G&#xE9;nomique Structurales, Institut de G&#xE9;n&#xE9;tique et de Biologie Mol&#xE9;culaire et Cellulaire, Illkirch, Bas-Rhin, France      
3816297	Renato_de Paula	Department of Computer Science, University of Brasilia - UnB, Brasilia, Brazil
3816297	Maristela_Holanda	Department of Computer Science, University of Brasilia - UnB, Brasilia, Brazil
3816297	Luciana SA_Gomes	Department of Informatics, Pontificial Catholic University - PUC/RJ, Rio de Janeiro, Brazil
3816297	Sergio_Lifschitz	Department of Informatics, Pontificial Catholic University - PUC/RJ, Rio de Janeiro, Brazil
3816297	Maria Emilia MT_Walter	Department of Computer Science, University of Brasilia - UnB, Brasilia, Brazil
3852244	Zuoshuang_Xiang	Unit for Laboratory Animal Medicine, University of Michigan, Ann Arbor, MI, USA
3852244	Tingting_Qin	Bioinformatics Graduate Program, Medical University of South Carolina, Charleston, SC, USA
3852244	Zhaohui S_Qin	Department of Biostatistics and Bioinformatics, Rollins School of Public Health, Emory University, Atlanta, GA 30322, USA
3852244	Yongqun_He	Unit for Laboratory Animal Medicine, University of Michigan, Ann Arbor, MI, USA
3851320	Jialiang_Yang	Systems Biology Laboratory, Department of Basic Sciences, College of Veterinary Medicine, Mississippi State University, Mississippi State, MS 39762, USA
3851320	Jun_Li	CAS-MPG Partner Institute for Computational Biology, Key Laboratory of Computational Biology, Shanghai Institutes for Biological Sciences, Chinese Academy of Sciences, Shanghai 200031, China
3851320	Stefan_Gr&#xFC;newald	CAS-MPG Partner Institute for Computational Biology, Key Laboratory of Computational Biology, Shanghai Institutes for Biological Sciences, Chinese Academy of Sciences, Shanghai 200031, China
3851320	Xiu-Feng_Wan	Systems Biology Laboratory, Department of Basic Sciences, College of Veterinary Medicine, Mississippi State University, Mississippi State, MS 39762, USA
3789834	Shisong_Ma	Department of Plant Biology and the Genome Center, College of Biological Sciences, University of California, Davis, Davis, California, United States of America      
3789834	Smit_Shah	Department of Plant Biology and the Genome Center, College of Biological Sciences, University of California, Davis, Davis, California, United States of America      
3789834	Hans J._Bohnert	Departments of Plant Biology and Crop Sciences, University of Illinois at Urbana-Champaign, Urbana, Illinois, United States of America, and Division of Life Sciences, Gyeongsang National University, Jinju, Korea      
3789834	Michael_Snyder	Department of Genetics, Stanford University, Stanford, California, United States of America      
3789834	Savithramma P._Dinesh-Kumar	Department of Plant Biology and the Genome Center, College of Biological Sciences, University of California, Davis, Davis, California, United States of America      
3901290	Wei_Zou	California Department of Public Health, 850 Marina Bay Parkway, G365, Richmond, CA 94804, USA; E-Mail: 
3901290	Jianwen_She	California Department of Public Health, 850 Marina Bay Parkway, G365, Richmond, CA 94804, USA; E-Mail: 
3901290	Vladimir V._Tolstikov	Tailored Therapeutics, Eli Lilly and Company, Lilly Corporate Center, DC 0714, Indianapolis, IN 46285, USA
3844597	Michal_Korostynski	Department of Molecular Neuropharmacology, Institute of Pharmacology Polish Academy of Sciences, Sm&#x119;tna 12, PL 31-343, Krak&#xF3;w, Poland
3844597	Marcin_Piechota	Department of Molecular Neuropharmacology, Institute of Pharmacology Polish Academy of Sciences, Sm&#x119;tna 12, PL 31-343, Krak&#xF3;w, Poland
3844597	Jaroslaw_Dzbek	Department of Molecular Neuropharmacology, Institute of Pharmacology Polish Academy of Sciences, Sm&#x119;tna 12, PL 31-343, Krak&#xF3;w, Poland
3844597	Wiktor_Mlynarski	Department of Molecular Neuropharmacology, Institute of Pharmacology Polish Academy of Sciences, Sm&#x119;tna 12, PL 31-343, Krak&#xF3;w, Poland
3844597	Klaudia_Szklarczyk	Department of Molecular Neuropharmacology, Institute of Pharmacology Polish Academy of Sciences, Sm&#x119;tna 12, PL 31-343, Krak&#xF3;w, Poland
3844597	Barbara_Ziolkowska	Department of Molecular Neuropharmacology, Institute of Pharmacology Polish Academy of Sciences, Sm&#x119;tna 12, PL 31-343, Krak&#xF3;w, Poland
3844597	Ryszard_Przewlocki	Department of Molecular Neuropharmacology, Institute of Pharmacology Polish Academy of Sciences, Sm&#x119;tna 12, PL 31-343, Krak&#xF3;w, Poland
3846367	Miri_Michaeli	The Mina &amp; Everard Goodman Faculty of Life Sciences, Bar-Ilan University, Ramat-Gan 52900, Israel
3846367	Michal_Barak	The Mina &amp; Everard Goodman Faculty of Life Sciences, Bar-Ilan University, Ramat-Gan 52900, Israel
3846367	Lena_Hazanov	The Mina &amp; Everard Goodman Faculty of Life Sciences, Bar-Ilan University, Ramat-Gan 52900, Israel
3846367	Hila_Noga	The Mina &amp; Everard Goodman Faculty of Life Sciences, Bar-Ilan University, Ramat-Gan 52900, Israel
3846367	Ramit_Mehr	The Mina &amp; Everard Goodman Faculty of Life Sciences, Bar-Ilan University, Ramat-Gan 52900, Israel
3765910	Tobias_Czauderna	Leibniz Institute of Plant Genetics and Crop Plant Research (IPK), Gatersleben, Germany
3765910	Michael_Wybrow	Caulfield School of Information Technology, Monash University, Victoria 3145, Australia
3765910	Kim_Marriott	Caulfield School of Information Technology, Monash University, Victoria 3145, Australia
3765910	Falk_Schreiber	Leibniz Institute of Plant Genetics and Crop Plant Research (IPK), Gatersleben, Germany
3972674	Bashar_Ibrahim	Bio Systems Analysis Group, Institute of Computer Science, Jena Centre for Bioinformatics and Friedrich Schiller University Jena, Ernst-Abbe-Platz 2, D-0007743 Jena, Germany;E-Mails:  (J.H.)
3972674	Richard_Henze	Bio Systems Analysis Group, Institute of Computer Science, Jena Centre for Bioinformatics and Friedrich Schiller University Jena, Ernst-Abbe-Platz 2, D-0007743 Jena, Germany;E-Mails:  (J.H.)
3972674	Gerd_Gruenert	Bio Systems Analysis Group, Institute of Computer Science, Jena Centre for Bioinformatics and Friedrich Schiller University Jena, Ernst-Abbe-Platz 2, D-0007743 Jena, Germany;E-Mails:  (J.H.)
3972674	Matthew_Egbert	Bio Systems Analysis Group, Institute of Computer Science, Jena Centre for Bioinformatics and Friedrich Schiller University Jena, Ernst-Abbe-Platz 2, D-0007743 Jena, Germany;E-Mails:  (J.H.)
3972674	Jan_Huwald	Bio Systems Analysis Group, Institute of Computer Science, Jena Centre for Bioinformatics and Friedrich Schiller University Jena, Ernst-Abbe-Platz 2, D-0007743 Jena, Germany;E-Mails:  (J.H.)
3972674	Peter_Dittrich	Bio Systems Analysis Group, Institute of Computer Science, Jena Centre for Bioinformatics and Friedrich Schiller University Jena, Ernst-Abbe-Platz 2, D-0007743 Jena, Germany;E-Mails:  (J.H.)
3694964	Rachana_Garg	        Department of Pharmacology, Perelman School of Medicine, University of Pennsylvania, Philadelphia, Pennsylvania      
3694964	M. Cecilia_Caino	        Department of Pharmacology, Perelman School of Medicine, University of Pennsylvania, Philadelphia, Pennsylvania      
3694964	Marcelo G._Kazanietz	        Department of Pharmacology, Perelman School of Medicine, University of Pennsylvania, Philadelphia, Pennsylvania      
3713881	Melanie_Hingle	University of Arizona        Department of Nutritional Science        University of Arizona        Tucson, AZ        United States      
3713881	Donella_Yoon	University of Arizona        Department of Nutritional Science        University of Arizona        Tucson, AZ        United States      
3713881	Joseph_Fowler	University of Arizona        Department of Computer Science        University of Arizona        Tucson, AZ        United States      
3713881	Stephen_Kobourov	University of Arizona        Department of Computer Science        University of Arizona        Tucson, AZ        United States      
3713881	Michael Lee_Schneider	University of Arizona        Department of Computer Science        University of Arizona        Tucson, AZ        United States      
3713881	Daniel_Falk	Niagara Computer Services, Inc.        Jenkintown, PA        United States      
3713881	Randy_Burd	University of Arizona        Department of Nutritional Science        University of Arizona        Tucson, AZ        United States      
3691179	Patricia_Sheen	Laboratorio de Enfermedades Infecciosas, Laboratorios de Investigaci&#xF3;n y Desarrollo, Facultad de Ciencias y Filosof&#xED;a, Universidad Peruana Cayetano Heredia, Lima, Peru      
3691179	David_Couvin	WHO Supranational TB Reference Laboratory, TB and Mycobacteria Unit, Institut Pasteur de la Guadeloupe, Guadeloupe, France      
3691179	Louis_Grandjean	Laboratorio de Enfermedades Infecciosas, Laboratorios de Investigaci&#xF3;n y Desarrollo, Facultad de Ciencias y Filosof&#xED;a, Universidad Peruana Cayetano Heredia, Lima, Peru      
3691179	Mirko_Zimic	Laboratorio de Enfermedades Infecciosas, Laboratorios de Investigaci&#xF3;n y Desarrollo, Facultad de Ciencias y Filosof&#xED;a, Universidad Peruana Cayetano Heredia, Lima, Peru      
3691179	Maria_Dominguez	Laboratorio de Enfermedades Infecciosas, Laboratorios de Investigaci&#xF3;n y Desarrollo, Facultad de Ciencias y Filosof&#xED;a, Universidad Peruana Cayetano Heredia, Lima, Peru      
3691179	Giannina_Luna	Laboratorio de Enfermedades Infecciosas, Laboratorios de Investigaci&#xF3;n y Desarrollo, Facultad de Ciencias y Filosof&#xED;a, Universidad Peruana Cayetano Heredia, Lima, Peru      
3691179	Robert H._Gilman	Laboratorio de Enfermedades Infecciosas, Laboratorios de Investigaci&#xF3;n y Desarrollo, Facultad de Ciencias y Filosof&#xED;a, Universidad Peruana Cayetano Heredia, Lima, Peru      
3691179	Nalin_Rastogi	WHO Supranational TB Reference Laboratory, TB and Mycobacteria Unit, Institut Pasteur de la Guadeloupe, Guadeloupe, France      
3691179	David A. J._Moore	Laboratorio de Enfermedades Infecciosas, Laboratorios de Investigaci&#xF3;n y Desarrollo, Facultad de Ciencias y Filosof&#xED;a, Universidad Peruana Cayetano Heredia, Lima, Peru      
3747863	Francesco_Napolitano	Department of Computer Science (DI),University of Salerno, Fisciano (SA) 84084, Italy
3747863	Renato_Mariani-Costantini	Department of Medicine, Dentistry and Biotechnology &#x201C;G. d&#x2019;Annunzio&#x201D; University, Chieti-Pescara, Italy
3747863	Roberto_Tagliaferri	Department of Computer Science (DI),University of Salerno, Fisciano (SA) 84084, Italy
3692099	Javier_Arnedo	Department of Computer Science and Artificial Intelligence, University of Granada, E-18071 Granada, Spain, 2Department of Psychiatry, Washington University School of Medicine, Campus Box 8230, 660 South Euclid Avenue, St. Louis, MO 63110, USA and 3Department of Psychiatry and Behavioral Neurosciences, University of South Florida, 3515 East Fletcher Avenue Tampa, FL 33613, USA
3692099	Coral_del Val	Department of Computer Science and Artificial Intelligence, University of Granada, E-18071 Granada, Spain, 2Department of Psychiatry, Washington University School of Medicine, Campus Box 8230, 660 South Euclid Avenue, St. Louis, MO 63110, USA and 3Department of Psychiatry and Behavioral Neurosciences, University of South Florida, 3515 East Fletcher Avenue Tampa, FL 33613, USA
3692099	Gabriel Alejandro_de Erausquin	Department of Computer Science and Artificial Intelligence, University of Granada, E-18071 Granada, Spain, 2Department of Psychiatry, Washington University School of Medicine, Campus Box 8230, 660 South Euclid Avenue, St. Louis, MO 63110, USA and 3Department of Psychiatry and Behavioral Neurosciences, University of South Florida, 3515 East Fletcher Avenue Tampa, FL 33613, USA
3692099	Roc&#xED;o_Romero-Zaliz	Department of Computer Science and Artificial Intelligence, University of Granada, E-18071 Granada, Spain, 2Department of Psychiatry, Washington University School of Medicine, Campus Box 8230, 660 South Euclid Avenue, St. Louis, MO 63110, USA and 3Department of Psychiatry and Behavioral Neurosciences, University of South Florida, 3515 East Fletcher Avenue Tampa, FL 33613, USA
3692099	Dragan_Svrakic	Department of Computer Science and Artificial Intelligence, University of Granada, E-18071 Granada, Spain, 2Department of Psychiatry, Washington University School of Medicine, Campus Box 8230, 660 South Euclid Avenue, St. Louis, MO 63110, USA and 3Department of Psychiatry and Behavioral Neurosciences, University of South Florida, 3515 East Fletcher Avenue Tampa, FL 33613, USA
3692099	Claude Robert_Cloninger	Department of Computer Science and Artificial Intelligence, University of Granada, E-18071 Granada, Spain, 2Department of Psychiatry, Washington University School of Medicine, Campus Box 8230, 660 South Euclid Avenue, St. Louis, MO 63110, USA and 3Department of Psychiatry and Behavioral Neurosciences, University of South Florida, 3515 East Fletcher Avenue Tampa, FL 33613, USA
3692099	Igor_Zwir	Department of Computer Science and Artificial Intelligence, University of Granada, E-18071 Granada, Spain, 2Department of Psychiatry, Washington University School of Medicine, Campus Box 8230, 660 South Euclid Avenue, St. Louis, MO 63110, USA and 3Department of Psychiatry and Behavioral Neurosciences, University of South Florida, 3515 East Fletcher Avenue Tampa, FL 33613, USA
3702256	Weijun_Luo	Department of Bioinformatics and Genomics, UNC Charlotte, Charlotte, NC 28223 and 2UNC Charlotte Department of Bioinformatics and Genomics, North Carolina Research Campus, Kannapolis, NC 28081, USA
3702256	Cory_Brouwer	Department of Bioinformatics and Genomics, UNC Charlotte, Charlotte, NC 28223 and 2UNC Charlotte Department of Bioinformatics and Genomics, North Carolina Research Campus, Kannapolis, NC 28081, USA
3662787	Michelle T._Dimon	Department of Dermatology, University of California San Francisco, San Francisco, California, United States of America      
3662787	Henry M._Wood	Leeds Institute of Molecular Medicine, St James&#x2019;s University Hospital, Leeds, United Kingdom      
3662787	Pamela H._Rabbitts	Leeds Institute of Molecular Medicine, St James&#x2019;s University Hospital, Leeds, United Kingdom      
3662787	Sarah T._Arron	Department of Dermatology, University of California San Francisco, San Francisco, California, United States of America      
3654441	Lizhi Ian_Gong	Division of Basic Sciences, Fred Hutchinson Cancer Research Center, Seattle, United States
3654441	Marc A_Suchard	Departments of Biomathematics, Biostatistics, and Human Genetics, University of California, Los Angeles, Los Angeles, United States
3654441	Jesse D_Bloom	Division of Basic Sciences, Fred Hutchinson Cancer Research Center, Seattle, United States
3692125	Florian_Eggenhofer	Institute for Theoretical Chemistry, University of Vienna, W&#xE4;hringerstrasse 17, A-1090 Vienna, Austria and 2Bioinformatics and Computational Biology Research Group, University of Vienna, W&#xE4;hringerstrasse 17, A-1090 Vienna, Austria
3692125	Ivo L._Hofacker	Institute for Theoretical Chemistry, University of Vienna, W&#xE4;hringerstrasse 17, A-1090 Vienna, Austria and 2Bioinformatics and Computational Biology Research Group, University of Vienna, W&#xE4;hringerstrasse 17, A-1090 Vienna, Austria
3692125	Christian_H&#xF6;ner zu Siederdissen	Institute for Theoretical Chemistry, University of Vienna, W&#xE4;hringerstrasse 17, A-1090 Vienna, Austria and 2Bioinformatics and Computational Biology Research Group, University of Vienna, W&#xE4;hringerstrasse 17, A-1090 Vienna, Austria
3692080	Xin_Yi	State Key Laboratory of Plant Physiology and Biochemistry, College of Biological Sciences, China Agricultural University, Beijing 100193, China and 2Department of Bioinformatics, School of Life Sciences and Technology, Tongji University, 1239 Siping Road, Shanghai 200092, China
3692080	Zhou_Du	State Key Laboratory of Plant Physiology and Biochemistry, College of Biological Sciences, China Agricultural University, Beijing 100193, China and 2Department of Bioinformatics, School of Life Sciences and Technology, Tongji University, 1239 Siping Road, Shanghai 200092, China
3692080	Zhen_Su	State Key Laboratory of Plant Physiology and Biochemistry, College of Biological Sciences, China Agricultural University, Beijing 100193, China and 2Department of Bioinformatics, School of Life Sciences and Technology, Tongji University, 1239 Siping Road, Shanghai 200092, China
3673213	Christoph_Sommer	Institute of Molecular Biotechnology of the Austrian Academy of Sciences (IMBA), 1030 Vienna, Austria, 2Institute of Biochemistry, Department of Biology Swiss Federal Institute of Technology (ETH Zurich), 8093 Zurich, Switzerland and 3Genome Biology Unit, European Molecular Biology Laboratory (EMBL), 69117 Heidelberg, Germany
3673213	Michael_Held	Institute of Molecular Biotechnology of the Austrian Academy of Sciences (IMBA), 1030 Vienna, Austria, 2Institute of Biochemistry, Department of Biology Swiss Federal Institute of Technology (ETH Zurich), 8093 Zurich, Switzerland and 3Genome Biology Unit, European Molecular Biology Laboratory (EMBL), 69117 Heidelberg, Germany
3673213	Bernd_Fischer	Institute of Molecular Biotechnology of the Austrian Academy of Sciences (IMBA), 1030 Vienna, Austria, 2Institute of Biochemistry, Department of Biology Swiss Federal Institute of Technology (ETH Zurich), 8093 Zurich, Switzerland and 3Genome Biology Unit, European Molecular Biology Laboratory (EMBL), 69117 Heidelberg, Germany
3673213	Wolfgang_Huber	Institute of Molecular Biotechnology of the Austrian Academy of Sciences (IMBA), 1030 Vienna, Austria, 2Institute of Biochemistry, Department of Biology Swiss Federal Institute of Technology (ETH Zurich), 8093 Zurich, Switzerland and 3Genome Biology Unit, European Molecular Biology Laboratory (EMBL), 69117 Heidelberg, Germany
3673213	Daniel W._Gerlich	Institute of Molecular Biotechnology of the Austrian Academy of Sciences (IMBA), 1030 Vienna, Austria, 2Institute of Biochemistry, Department of Biology Swiss Federal Institute of Technology (ETH Zurich), 8093 Zurich, Switzerland and 3Genome Biology Unit, European Molecular Biology Laboratory (EMBL), 69117 Heidelberg, Germany
3644240	S Alexander_Riemer	Department of Bioinformatics and Biochemistry, Technische Universit&#xE4;t Braunschweig, Braunschweig, Germany
3644240	Ren&#xE9;_Rex	Department of Bioinformatics and Biochemistry, Technische Universit&#xE4;t Braunschweig, Braunschweig, Germany
3644240	Dietmar_Schomburg	Department of Bioinformatics and Biochemistry, Technische Universit&#xE4;t Braunschweig, Braunschweig, Germany
3678297	Fabio_Valente	From INRA, UMR 0320/UMR 8120 G&#xE9;n&#xE9;tique V&#xE9;g&#xE9;tale, F-91190 Gif-sur-Yvette, France (Valente, Gauthier, Bardol, Blanc, Joets, Charcosset, and Moreau); and Euralis Semences, Domaine de Sandreau, 31700 Mondonville, France (Bardol).
3678297	Franck_Gauthier	From INRA, UMR 0320/UMR 8120 G&#xE9;n&#xE9;tique V&#xE9;g&#xE9;tale, F-91190 Gif-sur-Yvette, France (Valente, Gauthier, Bardol, Blanc, Joets, Charcosset, and Moreau); and Euralis Semences, Domaine de Sandreau, 31700 Mondonville, France (Bardol).
3678297	Nicolas_Bardol	From INRA, UMR 0320/UMR 8120 G&#xE9;n&#xE9;tique V&#xE9;g&#xE9;tale, F-91190 Gif-sur-Yvette, France (Valente, Gauthier, Bardol, Blanc, Joets, Charcosset, and Moreau); and Euralis Semences, Domaine de Sandreau, 31700 Mondonville, France (Bardol).
3678297	Guylaine_Blanc	From INRA, UMR 0320/UMR 8120 G&#xE9;n&#xE9;tique V&#xE9;g&#xE9;tale, F-91190 Gif-sur-Yvette, France (Valente, Gauthier, Bardol, Blanc, Joets, Charcosset, and Moreau); and Euralis Semences, Domaine de Sandreau, 31700 Mondonville, France (Bardol).
