pmid	year	journal	title
27515058	2016	Ann. Rheum. Dis.	Position 97 of HLA-B, a residue implicated in pathogenesis of ankylosing spondylitis, plays a key role in cell surface free heavy chain expression.
27514407	2016	Mol. Cancer Res.	Transcription Factor KLF5 Binds a Cyclin E1 Polymorphic Intronic Enhancer to Confer Increased Bladder Cancer Risk.
27513337	2016	PLoS ONE	The Dual NOD1/NOD2 Agonism of Muropeptides Containing a Meso-Diaminopimelic Acid Residue.
27512898	2016	Cell Host Microbe	Unhealthy Sugars in Bacterial Cytotoxicity.
27510903	2016	Sci Transl Med	Loss-of-function mutations in the RNA biogenesis factor NAF1 predispose to pulmonary fibrosis-emphysema.
27510362	2016	Plant Biotechnol. J.	An Agrobacterium-delivered CRISPR/Cas9 system for high-frequency targeted mutagenesis in maize.
27510266	2016	Sci Rep	Efficient liver repopulation of transplanted hepatocyte prevents cirrhosis in a rat model of hereditary tyrosinemia type I.
27510204	2016	Nature	Replications, ridicule and a recluse: the controversy over NgAgo gene-editing intensifies.
27510203	2016	Nature	Beyond CRISPR: A guide to the many other ways to edit a genome.
27508066	2016	F1000Res	Genome-edited human stem cell-derived beta cells: a powerful tool for drilling down on type 2 diabetes GWAS biology.
27507970	2016	Front Microbiol	Regulatory RNAs in the Less Studied Streptococcal Species: From Nomenclature to Identification.
27507792	2016	G3 (Bethesda)	Efficient CRISPR-Mediated Post-Transcriptional Gene Silencing in a Hyperthermophilic Archaeon Using Multiplexed crRNA Expression.
27507009	2016	Virus Res.	Pseudorabies virus can escape from CRISPR-Cas9-mediated inhibition.
27506200	2016	BMC Biol.	A tissue-specific protein purification approach in Caenorhabditis elegans identifies novel interaction partners of DLG-1/Discs large.
27506116	2016	Dev. Biol.	Nuclear receptor corepressors Ncor1 and Ncor2 (Smrt) are required for retinoic acid-dependent repression of Fgf8 during somitogenesis.
27504762	2016	Nat. Biotechnol.	First-in-human CRISPR trial.
27504665	2016	Anal. Chem.	In Vitro Evaluation of CRISPR/Cas9 Function by an Electrochemiluminescent Assay.
27503929	2016	Cancer Res.	Chromatin-Remodeling Complex SWI/SNF Controls Multidrug Resistance by Transcriptionally Regulating the Drug Efflux Pump ABCB1.
27503169	2016	Sci Rep	A 'suicide' CRISPR-Cas9 system to promote gene deletion and restoration by electroporation in Cryptococcus neoformans.
27501414	2016	Mov. Disord.	SNPing SCNA regulatory elements gives a CRISPR view of genetic susceptibility in Parkinson's disease.
27500492	2016	J. Clin. Invest.	Biallelic inactivation of REV7 is associated with Fanconi anemia.
27500183	2016	Transl Perioper Pain Med	The CRISPR/Cas9 system for gene editing and its potential application in pain research.
27499751	2016	Front Microbiol	Evolution and Diversity of Listeria monocytogenes from Clinical and Food Samples in Shanghai, China.
27499683	2016	Curr. Genomics	Genomics Approaches For Improving Salinity Stress Tolerance in Crop Plants.
27499295	2016	Mol. Cell	DNA Repair Profiling Reveals Nonrandom Outcomes at Cas9-Mediated Breaks.
27499201	2016	Stem Cell Reports	A Cas9 Variant for Efficient Generation of Indel-Free Knockin or Gene-Corrected Human Pluripotent Stem Cells.
27499075	2016	Sci Rep	Investigation of the functional role of human Interleukin-8 gene haplotypes by CRISPR/Cas9 mediated genome editing.
27498864	2016	Cell Rep	Erk5 Is a Key Regulator of Naive-Primed Transition and Embryonic Stem Cell Identity.
27498021	2016	J Control Release	CRISPR-Cas9 gene editing: Delivery aspects and therapeutic potential.
27497066	2016	Brief Funct Genomics	In vivo and in vitro disease modeling with CRISPR/Cas9.
27496775	2016	Appl. Environ. Microbiol.	Extending CRISPR-Cas9 Technology from Genome Editing to Transcriptional Engineering in the Genus Clostridium.
27496731	2016	Immunity	The AIM2-like Receptors Are Dispensable for the Interferon Response to Intracellular DNA.
27494619	2016	Fly (Austin)	Tools and strategies for scarless allele replacement in Drosophila using CRISPR/Cas9.
27494557	2016	Mol. Cell	Methods for Optimizing CRISPR-Cas9 Genome Editing Specificity.
27494556	2016	Mol. Cell	Who Is in the Driver's Seat: Tracing Cancer Genes Using CRISPR-Barcoding.
27493650	2016	Front Plant Sci	Geminivirus-Mediated Genome Editing in Potato (Solanum tuberosum L.) Using Sequence-Specific Nucleases.
27493190	2016	Science	Diverse evolutionary roots and mechanistic variations of the CRISPR-Cas systems.
27492621	2016	Nat Commun	Sec16 alternative splicing dynamically controls COPII transport efficiency.
27492474	2016	Science	Targeted nucleotide editing using hybrid prokaryotic and vertebrate adaptive immune systems.
27491876	2016	BMC Genomics	A simplified method for identifying early CRISPR-induced indels in zebrafish embryos using High Resolution Melting analysis.
27490630	2016	Nat Protoc	Genome editing comes of age.
27489347	2016	Proc. Natl. Acad. Sci. U.S.A.	microRNA-309 targets the Homeobox gene SIX4 and controls ovarian development in the mosquito Aedes aegypti.
27489041	2016	Sci Rep	One step engineering of the small-subunit ribosomal RNA using CRISPR/Cas9.
27488074	2016	Asia Pac J Ophthalmol (Phila)	Gene Therapy and Gene Editing for the Corneal Dystrophies.
27488072	2016	Asia Pac J Ophthalmol (Phila)	Clustered Regularly Interspaced Short Palindromic Repeats: Challenges in Treating Retinal Disease.
27487802	2016	J Zhejiang Univ Sci B	Comparative genomic analysis of Lactobacillus plantarum ZJ316 reveals its genetic adaptation and potential probiotic profiles.
27486969	2016	Oncotarget	CRISPR Cas9-guided chromatin immunoprecipitation identifies miR483 as an epigenetic modulator of IGF2 imprinting in tumors.
27486782	2016	Am. J. Hum. Genet.	Whole-Exome Sequencing Identifies Loci Associated with Blood Cell Traits and Reveals a Role for Alternative GFI1B Splice Variants in Human Hematopoiesis.
27486780	2016	Am. J. Hum. Genet.	TTC25 Deficiency Results in Defects of the Outer Dynein Arm Docking Machinery and Primary Ciliary Dyskinesia with Left-Right Body Asymmetry Randomization.
27485354	2016	J. Infect. Dis.	Human ULK1 Variation and Susceptibility to Mycobacterium tuberculosis Infection.
27485003	2016	Cancer Discov	Genomic Amplifications Cause False Positives in CRISPR Screens.
27484623	2016	Sci Rep	A CRISPR-Cas9 sex-ratio distortion system for genetic control.
27484482	2016	Nucleic Acids Res.	Co-incident insertion enables high efficiency genome engineering in mouse embryonic stem cells.
27483988	2016	Hum. Gene Ther.	Gene Editing of Human Hematopoietic Stem and Progenitor Cells: Promise and Potential Hurdles.
27483984	2016	Sci Rep	Manipulating the Biosynthesis of Bioactive Compound Alkaloids for Next-Generation Metabolic Engineering in Opium Poppy Using CRISPR-Cas 9 Genome Editing Technology.
27483347	2016	Dis Model Mech	Increased trabecular bone and improved biomechanics in an osteocalcin-null rat model created by CRISPR/Cas9 technology.
27482569	2016	Nat. Methods	GENOMICS. Cas9 and the importance of asymmetry.
27479602	2016	PLoS ONE	Mic13 Is Essential for Formation of Crista Junctions in Mammalian Cells.
27476975	2016	Cell Metab.	Circadian Rhythm Disruption Promotes Lung Tumorigenesis.
27475852	2016	Curr. Top. Dev. Biol.	The Genetic Regulation of Cell Fate During Preimplantation Mouse Development.
27474440	2016	Genes Dev.	Loss of l(3)mbt leads to acquisition of the ping-pong cycle in Drosophila ovarian somatic cells.
27474397	2016	Dev. Biol.	Electroporation of Cas9 protein/sgRNA into early pronuclear zygotes generates non-mosaic mutants in the mouse.
27473912	2016	Methods Cell Biol.	Investigation of septin biology in vivo using zebrafish.
27473082	2016	Tumour Biol.	A novel VHLα isoform inhibits Warburg effect via modulation of PKM splicing.
27472953	2016	Protein Cell	An episomal CRISPR/Cas9 system to derive vector-free gene modified mammalian cells.
27472659	2016	Plant Signal Behav	The broad roles of CBF genes: From development to abiotic stress.
27472462	2016	Oncotarget	Effective combination therapies in preclinical endocrine resistant breast cancer models harboring ER mutations.
27472056	2016	PLoS Genet.	Mutation of Growth Arrest Specific 8 Reveals a Role in Motile Cilia Function and Human Disease.
27469253	2016	Zool. Res.	Advances and perspectives in the application of CRISPR/Cas9 in insects.
27469252	2016	Zool. Res.	Application of the genome editing tool CRISPR/Cas9 in non-human primates.
27469251	2016	Zool. Res.	Generation of genetically modified mice using CRISPR/Cas9 and haploid embryonic stem cell systems.
27469250	2016	Zool. Res.	The big bang of genome editing technology: development and application of the CRISPR/Cas9 system in disease animal models.
27468394	2016	Springerplus	The effect of injection speed and serial injection on propidium iodide entry into cultured HeLa and primary neonatal fibroblast cells using lance array nanoinjection.
27467241	2016	Cell Syst	Principles of Systems Biology, No. 7.
27467070	2016	PLoS Genet.	Selection on a Subunit of the NURF Chromatin Remodeler Modifies Life History Traits in a Domesticated Strain of Caenorhabditis elegans.
27466170	2016	Sci Rep	DNA-free two-gene knockout in Chlamydomonas reinhardtii via CRISPR-Cas9 ribonucleoproteins.
27466110	2016	Nature	Tapping genetics for better beer.
27466105	2016	Nature	Chinese scientists to pioneer first human CRISPR trial.
27465542	2016	Nat Commun	CRISPaint allows modular base-specific gene tagging using a ligase-4-dependent mechanism.
27465215	2016	Sci Rep	Allele-specific locus binding and genome editing by CRISPR at the p16INK4a locus.
27464801	2016	Methods Mol. Biol.	Generation of Targeted Genomic Deletions Through CRISPR/Cas System in Zebrafish.
27464800	2016	Methods Mol. Biol.	Detection of Multiple Genome Modifications Induced by the CRISPR/Cas9 System.
27464799	2016	Methods Mol. Biol.	Homology-Independent Integration of Plasmid DNA into the Zebrafish Genome.
27464798	2016	Methods Mol. Biol.	TALEN-Mediated Mutagenesis and Genome Editing.
27462461	2016	Cell Discov	A genome-scale CRISPR-Cas9 screening method for protein stability reveals novel regulators of Cdc25A.
27462456	2016	Cell Discov	A CRISPR-based approach for targeted DNA demethylation.
27461955	2016	Sci Rep	BATCH-GE: Batch analysis of Next-Generation Sequencing data for genome editing assessment.
27461509	2016	Sci Rep	Genomic epidemiology and global diversity of the emerging bacterial pathogen Elizabethkingia anophelis.
27460639	2016	Sci Rep	Novel HDAd/EBV Reprogramming Vector and Highly Efficient Ad/CRISPR-Cas Sickle Cell Disease Gene Correction.
27459410	2016	Environ. Sci. Technol.	Functional Toxicogenomic Assessment of Triclosan in Human HepG2 Cells Using Genome-Wide CRISPR-Cas9 Screening.
27458917	2016	Curr. Biol.	CRISPR-Cas: Spacer Diversity Determines the Efficiency of Defense.
27458028	2016	Sci Rep	Using CRISPR-Cas9 to quantify the contributions of O-glycans, N-glycans and Glycosphingolipids to human leukocyte-endothelium adhesion.
27456004	2016	Genome Res.	A synergistic DNA logic predicts genome-wide chromatin accessibility.
27455903	2016	Eur. J. Pharmacol.	Gene based therapies for kidney regeneration.
27455460	2016	Nat. Struct. Mol. Biol.	Structural basis of Cas3 inhibition by the bacteriophage protein AcrF3.
27455021	2016	Zhonghua Yi Xue Yi Chuan Xue Za Zhi	[Application of CRISPR-Cas9 genome editing for constructing animal models of human diseases].
27454445	2016	Biotechnol. Bioeng.	Enhanced integration of large DNA into E. coli chromosome by CRISPR/Cas9.
27453936	2016	Am J Robot Surg	Clustered Regularly Interspaced Short Palindromic Repeats/Cas9 Genetic Engineering: Robotic Genetic Surgery.
27453578	2016	Am. J. Hum. Genet.	Biallelic Mutations in Citron Kinase Link Mitotic Cytokinesis to Human Primary Microcephaly.
27453484	2016	Cell Host Microbe	CRISPR/Cas9 Screens Reveal Requirements for Host Cell Sulfation and Fucosylation in Bacterial Type III Secretion System-Mediated Cytotoxicity.
27453044	2016	Mol. Cell	CRISPR-Barcoding for Intratumor Genetic Heterogeneity Modeling and Functional Analysis of Oncogenic Driver Mutations.
27450982	2016	Bioresour. Technol.	Efficient biosynthesis of (2S)-pinocembrin from d-glucose by integrating engineering central metabolic pathways with a pH-shift control strategy.
27450947	2016	Cell. Microbiol.	Secreted protein kinases regulate cyst burden during chronic toxoplasmosis.
27449614	2016	Biochemistry Mosc.	Genome- and Cell-Based Strategies in Therapy of Muscular Dystrophies.
27449613	2016	Biochemistry Mosc.	Methods of Genome Engineering: a New Era of Molecular Biology.
27449612	2016	Biochemistry Mosc.	Diversity of CRISPR-Cas-Mediated Mechanisms of Adaptive Immunity in Prokaryotes and Their Application in Biotechnology.
27449611	2016	Biochemistry Mosc.	Special Issue: Genome Editing and Gene Therapy.
27447945	2016	PLoS Genet.	Receptor-Like Kinase RUPO Interacts with Potassium Transporters to Regulate Pollen Tube Growth and Integrity in Rice.
27446809	2016	Front Oncol	Novel Biological Approaches for Testing the Contributions of Single DSBs and DSB Clusters to the Biological Effects of High LET Radiation.
27444870	2016	Cell Res.	Type V CRISPR-Cas Cpf1 endonuclease employs a unique mechanism for crRNA-mediated target DNA recognition.
27443928	2016	Methods Cell Biol.	Contemporary zebrafish transgenesis with Tol2 and application for Cre/lox recombination experiments.
27443926	2016	Methods Cell Biol.	Tissue-specific gene targeting using CRISPR/Cas9.
27443925	2016	Methods Cell Biol.	Clonal analysis of gene loss of function and tissue-specific gene deletion in zebrafish via CRISPR/Cas9 technology.
27443924	2016	Methods Cell Biol.	The zebrafish genome editing toolkit.
27443922	2016	Methods Cell Biol.	TALEN- and CRISPR-enhanced DNA homologous recombination for gene editing in zebrafish.
27443921	2016	Methods Cell Biol.	Targeted candidate gene screens using CRISPR/Cas9 technology.
27443918	2016	Methods Cell Biol.	Multiplex conditional mutagenesis in zebrafish using the CRISPR/Cas system.
27443744	2016	Nature	Live fast, die young.
27443723	2016	Nature	The unsung heroes of CRISPR.
27443701	2016	Nature	Reward the forgotten foot soldiers of science.
27442592	2016	Plant Biotechnol. J.	ARGOS8 variants generated by CRISPR-Cas9 improve maize grain yield under field drought stress conditions.
27442016	2016	PLoS ONE	Osr1 Interacts Synergistically with Wt1 to Regulate Kidney Organogenesis.
27441631	2016	PLoS ONE	Generation of Two Noradrenergic-Specific Dopamine-Beta-Hydroxylase-FLPo Knock-In Mice Using CRISPR/Cas9-Mediated Targeting in Embryonic Stem Cells.
27441384	2016	Chembiochem	Conjugation and Evaluation of Triazole-Linked Single Guide RNA for CRISPR-Cas9 Gene Editing.
27440725	2016	Cancer Res.	Jak1-STAT3 Signals Are Essential Effectors of the USP6/TRE17 Oncogene in Tumorigenesis.
27440269	2016	Clin. Cancer Res.	PARP Inhibitor Activity Correlates with SLFN11 Expression and Demonstrates Synergy with Temozolomide in Small Cell Lung Cancer.
27440047	2016	J. Biol. Chem.	IQGAP1 Binds to Yes-associated Protein (YAP) and Modulates Its Transcriptional Activity.
27439988	2016	Proteomics Clin Appl	Proteomics and molecular tools for unveiling missing links in the biochemical understanding of schizophrenia.
27438146	2016	Oncotarget	Ranking novel cancer driving synthetic lethal gene pairs using TCGA data.
27436421	2016	Sci China Life Sci	A novel RNA-guided RNA-targeting CRISPR tool.
27436344	2016	Evolution	Specialization of a polyphenism switch gene following serial duplications in Pristionchus nematodes.
27434683	2016	Mol Ther Nucleic Acids	CNS-restricted Transduction and CRISPR/Cas9-mediated Gene Deletion with an Engineered AAV Vector.
27432970	2016	Proc. Natl. Acad. Sci. U.S.A.	Diversity of immune strategies explained by adaptation to pathogen statistics.
27432961	2016	Proc. Natl. Acad. Sci. U.S.A.	Loss of function mutation in LOX causes thoracic aortic aneurysm and dissection in humans.
27432897	2016	J. Cell Biol.	53BP1 and USP28 mediate p53 activation and G1 arrest after centrosome loss or extended mitotic duration.
27432896	2016	J. Cell Biol.	A USP28-53BP1-p53-p21 signaling axis arrests growth after centrosome loss or prolonged mitosis.
27432159	2016	Hum. Genet.	Genome editing revolutionize the creation of genetically modified pigs for modeling human diseases.
27432158	2016	Hum. Genet.	The present and future of genome editing in cancer research.
27430306	2016	Mol Med Rep	Generation of porcine fetal fibroblasts expressing the tetracycline-inducible Cas9 gene by somatic cell nuclear transfer.
27426982	2016	Cell Syst	Causal Mechanistic Regulatory Network for Glioblastoma Deciphered Using Systems Genetics Network Analysis.
27423542	2016	Trends Genet.	CRISPR Screens to Discover Functional Noncoding Elements.
27423189	2016	EBioMedicine	European Human Genetics Conference, May 21-24, 2016, Barcelona, Spain.
27422784	2016	Biochem. J.	Use of CRISPR/Cas9-engineered INS-1 pancreatic β cells to define the pharmacology of dual GIPR/GLP-1R agonists.
27422057	2016	Stem Cells	Establishment of Reporter Lines for Detecting Fragile X Mental Retardation (FMR1) Gene Reactivation in Human Neural Cells.
27421995	2016	J Extracell Vesicles	Nanoparticle analysis sheds budding insights into genetic drivers of extracellular vesicle biogenesis.
27419230	2016	Sci Adv	PPM1A silences cytosolic RNA sensing and antiviral defense through direct dephosphorylation of MAVS and TBK1.
27418421	2016	Trends Biotechnol.	In Silico Meets In Vivo: Towards Computational CRISPR-Based sgRNA Design.
27417933	2016	Meth. Enzymol.	High-Efficiency Genome Editing of Streptomyces Species by an Engineered CRISPR/Cas System.
27417210	2016	Sci Rep	Generation and evaluation of Myostatin knock-out rabbits and goats using CRISPR/Cas9 system.
27417121	2016	Bioessays	The genome editing revolution: A CRISPR-Cas TALE off-target story.
27412958	2016	Sci Rep	Annexin A1 contributes to pancreatic cancer cell phenotype, behaviour and metastatic potential independently of Formyl Peptide Receptor pathway.
27412402	2016	Analyst	Genetic optimization of a bacteriophage-delivered alkaline phosphatase reporter to detect Escherichia coli.
27409664	2016	Oncotarget	The miR-644a/CTBP1/p53 axis suppresses drug resistance by simultaneous inhibition of cell survival and epithelial-mesenchymal transition in breast cancer.
27409348	2016	Oncotarget	Identification and validation of regulatory SNPs that modulate transcription factor chromatin binding and gene expression in prostate cancer.
27407107	2016	Nucleic Acids Res.	Investigating essential gene function in Mycobacterium tuberculosis using an efficient CRISPR interference system.
27406980	2016	Mol. Ther.	CRISPR/Cas9-Mediated Correction of the Sickle Mutation in Human CD34+ cells.
27406776	2016	Med Sci (Paris)	[The CRISPR case, « ready-made » mutations and Lamarckian evolution of an adaptive immunity system].
27405721	2016	Sci Rep	Targeting cellular mRNAs translation by CRISPR-Cas9.
27404981	2016	Sci Rep	Host Double Strand Break Repair Generates HIV-1 Strains Resistant to CRISPR/Cas9.
27404874	2016	Nat. Biotechnol.	Analyzing CRISPR genome-editing experiments with CRISPResso.
27404719	2016	Mol Ther Nucleic Acids	GFP to BFP Conversion: A Versatile Assay for the Quantification of CRISPR/Cas9-mediated Genome Editing.
27403935	2016	Sci Rep	Heritable genome editing with CRISPR/Cas9 induces anosmia in a crop pest moth.
27402973	2016	Blood	tfec controls the hematopoietic stem cell vascular niche during zebrafish embryogenesis.
27402836	2016	J. Biol. Chem.	Collagen Accumulation in Osteosarcoma Cells lacking GLT25D1 Collagen Galactosyltransferase.
27402760	2016	Proc. Natl. Acad. Sci. U.S.A.	AKAP220 manages apical actin networks that coordinate aquaporin-2 location and renal water reabsorption.
27402594	2016	Dev. Biol.	Dishing out mini-brains: Current progress and future prospects in brain organoid research.
27402361	2016	G3 (Bethesda)	Sources of Error in Mammalian Genetic Screens.
27402178	2016	Anal. Biochem.	Large fragment deletion using a CRISPR/Cas9 system in Saccharomyces cerevisiae.
27401123	2016	Trends Microbiol.	On the Origin of CRISPR-Cas Technology: From Prokaryotes to Mammals.
27400737	2016	Protein Sci.	Structural features of Cas2 from Thermococcus onnurineus in CRISPR-cas system type IV.
27399419	2016	Neurosurgery	140 Genome-wide CRISPR/cas9 Knockout Screens in Human Glioblastoma Identify Genetic Vulnerabilities.
27398291	2016	Curr Stem Cell Rep	A Broad Overview and Review of CRISPR-Cas Technology and Stem Cells.
27398095	2016	Epigenetics Chromatin	Chromatin variation associated with liver metabolism is mediated by transposable elements.
27397684	2016	Mol. Cell	Temporal and Spatial Uncoupling of DNA Double Strand Break Repair Pathways within Mammalian Heterochromatin.
27396625	2016	Nat Commun	Homologous recombination-dependent repair of telomeric DSBs in proliferating human cells.
27392076	2016	Am. J. Hum. Genet.	Heterozygous Loss-of-Function SEC61A1 Mutations Cause Autosomal-Dominant Tubulo-Interstitial and Glomerulocystic Kidney Disease with Anemia.
27390654	2016	Springerplus	Comparison of CRISPR/Cas9 and TALENs on editing an integrated EGFP gene in the genome of HEK293FT cells.
27389701	2016	PLoS Pathog.	Annexin A2 Modulates ROS and Impacts Inflammatory Response via IL-17 Signaling in Polymicrobial Sepsis Mice.
27389633	2016	Sci Rep	Corrigendum: Elimination of HIV-1 Genomes from Human T-lymphoid Cells by CRISPR/Cas9 Gene Editing.
27387532	2016	Biol Open	Ultra-superovulation for the CRISPR-Cas9-mediated production of gene-knockout, single-amino-acid-substituted, and floxed mice.
27387481	2016	Endocrinology	Liganded Thyroid Hormone Receptors Transactivate the DNA Methyltransferase 3a Gene in Mouse Neuronal Cells.
27387124	2016	Eur. Urol.	Single-cell Sequencing Reveals Variants in ARID1A, GPRC5A and MLL2 Driving Self-renewal of Human Bladder Cancer Stem Cells.
27385011	2016	Development	Leapfrogging: primordial germ cell transplantation permits recovery of CRISPR/Cas9-induced mutations in essential genes.
27384303	2016	Endocrinology	The Methylcytosine Dioxygenase Ten-Eleven Translocase-2 (tet2) Enables Elevated GnRH Gene Expression and Maintenance of Male Reproductive Function.
27384229	2016	Hum. Genet.	CRISPR: a versatile tool for both forward and reverse genetics research.
27383988	2016	Nature	A CRISPR screen defines a signal peptide processing pathway required by flaviviruses.
27383987	2016	Nature	Genetic dissection of Flaviviridae host factors through genome-scale CRISPR screens.
27383949	2016	Nature	Find the time to discuss new bioweapons.
27383790	2016	Nature	Molecular logic behind the three-way stochastic choices that expand butterfly colour vision.
27382435	2016	Genes Cancer	MUC16 contributes to the metastasis of pancreatic ductal adenocarcinoma through focal adhesion mediated signaling mechanism.
27382068	2016	Nucleic Acids Res.	Editorial: CRISPR in Nucleic Acids Research.
27381449	2016	Genesis	Generation and characterization of tamoxifen-inducible Pax9-CreER knock-in mice using CrispR/Cas9.
27381290	2016	MBio	Mutations in the Plasmodium falciparum Cyclic Amine Resistance Locus (PfCARL) Confer Multidrug Resistance.
27381243	2016	Nat. Rev. Mol. Cell Biol.	Applying CRISPR-Cas9 tools to identify and characterize transcriptional enhancers.
27380939	2016	Genome Biol.	Evaluation of off-target and on-target scoring algorithms and integration into the guide RNA selection tool CRISPOR.
27378925	2016	Front Pharmacol	Downregulation of GSTK1 Is a Common Mechanism Underlying Hypertrophic Cardiomyopathy.
27378773	2016	Nucleic Acids Res.	The role of repressor kinetics in relief of transcriptional interference between convergent promoters.
27378381	2016	Sci Rep	The 14th Ile residue is essential for Leptin function in regulating energy homeostasis in rat.
27378131	2016	Curr. Microbiol.	Comparative Analysis of Clustered Regularly Interspaced Short Palindromic Repeats (CRISPR) of Streptococcus thermophilus St-I and its Bacteriophage-Insensitive Mutants (BIM) Derivatives.
27377701	2016	Sci Rep	Smyd5 plays pivotal roles in both primitive and definitive hematopoiesis during zebrafish embryogenesis.
27375481	2016	Front Pharmacol	Comparative Transcriptome Analysis Identifies CCDC80 as a Novel Gene Associated with Pulmonary Arterial Hypertension.
27374403	2016	J. Biotechnol.	Versatility of chemically synthesized guide RNAs for CRISPR-Cas9 genome editing.
27373734	2016	Brief. Bioinformatics	A comprehensive overview of computational resources to aid in precision genome editing with engineered nucleases.
27372759	2016	Meth. Enzymol.	Preparation and Analysis of Native Chromatin-Modifying Complexes.
27371829	2016	Elife	53BP1 and USP28 mediate p53-dependent cell cycle arrest in response to centrosome loss and prolonged mitosis.
27371731	2016	Am. J. Physiol. Lung Cell Mol. Physiol.	Macrophage micro-RNA-155 promotes lipopolysaccharide-induced acute lung injury in mice and rats.
27371605	2016	Cold Spring Harb Protoc	Guide RNAs: A Glimpse at the Sequences that Drive CRISPR-Cas Systems.
27371591	2016	Cold Spring Harb Protoc	Prediction and Validation of Native and Engineered Cas9 Guide Sequences.
27370800	2016	Proc. Natl. Acad. Sci. U.S.A.	Gene targeting of the transcription factor Mohawk in rats causes heterotopic ossification of Achilles tendon via failed tenogenesis.
27368642	2016	Plant Biotechnol. J.	CRISPR-Cas9-mediated efficient directed mutagenesis and RAD51-dependent and RAD51-independent gene targeting in the moss Physcomitrella patens.
27367513	2016	Invest. Ophthalmol. Vis. Sci.	AAV-Mediated CRISPR/Cas Gene Editing of Retinal Cells In Vivo.
27366893	2016	Curr Protoc Mol Biol	CRISPR-Cas9-Guided Genome Engineering in C. elegans.
27366892	2016	Curr Protoc Mol Biol	CRISPR/Cas9-Based Multiplex Genome Editing in Monocot and Dicot Plants.
27366891	2016	Curr Protoc Mol Biol	Practical Considerations for Using Pooled Lentiviral CRISPR Libraries.
27366890	2016	Curr Protoc Mol Biol	Introduction to Gene Editing and Manipulation Using CRISPR/Cas9 Technology.
27365047	2016	Nucleic Acids Res.	Sam68 functions as a transcriptional coactivator of the p53 tumor suppressor.
27363581	2016	Nat Commun	Ligand-binding domains of nuclear receptors facilitate tight control of split CRISPR activity.
27363488	2016	Sci Rep	CRISP-ID: decoding CRISPR mediated indels by Sanger sequencing.
27363443	2016	BMC Bioinformatics	PhytoCRISP-Ex: a web-based and stand-alone application to find specific target sequences for CRISPR/CAS editing.
27363374	2016	Chimia (Aarau)	Surveying the Delivery Methods of CRISPR/Cas9 for ex vivo Mammalian Cell Engineering.
27362483	2016	PLoS Pathog.	CRISPR/Cas9-Mediated Genome Editing of Herpesviruses Limits Productive and Latent Infections.
27358423	2016	Genome Biol Evol	The Variable Regions of Lactobacillus rhamnosus Genomes Reveal the Dynamic Evolution of Metabolic and Host-Adaptation Repertoires.
27358322	2016	J. Am. Soc. Nephrol.	Gene Editing: Powerful New Tools for Nephrology Research and Therapy.
27358011	2016	Sci Rep	CRISPR-Mediated VHL Knockout Generates an Improved Model for Metastatic Renal Cell Carcinoma.
27357860	2016	Chin J Cancer	Protein stability regulators screening assay (Pro-SRSA): protein degradation meets the CRISPR-Cas9 library.
27357758	2016	Nature	Gene-therapy trials must proceed with caution.
27357688	2016	Proc. Natl. Acad. Sci. U.S.A.	Genome engineering uncovers 54 evolutionarily conserved and testis-enriched genes that are not required for male fertility in mice.
27356900	2016	J. Virol.	The Influenza A Virus Genotype Determines the Antiviral Function of NF-κB.
27356898	2016	J. Virol.	Viral FGARAT Homolog ORF75 of Rhesus Monkey Rhadinovirus Effects Proteasomal Degradation of the ND10 Components SP100 and PML.
27356740	2016	Oncotarget	CRISPR-dCas9 mediated TET1 targeting for selective DNA demethylation at BRCA1 promoter.
27353960	2016	New Phytol.	The cbfs triple mutants reveal the essential functions of CBFs in cold acclimation and allow the definition of CBF regulons in Arabidopsis.
27353424	2016	Sci Rep	Efficient production of multi-modified pigs for xenotransplantation by 'combineering', gene stacking and gene editing.
27353328	2016	Nucleic Acids Res.	Optimizing sgRNA position markedly improves the efficiency of CRISPR/dCas9-mediated transcriptional repression.
27352592	2016	Rev Med Suisse	[Not Available].
27351204	2016	Elife	Functional CRISPR screening identifies the ufmylation pathway as a regulator of SQSTM1/p62.
27350235	2016	Biochim. Biophys. Acta	Insert, remove or replace: A highly advanced genome editing system using CRISPR/Cas9.
27349768	2016	J. Ind. Microbiol. Biotechnol.	Multiplex gene editing of the Yarrowia lipolytica genome using the CRISPR-Cas9 system.
27348205	2016	Cancer Sci.	S100A4 accelerates the proliferation and invasion of endometrioid carcinoma and is associated with the &quot;MELF&quot; pattern.
27347935	2016	Int J Mol Sci	Site-Specific Genome Engineering in Human Pluripotent Stem Cells.
27347757	2016	Nat. Biotechnol.	Genome-wide specificities of CRISPR-Cas Cpf1 nucleases in human cells.
27347391	2016	F1000Res	Recent advances in understanding apicomplexan parasites.
27345991	2016	Stem Cell Res	Generation of a heterozygous knockout human embryonic stem cell line for the OCIAD1 locus using CRISPR/CAS9 mediated targeting: BJNhem20-OCIAD1-CRISPR-39.
27345969	2016	Stem Cell Res	Generation of a heterozygous knockout human embryonic stem cell line for the OCIAD1 locus using CRISPR/CAS9 mediated targeting: BJNhem20-OCIAD1-CRISPR-20.
27345842	2016	Environ Microbiol Rep	Analysis of defence systems and a conjugative IncP-1 plasmid in the marine polyaromatic hydrocarbons-degrading bacterium Cycloclasticus sp. 78-ME.
