pmid	year	count	title	otherid
2277412	2008	1	MADIBA: A web server toolkit for biological interpretation of Plasmodium and plant gene clusters	18307768
2276318	2008	2	LSID Tester, a tool for testing Life Science Identifier resolution services	18282290
2375118	2008	6	The Annotation, Mapping, Expression and Network (AMEN) suite of tools for molecular systems biology	18254954
2238930	2008	1	PepCyber:P&#x223C;PEP: a database of human protein&#x2013;protein interactions mediated by phosphoprotein-binding domains	18160410
2759121	2007	1	New Insights into the Genetic Regulation of Plasmodium Falciparum Obtained by Bayesian Modeling	19936084
2238947	2008	1	EndoNet: an information resource about regulatory networks of cell-to-cell communication<xref ref-type="author-notes" rid="FN1"><sup>&#x2020;</sup></xref>	18045786
2533588	2007	2	Neurobiologically Inspired Mobile Robot Navigation and Planning	18958274
2228312	2007	1	Emergence and maintenance of functional modules in signaling pathways	17974002
1995545	2007	9	Graphs in molecular biology	17903289
1964534	2007	1	Metabolome Based Reaction Graphs of <italic>M. tuberculosis</italic> and <italic>M. leprae</italic>: A Comparative Network Analysis	17849010
2001198	2007	1	Putative cold acclimation pathways in <italic>Arabidopsis thaliana </italic>identified by a combined analysis of mRNA co-expression patterns, promoter motifs and transcription factors	17764576
2039856	2007	1	Prot&#xE9;g&#xE9;: A Tool for Managing and Using Terminology in Radiology Applications	17687607
1988837	2007	2	Annotation and query of tissue microarray data using the NCI Thesaurus	17686183
1963338	2007	1	An exploration of alternative visualisations of the basic helix-loop-helix protein interaction network	17683601
2323235	2007	1	PHIDIAS: a pathogen-host interaction data integration and analysis system	17663773
1940007	2007	1	EasyGO: Gene Ontology-based annotation and functional enrichment analysis tool for agronomical species	17645808
2139992	2007	5	HBNG: Graph theory based visualization of hydrogen bond networks in protein structures	18084648
1940024	2007	2	A transversal approach to predict gene product networks from ontology-based similarity	17605807
1933187	2007	2	PathExpress: a web-based tool to identify relevant pathways in gene expression data	17586825
1933130	2007	1	Structure SNP (StSNP): a web server for mapping and modeling nsSNPs on protein structures with linkage to metabolic pathways	17537826
1933239	2007	1	MetaPath Online: a web server implementation of the network expansion algorithm	17483511
1885848	2007	1	Biowep: a workflow enactment portal for bioinformatics applications	17430563
1805499	2007	2	A UMLS-based spell checker for natural language processing in vaccine safety	17295907
1899106	2007	2	SYSTOMONAS &#x2014; an integrated database for systems biology analysis of <italic>Pseudomonas</italic>	17202169
1764472	2006	1	SPIDer: <italic>Saccharomyces </italic>protein-protein interaction database	17254300
1751554	2007	1	Snap: an integrated SNP annotation platform	17135198
1657047	2006	5	Inference of Splicing Regulatory Activities by Sequence Neighborhood Analysis	17121466
1636673	2006	1	3D Complex: A Structural Classification of Protein Complexes	17112313
1669780	2007	1	RegTransBase&#x2014;a database of regulatory sequences and interactions in a wide range of prokaryotic genomes	17142223
1669773	2007	1	CutDB: a proteolytic event database	17142225
1669749	2007	1	The SUPERFAMILY database in 2007: families and functions	17098927
1705507	2006	1	Respondent-Driven Sampling of Injection Drug Users in Two U.S.&#x2013;Mexico Border Cities: Recruitment Dynamics and Impact on Estimates of HIV and Syphilis Prevalence	17072761
1513268	2006	1	Extracting Gene Networks for Low-Dose Radiation Using Graph Theoretical Algorithms	16854212
1539029	2006	1	BBP: <italic>Brucella </italic>genome annotation with literature mining and curation	16842628
1538870	2006	1	AliWABA: alignment on the web through an A-Bruijn approach	16845083
1538798	2006	1	JProGO: a novel tool for the functional interpretation of prokaryotic microarray data using Gene Ontology information	16845060
1482722	2006	1	Combining evidence, biomedical literature and statistical dependence: new insights for functional annotation of gene sets	16674810
1524990	2006	1	Exploration of biological network centralities with CentiBiN	16630347
1810316	2006	1	A classification-based framework for predicting and analyzing gene regulatory response	16723008
3525150	2006	2	Integrated analysis of genetic data with R	16460651
1347483	2006	1	EndoNet: an information resource about endocrine networks	16381928
1347447	2006	1	MODOMICS: a database of RNA modification pathways	16381833
1414113	2005	1	Discovery of biological networks from diverse functional genomic data	16420673
1208856	2005	2	stam &#x2013; a Bioconductor compliant R package for structured analysis of microarray data	16122395
1190157	2005	1	GObar: A Gene Ontology based analysis and visualization tool for gene sets	16042800
1637031	2005	1	A microarray study of MPP<sup>+</sup>-treated PC12 Cells: Mechanisms of toxicity (MOT) analysis using bioinformatics tools	16026605
1160236	2005	2	WebGestalt: an integrated system for exploring gene sets in various biological contexts	15980575
1160198	2005	4	Metabolic PathFinding: inferring relevant pathways in biochemical networks	15980483
1160124	2005	1	Fragnostic: walking through protein structure space	15980462
1174863	2005	1	CAGER: classification analysis of gene expression regulation using multiple information sources	15890068
1087473	2005	3	Providing visualisation support for the analysis of anatomy ontology data	15790390
550656	2005	6	Ontological visualization of protein-protein interactions	15707487
545600	2004	2	Bioconductor: open software development for computational biology and bioinformatics	15461798
368161	2004	3	Interaction Networks in Yeast Define and Enumerate the Signaling Steps of the Vertebrate Aryl Hydrocarbon Receptor	15024417
395836	2004	1	<sc>COM</sc>e: the ontology of bioinorganic proteins	15113423
373441	2004	1	GOTree Machine (GOTM): a web-based platform for interpreting sets of interesting genes using Gene Ontology hierarchies	14975175
140019	2002	4	Preparation of name and address data for record linkage using hidden Markov models	12482326
